province,provincechn,year,m,population_10k,income_support_flag,population_share_projected,population_share_source,population_scenario,population_projection_source,p_grain_model,p_oil_model,p_vegfruit_model,p_meatsea_model,p_dairyegg_model,p_nonfood_model,xhat_grain,daily_kcal_grain,annual_kcal_total_grain,xhat_oil,daily_kcal_oil,annual_kcal_total_oil,xhat_vegfruit,daily_kcal_vegfruit,annual_kcal_total_vegfruit,xhat_meatsea,daily_kcal_meatsea,annual_kcal_total_meatsea,xhat_dairyegg,daily_kcal_dairyegg,annual_kcal_total_dairyegg,xhat_nonfood,daily_kcal_nonfood,annual_kcal_total_nonfood,u
33,浙江,2030,47838.012246002385,5921.2741,extrapolation,0.04054277554826076,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",867.6417671664387,5045.014980840006,10627.468760602149,4876.904887136951,3164.316296414119,100.0,0.364372393525155,728.74478705031,15750106360709.207,0.11637939098396019,232.75878196792038,5030534197331.808,0.057722205069180736,115.44441013836148,2495059684458.509,0.15862034645105316,317.24069290210633,6856412208967.63,0.034309909251043255,68.61981850208652,1483056152257.3357,454.39147088658586,,,1.8103717209336678
33,浙江,2035,57012.26485238513,5836.7491,extrapolation,0.04015421935906792,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",867.6417671664387,5045.014980840006,10627.468760602149,4876.904887136951,3164.316296414119,100.0,0.3641839150837858,728.3678301675716,15517246011778.271,0.11631562653572106,232.6312530714421,4956007438037.633,0.057763175457322,115.526350914644,2461188885254.7637,0.1593318066543722,318.6636133087444,6788852387366.351,0.03439612218841541,68.79224437683082,1465559207155.0828,546.0970697914055,,,2.012066414578518
33,浙江,2050,89416.11268577281,5364.7557,extrapolation,0.038463515166473596,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",867.6417671664387,5045.014980840006,10627.468760602149,4876.904887136951,3164.316296414119,100.0,0.36413478749600664,728.2695749920133,14260507490548.678,0.1162663501152742,232.5327002305484,4553306120843.524,0.05779490790638701,115.58981581277402,2263405599838.883,0.16031272854471842,320.62545708943685,6278281956972.665,0.03450405703180602,69.00811406361204,1351272607431.897,870.083833995987,,,2.513145756169174
34,安徽,2030,29300.860386752887,6468.4111,in_support,0.04428900519588825,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",803.9529244068985,4995.227847145898,8006.278267147115,3806.2373021563594,2879.1974797318867,100.0,0.37030115159447297,740.6023031889459,17485398579010.244,0.1172387530938381,234.4775061876762,5535943698595.095,0.057173992725977216,114.34798545195443,2699721691014.221,0.18898819497149005,377.9763899429801,8923909368294.617,0.034828379688542396,69.6567593770848,1644575227738.3904,271.40158813000164,,,1.2370719114206286
34,安徽,2035,36539.785862277524,6467.2738,in_support,0.044491946864797176,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",803.9529244068985,4995.227847145898,8006.278267147115,3806.2373021563594,2879.1974797318867,100.0,0.3674904039664502,734.9808079329005,17349625747662.57,0.11663027592041693,233.26055184083387,5506243472552.248,0.05756423879758009,115.12847759516018,2717670961765.4927,0.191726666440025,383.45333288005,9051626580391.066,0.035222248122933245,70.44449624586649,1662881033976.581,343.6970176352115,,,1.50412362376871
34,安徽,2050,64160.12863499752,6370.1994,extrapolation,0.04567221229390949,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",803.9529244068985,4995.227847145898,8006.278267147115,3806.2373021563594,2879.1974797318867,100.0,0.366349188731011,732.698377462022,17036136890386.844,0.11629225438136803,232.58450876273605,5407875398319.317,0.05778135824327397,115.56271648654794,2686975047371.1694,0.19547566386711154,390.95132773422307,9090098383770.393,0.035624142848474684,71.24828569694937,1656610121811.7344,619.7548548733886,,,2.1522818842213782
35,福建,2030,38632.30280066648,4121.3247,in_support,0.028218579219901868,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",984.9985909805174,5382.038465382139,9708.785216696335,4301.345891766339,3091.2712820404686,100.0,0.3616545831628774,723.3091663257549,10880620555138.807,0.11655959024219938,233.11918048439875,3506773403495.504,0.05760666240355602,115.21332480711203,1733135052732.8584,0.17398627608489506,347.9725521697901,5234493740754.79,0.03440074623647913,68.80149247295826,1034969509688.6844,362.3473744252677,,,1.5607589916534095
35,福建,2035,46962.58986718644,4104.7262,extrapolation,0.028238677630277667,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",984.9985909805174,5382.038465382139,9708.785216696335,4301.345891766339,3091.2712820404686,100.0,0.36094940237632717,721.8988047526543,10815668822301.703,0.11638736452575951,232.77472905151902,3487489330980.2,0.05771720427768534,115.43440855537068,1729467240302.3796,0.17535259766777478,350.70519533554955,5254353133760.311,0.03456701993208247,69.13403986416495,1035783512309.3304,445.59181790417574,,,1.7906182269381241
35,福建,2050,77378.53369551507,3926.9501,extrapolation,0.028154926929726737,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",984.9985909805174,5382.038465382139,9708.785216696335,4301.345891766339,3091.2712820404686,100.0,0.3606458291708795,721.291658341759,10338538676968.326,0.1162725236346318,232.5450472692636,3333153707694.1694,0.057791054351673865,115.58210870334773,1656680882657.5012,0.1772219083814146,354.4438167628292,5080373613136.285,0.03476078703896076,69.52157407792151,996478295812.6973,749.6668618286122,,,2.3553870812359623
36,江西,2030,28724.69221011295,4981.3705,in_support,0.034107285474966866,chen_guo_wang_2020_ssp2_provincial_projection,SSP2,"Chen, Y., Guo, F., Wang, J. et al. (2020) Sci Data 7, 83; doi:10.1038/s41597-020-0421-y",973.1369713921094,4329.012775484634,8921.277898036604,3680.579859755839,3001.1897381771187,100.0,0.3655683122841976,731.1366245683952,13293527807795.215,0.1173346586574047,234.66931731480938,4266758073024.027,0.05711300600099742,114.22601200199483,2076857615795.748,0.19397297060336696,387.94594120673395,7053634004995.149,0.03424640733201517,68.49281466403035,1245336515467.1938,265.34766960203575,,,1.211912461092958
