quantity_product,corn,barley,sorghum,cassava,oats
corn,-1.133713078521613,0.22595166144760803,-0.302920303651261,0.0014628630382336472,0.1581057574925442
barley,0.17575080962032835,-2.2385757125282124,-0.15438381792451675,1.1243665348146197,0.06378706984090263
sorghum,-0.40635548537554855,-0.26309678872635806,-0.2001014931447315,-0.1882316040103788,0.12403439014694849
cassava,-0.002850921178984167,2.1829159562050204,-0.21653023048475392,-3.829445190521736,0.7948207643669791
oats,0.6373453739985553,0.40698593672600064,0.34095425615494146,1.927799459134866,-3.996144506609934
