quantity_product,corn,barley,sorghum,cassava,oats
corn,-2.9459543473636245,2.0403206460640497,0.981815878234046,-0.11697176435865708,0.04078958742418549
barley,1.5371156693688832,-2.1855707876295667,-0.550753733934189,1.0429049190862376,0.15630393310863472
sorghum,1.4123573181501448,-1.051632157705352,-0.5844200216268618,0.46917519020203285,-0.24548032901996392
cassava,-0.1721829631221819,2.037725719620922,0.480097718573689,-2.8065483923556886,0.46090791728325947
oats,0.14064163212778014,0.7153628223398891,-0.5883919855646206,1.079616757051748,-1.3472292259547969
