quantity_product,corn,barley,sorghum,cassava,oats
corn,-0.974033931415424,0.6919998886553924,-0.1318326439848881,0.18998399227677834,0.2238826944681414
barley,0.5213317201419598,-1.9963786886664914,0.03711125925028505,1.2861599192722242,0.15177579000202204
sorghum,-0.1896432962950657,0.07086178674042992,-0.03442807596177089,-0.004655611953033545,0.15786519746944017
cassava,0.2796572909313084,2.513020217934041,-0.004763995888728306,-3.6397541220554515,0.8518406090788304
oats,0.7719427810759112,0.694638678242672,0.3783872107448607,1.9953256635717058,-3.8402943336351494
