quantity_product,corn,barley,sorghum,cassava,oats
corn,-2.942048614434878,2.0437286889024184,0.9816357672448676,-0.11418893256241408,0.030873090850006037
barley,1.5396831854398703,-2.1404792817656126,-0.6431195861264715,1.0629455815055149,0.18097010094669852
sorghum,1.4120982257079822,-1.2279993694996354,-0.1913927935406412,0.3888865992246453,-0.38159266189235114
cassava,-0.168086622204569,2.076883050747313,0.3979399869614499,-2.7858819482917045,0.4791455327875106
oats,0.10644976230869088,0.8282535160672375,-0.9146397387689246,1.1223359956864707,-1.1423995352934746
