quantity_product,corn,barley,sorghum,cassava,oats
corn,-3.200480368553697,1.7024705373550133,0.8048792873184727,-0.28988293532430653,-0.03302931837200073
barley,1.274125364663167,-2.534656129155011,-0.7335743655572644,0.8642435730805977,0.08003017360219887
sorghum,1.1717232579828492,-1.3710424993533148,-0.7516994615249892,0.3057014639276031,-0.3152702190115191
cassava,-0.4472557341677361,1.6726024793089362,0.2888778262619526,-2.993417910528583,0.3811299406427333
oats,-0.0049998857271585095,0.5220426957383921,-0.6896363044933272,0.980675810755707,-1.389468905168258
