quantity_product,corn,barley,sorghum,cassava,oats
corn,-0.39852424750523296,0.1997191233358088,0.24142759358396426,0.021637152669237575,-0.06425962208377774
barley,0.15046232784258715,-0.27866233126206064,0.027619944150478276,0.060963276195758836,0.03961678307323633
sorghum,0.34729732545678726,0.05273867369937718,-0.34292100755371857,-0.0959893327214913,0.03887434111904548
cassava,0.03184998602477371,0.11911578283214469,-0.09822399097265616,-0.04767184417111725,-0.0050699337131448335
oats,-0.22156581374045053,0.18131580688759966,0.09317793751486854,-0.011875659298967722,-0.0410522713630499
