quantity_product,corn,barley,sorghum,cassava,oats
corn,-1.2274019590314875,0.3556868654397529,-0.30796424280444973,0.017859499325095424,0.15039963574233597
barley,0.25641086534700946,-2.348026583735445,-0.14705141571194946,1.1061870622667405,0.07494212273249912
sorghum,-0.4306159513578008,-0.24899799548613338,-0.20194289386258882,-0.1683593612309256,0.08797710649799047
cassava,0.006623711682114508,2.15060373886736,-0.19456632137180022,-3.8252383239464054,0.7726540490110069
oats,0.6271791934074069,0.5024838895014809,0.2777531947373378,1.8969811354173254,-3.8822793911583604
