quantity_product,corn,barley,sorghum,cassava,oats
corn,-3.1965587300724976,1.7058996927405394,0.8047102332507612,-0.28708929815859063,-0.04294120193854881
barley,1.2765338128759445,-2.489775765133989,-0.8260507955381133,0.8841761734263102,0.10465020778687247
sorghum,1.1721895741611954,-1.5464468257807051,-0.3581679575783537,0.22590567621415802,-0.45117216525871684
cassava,-0.4432941503361796,1.7115809379728553,0.20662641676445428,-2.972843013118403,0.3993284732249537
oats,-0.039941666507173124,0.6339379804364942,-1.0164053666321597,1.0228856005656404,-1.1848567074230676
