quantity_product,corn,barley,sorghum,cassava,oats
corn,-0.3557927614435594,0.16450770600175912,0.2369373053700103,-0.031045456699069718,-0.014606793229140463
barley,0.12393511437284913,-0.2555623785423895,0.03324891080912046,0.08990947382972311,0.00846887953069661
sorghum,0.340837976448307,0.06348685748488503,-0.25480584882104806,-0.3011881031103461,0.1516691179982019
cassava,-0.045699051862951534,0.17567358625648724,-0.30819984556844887,0.6173965812647613,-0.43917127008984824
oats,-0.05036391318538469,0.03875987918311041,0.3635358231923307,-1.02870149247905,0.6767697032889934
