quantity_product,corn,barley,sorghum,cassava,oats
corn,-0.6204813802919102,-0.18683192612638422,0.05293607180574067,-0.2108605452010462,-0.09137310627144386
barley,-0.13655529584200451,-0.6013294360607602,-0.14783389138970301,-0.0870535794760798,-0.06707984811039772
sorghum,0.105488623036079,-0.24890872495163485,-0.4184115661156548,-0.4610716863064522,0.08341192501062605
cassava,-0.30229443602297695,-0.16492333199716155,-0.4865749771391522,0.4430795973585939,-0.5135903428529436
oats,-0.22835417223092463,-0.19749898380669345,0.23980391749385754,-1.1496184186469274,0.6251480808564892
