quantity_product,corn,barley,sorghum,cassava,oats
corn,-0.6260307511545611,-0.18279802810171253,0.037801364661274595,-0.16252381677916375,-0.12096413278711435
barley,-0.13433374813744264,-0.6049858373278588,-0.14097972919991233,-0.1137699250343771,-0.046950543658032924
sorghum,0.08537531674466639,-0.23253496913835664,-0.4891235366489605,-0.25111060032832344,-0.043382731472442045
cassava,-0.23876902302199707,-0.22616230036137167,-0.27818028214126955,-0.22719644518677556,-0.08234402918287999
oats,-0.3199779165223491,-0.09047533368949573,-0.05802951886596115,-0.1272301715787771,-0.07117343336793301
