evaluation,elasticity_type,demand_good,shock_good,reference_share,elasticity,std_error,z_value,p_value,ci_low,ci_high
sample_average,expenditure,1,0,.2042059216470212,.44971865,.15583256,2.8859093,.0039028446,.14429246,.75514489
sample_average,expenditure,2,0,.0726599210238232,.62657946,.14808637,4.2311759,.000023247294,.33633551,.91682339
sample_average,expenditure,3,0,.3477156624476114,1.4393688,.12100968,11.89466,1.2616647e-32,1.2021943,1.6765435
sample_average,expenditure,4,0,.0717160163363502,.74595416,.18030994,4.1370664,.000035177465,.39255315,1.0993551
sample_average,expenditure,5,0,.1217449022293787,.56597042,.15634908,3.6199152,.00029469954,.25953186,.87240899
sample_average,expenditure,6,0,.1819575763158154,1.3175906,.1594326,8.2642479,1.4057790e-16,1.0051085,1.6300727
sample_average,marshallian,1,1,.2042059216470212,-.33200365,.069325499,-4.7890553,1.6756837e-06,-.46787915,-.19612817
sample_average,marshallian,1,2,.2042059216470212,-.048332527,.021923039,-2.2046454,.02747898,-.091300897,-.0053641624
sample_average,marshallian,1,3,.2042059216470212,.039646138,.086331964,.45922899,.64606977,-.12956139,.20885368
sample_average,marshallian,1,4,.2042059216470212,-.031143527,.028840033,-1.0798714,.28019944,-.087668955,.025381899
sample_average,marshallian,1,5,.2042059216470212,-.093120754,.034254156,-2.7185242,.0065573878,-.16025767,-.025983838
sample_average,marshallian,1,6,.2042059216470212,.015235657,.050451636,.30198541,.76266319,-.083647728,.11411905
sample_average,marshallian,2,1,.0726599210238232,-.17195141,.065414749,-2.6286335,.008572869,-.30016196,-.04374085
sample_average,marshallian,2,2,.0726599210238232,-.38163856,.18033691,-2.1162531,.034323279,-.7350924,-.028184718
sample_average,marshallian,2,3,.0726599210238232,.18058212,.11801216,1.5301992,.12596743,-.050717469,.41188172
sample_average,marshallian,2,4,.0726599210238232,.0062475349,.044474538,.14047442,.88828516,-.080920957,.093416028
sample_average,marshallian,2,5,.0726599210238232,-.12925504,.044848442,-2.882041,.0039510829,-.21715638,-.041353717
sample_average,marshallian,2,6,.0726599210238232,-.13056408,.068268232,-1.912516,.055810045,-.26436734,.0032391918
sample_average,marshallian,3,1,.3477156624476114,-.17880911,.046811033,-3.8198071,.00013355607,-.27055705,-.087061174
sample_average,marshallian,3,2,.3477156624476114,-.021322124,.020751538,-1.0274961,.30418691,-.061994389,.019350141
sample_average,marshallian,3,3,.3477156624476114,-.75412315,.075383313,-10.003848,1.4658815e-23,-.90187174,-.60637462
sample_average,marshallian,3,4,.3477156624476114,-.071714193,.020683115,-3.4672823,.00052574964,-.11225235,-.031176036
sample_average,marshallian,3,5,.3477156624476114,-.11053701,.029059915,-3.8037624,.00014251482,-.1674934,-.053580627
sample_average,marshallian,3,6,.3477156624476114,-.30286327,.038672846,-7.831419,4.8239369e-15,-.37866065,-.22706588
sample_average,marshallian,4,1,.0717160163363502,-.14917187,.078923561,-1.8900803,.058747213,-.3038592,.0055154641
sample_average,marshallian,4,2,.0717160163363502,-.0023439915,.042765871,-.054809865,.95628995,-.086163558,.081475578
sample_average,marshallian,4,3,.0717160163363502,-.10659566,.11373197,-.9372533,.34862828,-.32950622,.1163149
sample_average,marshallian,4,4,.0717160163363502,-.23199973,.089343347,-2.5967207,.0094118416,-.40710947,-.056889977
sample_average,marshallian,4,5,.0717160163363502,-.043145496,.056303047,-.76630837,.44349286,-.15349744,.06720645
sample_average,marshallian,4,6,.0717160163363502,-.21269739,.080337182,-2.6475585,.0081075318,-.37015536,-.055239409
sample_average,marshallian,5,1,.1217449022293787,-.17993318,.058681693,-3.0662575,.0021675657,-.29494718,-.064919174
sample_average,marshallian,5,2,.1217449022293787,-.07273829,.034092367,-2.1335652,.032878399,-.13955811,-.0059184725
sample_average,marshallian,5,3,.1217449022293787,-.012010487,.092311725,-.13010792,.89648104,-.19293813,.16891716
sample_average,marshallian,5,4,.1217449022293787,-.012507914,.036847949,-.33944666,.73427325,-.084728569,.059712742
sample_average,marshallian,5,5,.1217449022293787,-.27920854,.061801005,-4.5178642,6.2466488e-06,-.4003363,-.1580808
sample_average,marshallian,5,6,.1217449022293787,-.0095720096,.061785858,-.15492234,.87688255,-.13067007,.11152604
sample_average,marshallian,6,1,.1819575763158154,-.16012603,.053644489,-2.9849484,.0028362609,-.26526731,-.054984771
sample_average,marshallian,6,2,.1819575763158154,-.10234611,.029358542,-3.4860761,.00049016153,-.15988779,-.044804428
sample_average,marshallian,6,3,.1819575763158154,-.53641874,.11030219,-4.8631735,1.1551849e-06,-.75260705,-.32023039
sample_average,marshallian,6,4,.1819575763158154,-.12482717,.030183064,-4.1356692,.000035392146,-.18398489,-.065669455
sample_average,marshallian,6,5,.1819575763158154,-.097910404,.033270929,-2.9428213,.0032523603,-.16312023,-.03270058
sample_average,marshallian,6,6,.1819575763158154,-.29596215,.11221829,-2.6373789,.008354946,-.51590598,-.076018341
sample_average,hicksian,1,1,.2042059216470212,-.24016844,.060017046,-4.0016704,.000062896826,-.35779968,-.1225372
sample_average,hicksian,1,2,.2042059216470212,-.015656006,.0221061,-.70822108,.47880796,-.058983166,.027671153
sample_average,hicksian,1,3,.2042059216470212,.19602036,.066385165,2.9527736,.0031493276,.065907836,.32613289
sample_average,hicksian,1,4,.2042059216470212,.0011085038,.026897293,.041212466,.96712649,-.051609222,.053826232
sample_average,hicksian,1,5,.2042059216470212,-.038369797,.030487798,-1.2585297,.20820028,-.09812478,.021385187
sample_average,hicksian,1,6,.2042059216470212,.097065374,.040935513,2.3711777,.017731503,.016833246,.1772975
sample_average,hicksian,2,1,.0726599210238232,-.044000171,.066917188,-.65753168,.5108391,-.17515545,.087155104
sample_average,hicksian,2,2,.0726599210238232,-.33611137,.1677091,-2.0041332,.045055795,-.66481513,-.0074075772
sample_average,hicksian,2,3,.0726599210238232,.39845359,.11997215,3.3212175,.00089625688,.16331251,.63359469
sample_average,hicksian,2,4,.0726599210238232,.051183317,.04243153,1.2062567,.22771852,-.03198095,.13434759
sample_average,hicksian,2,5,.0726599210238232,-.052972194,.041256934,-1.2839586,.19915646,-.1338343,.027889913
sample_average,hicksian,2,6,.0726599210238232,-.016553201,.053463709,-.30961561,.75685328,-.12134015,.088233747
sample_average,hicksian,3,1,.3477156624476114,.11511854,.038134281,3.0187676,.0025380508,.040376719,.18986036
sample_average,hicksian,3,2,.3477156624476114,.083262302,.044275731,1.8805406,.060034446,-.0035165306,.17004114
sample_average,hicksian,3,3,.3477156624476114,-.25363207,.060791828,-4.1721406,.000030175104,-.37278187,-.13448228
sample_average,hicksian,3,4,.3477156624476114,.031511609,.01790601,1.7598342,.078435928,-.0035835262,.066606745
sample_average,hicksian,3,5,.3477156624476114,.064698808,.025071023,2.5806212,.0098622749,.015560509,.11383711
sample_average,hicksian,3,6,.3477156624476114,-.040959194,.04313625,-.94953072,.34235075,-.12550469,.043586303
sample_average,hicksian,4,1,.0717160163363502,.0031563805,.076590516,.041211113,.96712762,-.14695828,.15327103
sample_average,hicksian,4,2,.0717160163363502,.051856976,.043364458,1.1958405,.2317588,-.033135802,.13684975
sample_average,hicksian,4,3,.0717160163363502,.15278427,.087843038,1.7392873,.081984244,-.019384913,.32495347
sample_average,hicksian,4,4,.0717160163363502,-.17850286,.086629577,-2.0605302,.039347876,-.34829372,-.0087120151
sample_average,hicksian,4,5,.0717160163363502,.047670618,.059350625,.80320328,.42185724,-.06865447,.1639957
sample_average,hicksian,4,6,.0717160163363502,-.076965384,.067718886,-1.1365424,.25572962,-.20969196,.055761192
sample_average,hicksian,5,1,.1217449022293787,-.064358667,.050962206,-1.2628706,.20663573,-.16424276,.035525423
sample_average,hicksian,5,2,.1217449022293787,-.031614918,.027000662,-1.1708943,.2416413,-.084535249,.021305406
sample_average,hicksian,5,3,.1217449022293787,.18478629,.072871149,2.535795,.011219237,.041961469,.32761112
sample_average,hicksian,5,4,.1217449022293787,.028081231,.035000991,.80229813,.42238051,-.040519454,.096681915
sample_average,hicksian,5,5,.1217449022293787,-.21030453,.062417977,-3.3692942,.00075360929,-.33264151,-.087967545
sample_average,hicksian,5,6,.1217449022293787,.093410596,.048122957,1.9410818,.052248362,-.00090866874,.18772987
sample_average,hicksian,6,1,.1819575763158154,.10893377,.045440372,2.3972902,.016516831,.019872272,.19799526
sample_average,hicksian,6,2,.1819575763158154,-.0066100801,.020459132,-.32308704,.7466293,-.046709239,.033489082
sample_average,hicksian,6,3,.1819575763158154,-.078271836,.088946491,-.8799879,.37886587,-.25260377,.096060082
sample_average,hicksian,6,4,.1819575763158154,-.030334823,.02754801,-1.1011621,.27082613,-.084327929,.023658283
sample_average,hicksian,6,5,.1819575763158154,.062499534,.032410469,1.9283749,.05380851,-.0010238169,.12602289
sample_average,hicksian,6,6,.1819575763158154,-.056216564,.087802865,-.64025885,.52200431,-.22830702,.11587389
