specification,model,estimator,order,gmm_steps,converged,parameter,coefficient,std_error,statistic,p_value,ci_low,ci_high
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,a1,.2595189636767393,.030871419,8.4064474,4.2261574e-17,.1990121,.32002583
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,a2,.0236792183734792,.024704488,.95849866,.33781135,-.024740687,.072099127
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,a3,.2529989952373071,.026855459,9.4207659,4.4780832e-21,.20036326,.30563474
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,a4,.0890985167750871,.013755063,6.4775071,9.3250317e-11,.06213909,.11605795
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,a5,.1614261494262278,.014324345,11.269357,1.8592272e-29,.13335095,.18950135
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,b1_1,-.0402978936271443,.023606071,-1.7070986,.087803721,-.086564943,.0059691574
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,b2_1,-.0339210791736081,.014947967,-2.2692771,.023251474,-.063218556,-.0046236035
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,b3_1,.0582516712165003,.024276383,2.3995202,.016416578,.010670833,.10583251
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,b4_1,.0185573639894841,.020381384,.91050559,.36255592,-.021389414,.058504142
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,b5_1,-.0109104431041516,.014672603,-.74359286,.45712283,-.039668217,.017847331
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,g1_1,.1044930943622515,.014659672,7.1279283,1.0189071e-12,.075760663,.13322553
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,g1_2,-.0076367816957699,.0079575507,-.95969003,.33721125,-.023233294,.00795973
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,g1_3,-.0199902537977403,.014364026,-1.3916888,.16401666,-.048143227,.0081627201
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,g1_4,-.0110185781401341,.008731829,-1.2618867,.20698957,-.028132647,.0060954913
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,g1_5,-.0209821427811358,.0074487934,-2.8168511,.0048496993,-.035581511,-.0063827755
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,g2_2,.035346390163362,.0075720334,4.6680183,3.0411882e-06,.020505477,.050187305
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,g2_3,-.0168219829097717,.01219429,-1.3794967,.16774167,-.040722352,.0070783868
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,g2_4,.0104514650079198,.007923929,1.3189751,.18717743,-.0050791502,.02598208
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,g2_5,-.0126665703786591,.0043563326,-2.9076226,.0036418759,-.021204825,-.004128316
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,g3_3,.1569884595164789,.022151105,7.0871615,1.3689075e-12,.11357309,.20040382
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,g3_4,-.0295022107172477,.0092615252,-3.1854591,.0014452446,-.047654465,-.011349955
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,g3_5,-.0283993997940127,.0083772475,-3.3900633,.00069876516,-.044818506,-.011980295
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,g4_4,.0471696560940457,.014229906,3.3148258,.00091700291,.019279554,.075059757
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,g4_5,.0049368106485331,.0055651404,.88709545,.37502751,-.0059706639,.015844285
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,g5_5,.0794874871874327,.0082023889,9.690773,3.3002141e-22,.063411102,.095563874
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t1_1,.0073792788333323,.0049126782,1.5020888,.13307418,-.0022493934,.017007951
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t1_2,-.0325112609759746,.024805479,-1.3106484,.18997659,-.081129104,.016106585
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t1_3,.0154017138783529,.015525964,.9919973,.32119885,-.015028616,.045832045
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t1_4,-.0299507744287487,.013666466,-2.1915522,.028411856,-.056736555,-.0031649927
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t1_5,.0227577748212158,.014115843,1.612215,.10691515,-.0049087694,.050424319
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t1_6,.0180174639766343,.008774342,2.053426,.040031265,.00082006893,.03521486
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t1_7,.0068451344283872,.0096179601,.71170336,.47664851,-.012005721,.025695991
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t1_8,-.0526306275643688,.037754595,-1.394019,.16331185,-.12662828,.021367023
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t1_9,.0436057471126508,.039302412,1.1094929,.26721764,-.03342557,.12063706
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t1_10,-.0270926851914897,.032181744,-.84186506,.39986348,-.090167746,.03598237
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t1_11,-.0958140984311478,.046148341,-2.0762198,.037873629,-.18626319,-.0053650113
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t1_12,-.0762724686075827,.032330886,-2.3591208,.018318292,-.13963984,-.012905094
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t1_13,-.1343452194540754,.043730613,-3.0721092,.0021255193,-.22005564,-.048634794
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t1_14,-.0824331355422517,.038757615,-2.1268888,.033429336,-.15839666,-.0064696032
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t1_15,-.1124289271229748,.04896288,-2.2962074,.021664025,-.20839441,-.016463445
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t1_16,-.0627198990348282,.037160583,-1.6878072,.091448255,-.1355533,.010113507
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t2_1,.0052191499694939,.003087058,1.690655,.090902723,-.00083137263,.011269673
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t2_2,-.0081557334423695,.013531745,-.60271114,.54670089,-.034677468,.018366
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t2_3,.0016950465224482,.0080413753,.21079062,.83305067,-.01406576,.017455854
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t2_4,-.009122983467772,.0086242231,-1.0578325,.29013181,-.02602615,.0077801831
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t2_5,-.0047064292275784,.0099386005,-.47355053,.63582045,-.024185728,.014772869
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t2_6,-.000937570036142,.007161139,-.13092472,.89583486,-.014973144,.013098004
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t2_7,-.0041936514319193,.0056308475,-.74476379,.45641452,-.015229911,.0068426072
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t2_8,.0045477286605014,.013566975,.33520579,.73746985,-.022043053,.031138511
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t2_9,-.0123814711824882,.012962771,-.95515621,.3394987,-.037788037,.013025093
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t2_10,.0476737157559182,.01612843,2.9558806,.0031177772,.016062573,.079284862
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t2_11,-.007703083515162,.021300219,-.3616434,.71761853,-.049450744,.034044579
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t2_12,.0323356245475896,.015580844,2.0753448,.037954587,.0017977308,.06287352
"""total_easi_fruit_own_village_price""",easi,gmm,1,2,1,t2_13,.0164673483108312,.021175155,.77767307,.43676177,-.025035195,.057969891
