evaluation,elasticity_type,demand_good,shock_good,reference_share,elasticity,std_error,z_value,p_value,ci_low,ci_high
sample_average,expenditure,1,0,.2059024836724813,.47957805,.16641784,2.8817708,.003954473,.15340509,.80575103
sample_average,expenditure,2,0,.0556308473637449,.59178078,.18900192,3.1310835,.0017416265,.22134383,.96221769
sample_average,expenditure,3,0,.3487573139319747,1.4762716,.13365307,11.045548,2.3035653e-28,1.2143164,1.7382268
sample_average,expenditure,4,0,.0730419591342445,.70235515,.18189181,3.8613894,.000112744,.34585372,1.0588565
sample_average,expenditure,5,0,.1178937627889036,.41507471,.19091074,2.1741819,.029691469,.04089652,.78925288
sample_average,expenditure,6,0,.1987736331086509,1.2739909,.16775112,7.5945301,3.0891109e-14,.94520473,1.602777
sample_average,marshallian,1,1,.2059024836724813,-.38407776,.070409134,-5.4549427,4.8988703e-08,-.52207714,-.2460784
sample_average,marshallian,1,2,.2059024836724813,-.035368275,.023039108,-1.5351408,.12474927,-.080524102,.0097875493
sample_average,marshallian,1,3,.2059024836724813,.043639641,.081142992,.53781158,.59070712,-.1153977,.20267698
sample_average,marshallian,1,4,.2059024836724813,-.029432902,.030921064,-.95187223,.34116179,-.09003707,.031171272
sample_average,marshallian,1,5,.2059024836724813,-.096531183,.035271108,-2.7368345,.0062033497,-.16566129,-.027401082
sample_average,marshallian,1,6,.2059024836724813,.022192433,.055976436,.39646029,.69176549,-.087519363,.13190423
sample_average,marshallian,2,1,.0556308473637449,-.1540089,.089044228,-1.7295774,.08370579,-.32853237,.020514589
sample_average,marshallian,2,2,.0556308473637449,-.2364921,.21189921,-1.1160594,.26439673,-.65180689,.17882271
sample_average,marshallian,2,3,.0556308473637449,.058606252,.15087128,.38845202,.69768155,-.237096,.35430852
sample_average,marshallian,2,4,.0556308473637449,-.011281082,.059042208,-.1910681,.84847224,-.12700169,.10443952
sample_average,marshallian,2,5,.0556308473637449,-.087933354,.066254653,-1.3272027,.18444166,-.21779008,.041923381
sample_average,marshallian,2,6,.0556308473637449,-.16067161,.092149884,-1.74359,.081230618,-.34128207,.019938841
sample_average,marshallian,3,1,.3487573139319747,-.17945731,.046163667,-3.8874145,.00010131767,-.26993644,-.088978186
sample_average,marshallian,3,2,.3487573139319747,-.039856594,.019047286,-2.0925078,.036393121,-.077188589,-.0025245985
sample_average,marshallian,3,3,.3487573139319747,-.74337608,.07965488,-9.3324604,1.0344108e-20,-.89949673,-.58725536
sample_average,marshallian,3,4,.3487573139319747,-.069776826,.024304383,-2.8709567,.0040923161,-.11741254,-.022141114
sample_average,marshallian,3,5,.3487573139319747,-.13601159,.035225257,-3.8611951,.00011283382,-.20505181,-.066971347
sample_average,marshallian,3,6,.3487573139319747,-.3077932,.043608978,-7.0580239,1.6888708e-12,-.39326525,-.22232118
sample_average,marshallian,4,1,.0730419591342445,-.12884058,.087000914,-1.4809107,.13863039,-.29935923,.041678078
sample_average,marshallian,4,2,.0730419591342445,-.01474334,.045292061,-.32551709,.74478978,-.10351415,.074027471
sample_average,marshallian,4,3,.0730419591342445,-.063258097,.12330934,-.51300329,.60794902,-.30493996,.17842376
sample_average,marshallian,4,4,.0730419591342445,-.24525221,.093403608,-2.6257253,.0086464603,-.4283199,-.062184494
sample_average,marshallian,4,5,.0730419591342445,-.010350209,.07001698,-.14782427,.88248146,-.14758097,.12688056
sample_average,marshallian,4,6,.0730419591342445,-.23991071,.084164061,-2.8505125,.0043648845,-.40486923,-.07495217
sample_average,marshallian,5,1,.1178937627889036,-.15531115,.065745838,-2.3622963,.018162116,-.28417063,-.026451679
sample_average,marshallian,5,2,.1178937627889036,-.031663038,.032993432,-.9596771,.33721775,-.096328974,.033002894
sample_average,marshallian,5,3,.1178937627889036,-.03225388,.1084616,-.29737601,.76617944,-.24483472,.18032697
sample_average,marshallian,5,4,.1178937627889036,.014570976,.04616655,.31561759,.75229281,-.075913802,.10505575
sample_average,marshallian,5,5,.1178937627889036,-.26743025,.068401217,-3.9097292,.000092399627,-.40149418,-.13336632
sample_average,marshallian,5,6,.1178937627889036,.057012644,.073153555,.77935576,.43577018,-.086365685,.20039098
sample_average,marshallian,6,1,.1987736331086509,-.14058323,.054249067,-2.5914404,.0095575061,-.24690945,-.034257013
sample_average,marshallian,6,2,.1987736331086509,-.082919151,.021772431,-3.8084466,.00013984246,-.12559234,-.040245965
sample_average,marshallian,6,3,.1987736331086509,-.4694902,.082870327,-5.6653595,1.4671642e-08,-.63191307,-.30706736
sample_average,marshallian,6,4,.1987736331086509,-.12991171,.028821623,-4.5074391,6.5614754e-06,-.18640105,-.073422365
sample_average,marshallian,6,5,.1987736331086509,-.067446344,.034416597,-1.9597039,.050030407,-.13490163,8.9505038e-06
sample_average,marshallian,6,6,.1987736331086509,-.38364026,.083348833,-4.6028271,4.1679473e-06,-.54700094,-.22027954
sample_average,hicksian,1,1,.2059024836724813,-.28533146,.056683384,-5.0337758,4.8091243e-07,-.39642885,-.17423405
sample_average,hicksian,1,2,.2059024836724813,-.0086889416,.02244469,-.38712683,.69866228,-.052679725,.035301842
sample_average,hicksian,1,3,.2059024836724813,.21089599,.0614403,3.4325352,.00059796619,.090475217,.33131677
sample_average,hicksian,1,4,.2059024836724813,.0055964184,.02939849,.19036414,.84902382,-.052023564,.063216396
sample_average,hicksian,1,5,.2059024836724813,-.039991923,.031666342,-1.2629158,.20661944,-.10205682,.022072965
sample_average,hicksian,1,6,.2059024836724813,.1175199,.042458888,2.7678516,.0056427154,.034302007,.2007378
sample_average,hicksian,2,1,.0556308473637449,-.032159761,.084887125,-.37885323,.70479685,-.19853546,.13421594
sample_average,hicksian,2,2,.0556308473637449,-.20357083,.20505971,-.99273926,.32083705,-.60548049,.19833882
sample_average,hicksian,2,3,.0556308473637449,.26499411,.14941393,1.7735569,.076136455,-.027851801,.55784005
sample_average,hicksian,2,4,.0556308473637449,.031943746,.058577161,.54532766,.58552819,-.08286538,.14675286
sample_average,hicksian,2,5,.0556308473637449,-.018166089,.061972301,-.29313239,.76942098,-.13962957,.10329739
sample_average,hicksian,2,6,.0556308473637449,-.043041196,.074367531,-.57876325,.56274891,-.18879887,.10271648
sample_average,hicksian,3,1,.3487573139319747,.12451068,.035905372,3.4677451,.00052484497,.054137439,.19488391
sample_average,hicksian,3,2,.3487573139319747,.042269643,.030591916,1.381726,.16705586,-.017689409,.10222869
sample_average,hicksian,3,3,.3487573139319747,-.22851555,.066563979,-3.4330211,.0005968957,-.35897854,-.098052546
sample_average,hicksian,3,4,.3487573139319747,.038052939,.021161985,1.7981745,.072149366,-.0034237872,.079529665
sample_average,hicksian,3,5,.3487573139319747,.038031634,.030388564,1.2515113,.21074797,-.021528857,.097592123
sample_average,hicksian,3,6,.3487573139319747,-.014349342,.035702754,-.40191138,.68774927,-.084325448,.055626765
sample_average,hicksian,4,1,.0730419591342445,.015776088,.082880586,.19034721,.84903705,-.14666687,.17821905
sample_average,hicksian,4,2,.0730419591342445,.024329271,.045024708,.54035378,.58895308,-.063917533,.11257607
sample_average,hicksian,4,3,.0730419591342445,.18169339,.10243511,1.7737414,.076105952,-.01907574,.38246253
sample_average,hicksian,4,4,.0730419591342445,-.1939508,.09203618,-2.1073322,.035088792,-.37433842,-.013563208
sample_average,hicksian,4,5,.0730419591342445,.072453082,.070792794,1.0234528,.30609381,-.066298239,.21120441
sample_average,hicksian,4,6,.0730419591342445,-.10030102,.07106135,-1.4114708,.15810587,-.23957871,.038976673
sample_average,hicksian,5,1,.1178937627889036,-.069846243,.05524816,-1.2642275,.20614837,-.17813064,.038438156
sample_average,hicksian,5,2,.1178937627889036,-.0085720811,.029749179,-.28814515,.77323562,-.066879399,.049735237
sample_average,hicksian,5,3,.1178937627889036,.11250646,.090812325,1.2388898,.21538632,-.065482423,.29049534
sample_average,hicksian,5,4,.1178937627889036,.044888847,.043860015,1.0234572,.30609173,-.0410752,.13085289
sample_average,hicksian,5,5,.1178937627889036,-.21849553,.065769866,-3.3221223,.00089335541,-.3474021,-.089588962
sample_average,hicksian,5,6,.1178937627889036,.13951854,.054070335,2.5803161,.0098709958,.033542641,.24549446
sample_average,hicksian,6,1,.1987736331086509,.12173466,.044396475,2.7419894,.0061068325,.034719169,.20875014
sample_average,hicksian,6,2,.1987736331086509,-.012045954,.019547204,-.61624944,.53772986,-.05035777,.026265863
sample_average,hicksian,6,3,.1987736331086509,-.02517657,.063520573,-.39635301,.69184464,-.14967459,.099321462
sample_average,hicksian,6,4,.1987736331086509,-.036856916,.026738916,-1.3783998,.16807988,-.089264229,.015550395
sample_average,hicksian,6,5,.1987736331086509,.08274924,.032714911,2.5294044,.011425632,.01862919,.14686929
sample_average,hicksian,6,6,.1987736331086509,-.13040446,.059814781,-2.1801376,.029247258,-.24763927,-.013169642
