evaluation,elasticity_type,demand_good,shock_good,reference_share,elasticity,std_error,z_value,p_value,ci_low,ci_high
sample_average,expenditure,1,0,.2029686361130039,.78884631,.1171025,6.7363749,1.6238689e-11,.55932963,1.018363
sample_average,expenditure,2,0,.0418938943367474,.18470937,.37927532,.48700604,.62625402,-.55865657,.92807531
sample_average,expenditure,3,0,.3492932112072221,1.1628075,.070066996,16.595652,0,1.0254787,1.3001363
sample_average,expenditure,4,0,.0799735056645109,1.2414063,.25811613,4.8094873,1.5131778e-06,.73550797,1.7473047
sample_average,expenditure,5,0,.1169768321390009,.90155894,.12811899,7.0368872,1.9658207e-12,.65045029,1.1526675
sample_average,expenditure,6,0,.2088939205395148,1.0591445,.10848045,9.7634602,1.6154764e-22,.84652674,1.2717623
sample_average,marshallian,1,1,.2029686361130039,-.44561699,.075346798,-5.9142127,3.3346670e-09,-.59329396,-.29793999
sample_average,marshallian,1,2,.2029686361130039,-.037853368,.036826171,-1.0278932,.30400011,-.11003134,.034324598
sample_average,marshallian,1,3,.2029686361130039,-.025597071,.085664816,-.29880497,.76508886,-.19349702,.14230289
sample_average,marshallian,1,4,.2029686361130039,-.035732001,.04564026,-.78290534,.43368271,-.12518527,.053721264
sample_average,marshallian,1,5,.2029686361130039,-.077862136,.039793331,-1.956663,.050387103,-.15585564,.00013135739
sample_average,marshallian,1,6,.2029686361130039,-.16618475,.056455705,-2.9436309,.0032438659,-.27683592,-.05553361
sample_average,marshallian,2,1,.0418938943367474,-.060772132,.15810198,-.38438565,.70069265,-.3706463,.24910204
sample_average,marshallian,2,2,.0418938943367474,-.16726094,.32623813,-.51269585,.60816407,-.80667597,.47215405
sample_average,marshallian,2,3,.0418938943367474,-.088605314,.37694997,-.23505855,.81416327,-.82741368,.65020305
sample_average,marshallian,2,4,.0418938943367474,.31487602,.24820994,1.2685875,.20458823,-.17160651,.80135852
sample_average,marshallian,2,5,.0418938943367474,-.20942248,.13792607,-1.5183678,.12892173,-.47975263,.060907636
sample_average,marshallian,2,6,.0418938943367474,.026475498,.21974413,.1204833,.9041003,-.40421507,.45716608
sample_average,marshallian,3,1,.3492932112072221,-.090776436,.043375093,-2.092824,.036364861,-.17579006,-.0057628187
sample_average,marshallian,3,2,.3492932112072221,-.051603578,.032798201,-1.5733662,.11563406,-.11588687,.012679713
sample_average,marshallian,3,3,.3492932112072221,-.62194383,.069400303,-8.961688,3.1974630e-19,-.75796592,-.48592174
sample_average,marshallian,3,4,.3492932112072221,-.096879534,.027985826,-3.4617357,.0005367038,-.15173075,-.042028323
sample_average,marshallian,3,5,.3492932112072221,-.10470306,.026225023,-3.992487,.000065383938,-.15610316,-.053302962
sample_average,marshallian,3,6,.3492932112072221,-.19690105,.038582381,-5.1033931,3.3361681e-07,-.27252114,-.12128098
sample_average,marshallian,4,1,.0799735056645109,-.18254146,.10599861,-1.7221118,.085049257,-.39029491,.025211995
sample_average,marshallian,4,2,.0799735056645109,.12067775,.096523926,1.2502367,.2112131,-.068505667,.30986118
sample_average,marshallian,4,3,.0799735056645109,-.4505862,.11672514,-3.8602328,.00011327908,-.67936325,-.22180913
sample_average,marshallian,4,4,.0799735056645109,-.46395218,.19571438,-2.3705573,.017761284,-.84754533,-.080359042
sample_average,marshallian,4,5,.0799735056645109,.032844622,.074824378,.43895614,.66069329,-.11380847,.1794977
sample_average,marshallian,4,6,.0799735056645109,-.29784885,.11311568,-2.6331346,.0084600793,-.51955152,-.076146163
sample_average,marshallian,5,1,.1169768321390009,-.15797713,.067680083,-2.3341749,.019586569,-.29062766,-.025326621
sample_average,marshallian,5,2,.1169768321390009,-.10503385,.037103966,-2.8307986,.0046431962,-.17775629,-.032311413
sample_average,marshallian,5,3,.1169768321390009,-.22139134,.082802765,-2.6737192,.0075015249,-.38368177,-.0591009
sample_average,marshallian,5,4,.1169768321390009,.049633656,.05195751,.95527399,.33943915,-.052201189,.1514685
sample_average,marshallian,5,5,.1169768321390009,-.3279888,.073121898,-4.4855075,7.2740627e-06,-.4713051,-.18467253
sample_average,marshallian,5,6,.1169768321390009,-.13880143,.059107501,-2.3482878,.018859945,-.25465,-.022952847
sample_average,marshallian,6,1,.2088939205395148,-.21633299,.058775283,-3.6806793,.00023261331,-.33153042,-.10113554
sample_average,marshallian,6,2,.2088939205395148,-.031323805,.042756785,-.73260432,.4637998,-.11512556,.052477952
sample_average,marshallian,6,3,.2088939205395148,-.29303107,.083871268,-3.4938195,.00047616274,-.45741573,-.1286464
sample_average,marshallian,6,4,.2088939205395148,-.099453129,.037801273,-2.6309466,.0085147405,-.17354226,-.025363998
sample_average,marshallian,6,5,.2088939205395148,-.096160159,.031566165,-3.0463049,.002316728,-.15802871,-.034291614
sample_average,marshallian,6,6,.2088939205395148,-.32284337,.098500378,-3.2775853,.0010469913,-.51590055,-.12978619
sample_average,hicksian,1,1,.2029686361130039,-.28550592,.071193963,-4.0102544,.000060653339,-.42504352,-.1459683
sample_average,hicksian,1,2,.2029686361130039,-.004805523,.033782721,-.14224795,.88688415,-.071018443,.061407395
sample_average,hicksian,1,3,.2029686361130039,.24994159,.071050614,3.5177965,.00043514604,.11068495,.38919824
sample_average,hicksian,1,4,.2029686361130039,.027354805,.042896818,.6376884,.52367651,-.056721415,.11143102
sample_average,hicksian,1,5,.2029686361130039,.014414604,.036749642,.39223793,.69488239,-.057613373,.086442582
sample_average,hicksian,1,6,.2029686361130039,-.0013995594,.054434888,-.025710706,.97948807,-.10808998,.10529086
sample_average,hicksian,2,1,.0418938943367474,-.023281923,.16276751,-.14303789,.88626027,-.34230039,.29573655
sample_average,hicksian,2,2,.0418938943367474,-.15952276,.31997094,-.4985539,.61809367,-.78665423,.46760875
sample_average,hicksian,2,3,.0418938943367474,-.024087582,.42658469,-.056466118,.95497048,-.86017817,.81200302
sample_average,hicksian,2,4,.0418938943367474,.32964787,.22820665,1.4445148,.14859423,-.11762894,.77692467
sample_average,hicksian,2,5,.0418938943367474,-.18781577,.14193289,-1.3232716,.18574508,-.46599913,.090367593
sample_average,hicksian,2,6,.0418938943367474,.065060161,.16881581,.38539141,.69994742,-.26581272,.39593306
sample_average,hicksian,3,1,.3492932112072221,.14523701,.040985972,3.5435786,.00039473566,.064905986,.22556804
sample_average,hicksian,3,2,.3492932112072221,-.0028890416,.050096788,-.057669196,.95401216,-.10107694,.095298856
sample_average,hicksian,3,3,.3492932112072221,-.21578307,.064334586,-3.3540757,.00079630577,-.34187657,-.089689605
sample_average,hicksian,3,4,.3492932112072221,-.0038857404,.027273519,-.14247301,.88670641,-.057340853,.049569372
sample_average,hicksian,3,5,.3492932112072221,.031318475,.024418877,1.2825518,.19964916,-.016541645,.079178594
sample_average,hicksian,3,6,.3492932112072221,.046002366,.044121947,1.0426188,.29712492,-.040475059,.13247979
sample_average,hicksian,4,1,.0799735056645109,.069425084,.10891219,.63744086,.52383769,-.14403889,.28288907
sample_average,hicksian,4,2,.0799735056645109,.1726851,.099984072,1.7271261,.084145017,-.023280079,.36865029
sample_average,hicksian,4,3,.0799735056645109,-.016971404,.11920415,-.14237259,.88678569,-.25060725,.21666443
sample_average,hicksian,4,4,.0799735056645109,-.36467257,.18192442,-2.0045278,.045013539,-.7212379,-.0081072673
sample_average,hicksian,4,5,.0799735056645109,.1780604,.069959119,2.5452065,.010921312,.040943049,.31517774
sample_average,hicksian,4,6,.0799735056645109,-.038526606,.089185044,-.43198508,.66575229,-.21332608,.13627286
sample_average,hicksian,5,1,.1169768321390009,.025011042,.063838027,.39178908,.69521409,-.1001092,.15013129
sample_average,hicksian,5,2,.1169768321390009,-.067264035,.037679698,-1.7851533,.074236467,-.14111489,.0065868166
sample_average,hicksian,5,3,.1169768321390009,.093517072,.072549909,1.2890034,.19739692,-.04867813,.23571227
sample_average,hicksian,5,4,.1169768321390009,.12173449,.047909375,2.5409324,.011055727,.027833836,.21563514
sample_average,hicksian,5,5,.1169768321390009,-.22252731,.071143128,-3.127882,.0017607088,-.36196527,-.083089344
sample_average,hicksian,5,6,.1169768321390009,.049528752,.053141728,.93201244,.3513301,-.054627124,.15368463
sample_average,hicksian,6,1,.2088939205395148,-.0013598609,.052900553,-.025705984,.97949183,-.10504304,.10232332
sample_average,hicksian,6,2,.2088939205395148,.013047884,.030662579,.42553121,.6704495,-.047049668,.073145434
sample_average,hicksian,6,3,.2088939205395148,.076920927,.070166297,1.096266,.27296239,-.060602494,.21444435
sample_average,hicksian,6,4,.2088939205395148,-.014749629,.034390375,-.42888826,.66800451,-.082153529,.05265427
sample_average,hicksian,6,5,.2088939205395148,.027735209,.029683989,.93434918,.35012382,-.030444339,.085914753
sample_average,hicksian,6,6,.2088939205395148,-.10159453,.088484429,-1.1481628,.25090137,-.27502084,.071831763
