specification,model,estimator,order,gmm_steps,converged,parameter,coefficient,std_error,statistic,p_value,ci_low,ci_high
"""purchase_easi_order1_gmm""",easi,gmm,1,2,1,a1,.2069293881450809,.016050372,12.892497,4.9610954e-38,.17547123,.23838754
"""purchase_easi_order1_gmm""",easi,gmm,1,2,1,a2,.1186954101678018,.041441757,2.86415,.0041812989,.03747106,.19991976
"""purchase_easi_order1_gmm""",easi,gmm,1,2,1,a3,.2477749948180461,.074344553,3.332793,.00085978897,.10206235,.39348763
"""purchase_easi_order1_gmm""",easi,gmm,1,2,1,a4,.1346060202235309,.035380412,3.8045352,.00014207077,.065261684,.20395036
"""purchase_easi_order1_gmm""",easi,gmm,1,2,1,a5,-.0747763898958731,.054893516,-1.362208,.17313223,-.1823657,.032812923
"""purchase_easi_order1_gmm""",easi,gmm,1,2,1,b1_1,-.0393063281022856,.02441477,-1.6099405,.10741086,-.087158397,.0085457442
"""purchase_easi_order1_gmm""",easi,gmm,1,2,1,b2_1,-.0438525493543247,.015106745,-2.9028456,.0036978878,-.073461227,-.014243874
"""purchase_easi_order1_gmm""",easi,gmm,1,2,1,b3_1,.0438438509578031,.057137225,.76734304,.44287759,-.068143047,.15583076
"""purchase_easi_order1_gmm""",easi,gmm,1,2,1,b4_1,-.0005710750330817,.020132033,-.028366487,.97736984,-.040029135,.038886983
"""purchase_easi_order1_gmm""",easi,gmm,1,2,1,b5_1,.0389999162900121,.017259641,2.2596018,.023845974,.0051716417,.072828189
"""purchase_easi_order1_gmm""",easi,gmm,1,2,1,g1_1,.0976596099145216,.013452198,7.2597508,3.8780337e-13,.071293786,.12402543
"""purchase_easi_order1_gmm""",easi,gmm,1,2,1,g1_2,-.0079944214493669,.0057751774,-1.3842729,.16627491,-.019313561,.003324718
"""purchase_easi_order1_gmm""",easi,gmm,1,2,1,g1_3,-.0344499055420235,.012098985,-2.8473384,.0044086464,-.058163479,-.01073633
"""purchase_easi_order1_gmm""",easi,gmm,1,2,1,g1_4,-.0120195752813893,.0087022129,-1.3812091,.16721468,-.029075598,.0050364481
