specification,model,estimator,order,gmm_steps,converged,parameter,coefficient,std_error,statistic,p_value,ci_low,ci_high
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,a1,.2209757987077985,.016388502,13.483587,0,.18885492,.25309667
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,a2,.0557268856989446,.019795999,2.815058,.0048768432,.01692744,.094526328
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,a3,.3014067180598056,.021196906,14.219373,0,.25986156,.34295189
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,a4,.0801918710874921,.0073866425,10.856336,1.8606571e-27,.065714315,.094669424
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,a5,.1478345675325838,.011151434,13.257001,0,.12597816,.16969098
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,b1_1,-.0989363372014065,.026532497,-3.728874,.00019233733,-.15093908,-.046933599
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,b2_1,-.0191316479946542,.010923102,-1.7514848,.079862446,-.040540535,.0022772399
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,b3_1,.1299137909490193,.035817221,3.6271322,.0002865865,.05971333,.20011425
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,b4_1,-.0122763306629291,.012463806,-.98495841,.32464448,-.036704943,.01215228
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,b5_1,-.0381647178455956,.015730849,-2.4261067,.015261779,-.068996616,-.0073328218
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g1_1,.1102599901837334,.012171998,9.0584955,1.3226159e-19,.08640331,.13411666
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g1_2,-.0159178828730043,.0047198464,-3.3725424,.00074477616,-.025168613,-.0066671534
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g1_3,-.0249577370952727,.012601589,-1.980523,.047644794,-.049656399,-.00025907616
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g1_4,-.015890759870885,.0052449559,-3.0297222,.002447787,-.026170684,-.0056108353
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g1_5,-.0321804279653678,.0057097888,-5.6360102,1.7403522e-08,-.043371409,-.020989448
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g2_2,.0425497479988853,.0063116518,6.7414598,1.5680306e-11,.030179137,.054920357
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g2_3,-.0024515712616508,.0084499149,-.29012969,.77171701,-.019013099,.014109957
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g2_4,-.0011664395354506,.0032201563,-.36223072,.7171796,-.0074778297,.0051449509
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g2_5,-.0083993177829855,.0049949256,-1.6815702,.092652217,-.018189192,.0013905562
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g3_3,.1298141690648208,.020820897,6.2348018,4.5235005e-10,.089005962,.17062238
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g3_4,-.0128648353560933,.006003561,-2.1428673,.032123748,-.024631599,-.0010980718
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g3_5,-.0199840757946886,.0082715787,-2.415993,.015692361,-.036196072,-.0037720802
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g4_4,.0514308286087914,.0059502227,8.6435127,5.4510582e-18,.039768606,.063093051
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g4_5,-.0039307640082062,.0044450709,-.88429725,.37653577,-.012642943,.0047814152
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g5_5,.0825882493009293,.0080910008,10.207421,1.8368238e-24,.066730179,.098446317
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_1,.0171491329741389,.0053243549,3.2208848,.001277955,.0067135897,.027584676
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_2,-.0289800134012089,.022909068,-1.2650019,.20587064,-.073880963,.015920933
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_3,.01314087689688,.014214958,.92444009,.35525724,-.014719929,.041001681
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_4,-.0224034732683597,.011425412,-1.9608461,.049896989,-.044796869,-.00001007762
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_5,.0221486514816637,.013762313,1.6093699,.1075355,-.0048249867,.049122289
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_6,.0182264175274194,.0080350954,2.2683511,.023307823,.0024779192,.033974916
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_7,-.0046309846396434,.0093007395,-.49791571,.61854345,-.0228601,.013598131
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_8,.0104051018900519,.032669019,.31850061,.75010526,-.053624995,.074435197
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_9,-.0178684793315183,.032336254,-.55258346,.58054864,-.081246369,.045509413
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_10,.0163418432390162,.023093756,.70763034,.47917485,-.028921088,.061604775
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_11,-.1252926211343603,.028427798,-4.4073977,.000010461988,-.18101008,-.069575161
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_12,-.0035604974503019,.028466078,-.1250786,.90046132,-.059352987,.05223199
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_13,-.1350382706511905,.025362106,-5.3244109,1.0128076e-07,-.18474708,-.085329458
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_14,-.0609617516252276,.019988935,-3.0497749,.0022901294,-.10013934,-.021784158
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_15,-.1602820150574353,.033250518,-4.8204365,1.4324448e-06,-.22545184,-.095112197
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_16,-.0459483926017363,.021228096,-2.1645083,.030425353,-.087554693,-.0043420885
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_1,.0024865698093506,.0028088056,.88527662,.37600747,-.0030185878,.0079917274
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_2,-.0111967536742832,.013083364,-.85580081,.39210796,-.036839675,.014446168
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_3,.0039215302326522,.0056868703,.68957615,.49046078,-.0072245314,.015067591
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_4,-.0041735105756073,.0062942603,-.66306609,.50728822,-.016510034,.0081630126
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_5,.0025421145549526,.012244614,.20761083,.83553284,-.021456888,.026541118
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_6,.0055915317134433,.0074835508,.74717629,.45495716,-.0090759583,.020259023
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_7,-.0107999519268291,.0065883696,-1.639245,.10116225,-.02371292,.0021130154
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_8,-.0318239821392108,.016219435,-1.9620893,.049752083,-.063613489,-.000034472225
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_9,.026938792543625,.016046993,1.678744,.093201958,-.0045127361,.058390319
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_10,.0009436556671033,.012361612,.076337583,.93915051,-.023284659,.025171971
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_11,-.0113035447395055,.0097924788,-1.1543088,.2483736,-.030496452,.0078893621
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_12,.0084069540418724,.018833017,.44639441,.65531236,-.028505083,.045318991
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_13,.0054388785432671,.017422471,.31217605,.75490671,-.028708538,.039586294
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_14,-.0036234221863426,.0085831359,-.42215598,.67291117,-.02044606,.013199216
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_15,-.0247726702526449,.013671337,-1.8120152,.06998384,-.051567998,.0020226571
