margin,diagnostic,value,threshold,passed
latent,adding_up_max_abs_error,0,9.9999999e-09,1
latent,positive_fitted_share_rate,.7456687456687456,1,0
latent,positive_expenditure_elasticities,.9496592317224287,1,0
latent,negative_hicksian_own_elasticities,.8207868649318464,1,0
latent,slutsky_symmetry_max_abs_error,8.80963609354e-11,.000099999997,1
latent,slutsky_max_eigenvalue,.0166212229500711,0,0
latent,adding_up_homogeneity_symmetry_imposed,1,1,1
