margin,elasticity_type,demand_good,shock_good,elasticity,aggregate_elasticity,trimmed_aggregate,trimmed_mean,std_dev,p10,p50,p90,negative_rate,near_zero_rate,min,max,n_valid,support_rate,min_share_floor
latent,expenditure,1,0,.5658290583095907,.47492462,.50756389,.59415323,.42923066,.38910067,.6373229,.74714476,.027654868,.0088495575,-7.5931406,.82568508,904,.62647265,0
latent,expenditure,2,0,-6.423419817383484,.11887322,.12957548,-.78328162,152.28346,-2.4740381,.24201605,.63950711,.375,.03761062,-4574.0923,.80737615,904,.62647265,0
latent,expenditure,3,0,1.171116253622003,1.1489909,1.1469294,1.1573663,.36937436,1.1173471,1.1511722,1.2077868,0,0,1.0852635,12.18603,904,.62647265,0
latent,expenditure,4,0,1.653258332836075,1.3644111,1.367203,1.4782853,2.2477562,1.2232342,1.3622527,1.7858205,0,0,1.1303447,45.043289,904,.62647265,0
latent,expenditure,5,0,.7787851758078201,.83729261,.84125727,.81437039,.55835944,.73041683,.83388245,.89294875,.012168142,.0011061947,-14.146652,.9335407,904,.62647265,0
latent,expenditure,6,0,1.233008334694701,1.1849058,1.1868949,1.2189012,.18766914,1.1424518,1.1892903,1.3455596,0,0,1.1015832,4.1079702,904,.62647265,0
latent,marshallian,1,1,-.3490436045510631,-.2245681,-.27006221,-.38797686,.58180964,-.59047484,-.44602251,-.12092496,.93252212,.029867256,-.70011264,10.339499,904,.62647265,0
latent,hicksian,1,1,-.2000443333584815,-.11463659,-.15734641,-.23879932,.54501927,-.34273812,-.29936016,-.067757376,.9181416,.030973451,-.3442772,10.266995,904,.62647265,0
latent,marshallian,2,1,6.429026443823735,.7079578,.69870925,1.4912019,133.98492,.31766766,.65127426,2.8536701,0,0,.20386986,4025.7305,904,.62647265,0
latent,hicksian,2,1,4.78739071049783,.74360496,.74277461,1.3560234,92.046104,.46868509,.72220647,2.3805449,0,0,.36333054,2765.2668,904,.62647265,0
latent,marshallian,3,1,-.1435163142369923,-.11285424,-.11247986,-.13021119,.35102323,-.18332477,-.12217755,-.088342242,1,0,-10.594816,-.061896935,904,.62647265,0
latent,hicksian,3,1,.1313883826746312,.071051061,.079255,.13831516,.22046272,.048560034,.13869207,.22685477,.034292035,.10066371,-6.1521583,.36247918,904,.62647265,0
