margin,elasticity_type,demand_good,shock_good,elasticity,aggregate_elasticity,trimmed_aggregate,trimmed_mean,std_dev,p10,p50,p90,negative_rate,near_zero_rate,min,max,n_valid,support_rate,min_share_floor
latent,expenditure,1,0,.7927267282746001,.7494241,.76178187,.79828048,.091277175,.72341537,.8112607,.85882282,.001397624,.00069881201,-.52192932,.89919263,1431,.83733177,0
latent,expenditure,2,0,-3.70380319590007,-.30175725,-.26303667,-.51226002,48.065601,-1.8434099,.27114108,.64970779,.3319357,.046121594,-1330.4855,.82279927,1431,.83733177,0
latent,expenditure,3,0,1.190178550873328,1.1554677,1.1582606,1.186076,.07663516,1.1288705,1.1786585,1.2546816,0,0,1.0982137,2.4206176,1431,.83733177,0
latent,expenditure,4,0,1.337663176332172,1.2587899,1.2602776,1.3009675,.49524859,1.150089,1.2585199,1.4897561,0,0,1.1027852,11.926307,1431,.83733177,0
latent,expenditure,5,0,.8844592119217111,.91031599,.91163331,.8967011,.18822479,.85398245,.90704286,.93633413,.0034940601,0,-4.6898198,.9575817,1431,.83733177,0
latent,expenditure,6,0,1.053306335116702,1.0485607,1.0485749,1.0515175,.038118385,1.0276332,1.0387486,1.0950309,0,0,1.0205195,1.3292511,1431,.83733177,0
latent,marshallian,1,1,-.4225099992013671,-.31006059,-.34109625,-.43585429,.23340225,-.59463567,-.47085395,-.23468983,.96436059,.0174703,-.71132445,2.7427702,1431,.83733177,0
latent,hicksian,1,1,-.2483287611562836,-.16966908,-.19835527,-.26157677,.19049913,-.3480565,-.29812476,-.13031562,.94898671,.019566737,-.35349217,2.7280293,1431,.83733177,0
latent,marshallian,2,1,-.3041472279667188,-.068017304,-.065800957,-.059415866,4.4987106,-.17275384,-.0075944397,.033696882,.5758211,.70649898,-155.37091,2.1338675,1431,.83733177,0
latent,hicksian,2,1,-.8485863131040862,-.099596329,-.091970235,-.12740228,10.943932,-.48694342,.046986375,.18716162,.3899371,.19846262,-304.80673,.33127245,1431,.83733177,0
latent,marshallian,3,1,-.1084603278032127,-.079829074,-.081716478,-.10517036,.056815464,-.15483163,-.09848249,-.065084055,1,.015373864,-1.0530736,-.034788046,1431,.83733177,0
latent,hicksian,3,1,.1495264539303011,.11141389,.11837474,.14989348,.046660103,.092498958,.14952333,.20796275,.0034940601,.028651293,-.07398092,.27287585,1431,.83733177,0
latent,marshallian,4,1,-.2760588041694618,-.19690596,-.2013499,-.24517299,.41721666,-.40809149,-.20604296,-.11784115,1,0,-9.0841341,-.070630655,1431,.83733177,0
latent,hicksian,4,1,.0144166665626666,.012550264,.014145928,.035087131,.2919662,-.078175776,.053238377,.14249469,.26834381,.3549965,-6.2170548,.24368253,1431,.83733177,0
latent,marshallian,5,1,-.1979625988732346,-.15623346,-.15359321,-.17633161,.33424199,-.24726447,-.15942381,-.10804998,1,0,-10.135303,-.07426405,1431,.83733177,0
latent,hicksian,5,1,-.0078260279019203,.0027098882,.0050363215,.014421306,.37469906,-.095826082,.027332088,.12334059,.34800839,.42767295,-10.954557,.29660654,1431,.83733177,0
latent,marshallian,6,1,-.2984681314291244,-.26950049,-.26974279,-.28831333,.21404214,-.5319528,-.21802434,-.15395834,1,0,-1.8432913,-.11783105,1431,.83733177,0
latent,hicksian,6,1,-.0722278284944677,-.086031199,-.086854242,-.063985966,.20601462,-.31294677,-.011841753,.09062922,.54786861,.39692524,-1.6078043,.25975373,1431,.83733177,0
latent,marshallian,1,2,-.0296235213984841,-.040291823,-.038144577,-.028859913,.017232349,-.047294468,-.026518924,-.013926735,.9993012,.92033541,-.21457015,.0012981769,1431,.83733177,0
latent,hicksian,1,2,.0123569361299789,-.015748944,-.013210637,.01250916,.04327441,-.036964942,.01053277,.067183092,.3899371,.78406709,-.23371485,.17435481,1431,.83733177,0
latent,marshallian,2,2,3.954615233714821,.39478794,.3571867,.6497407,50.62854,-.60247791,-.20527701,2.0465362,.63102728,.051712088,-.78463,1410.3331,1431,.83733177,0
latent,hicksian,2,2,3.972251262787868,.40554842,.36772835,.66667706,50.624249,-.53926158,-.19255714,2.0243926,.628232,.052410901,-.62398678,1410.2998,1431,.83733177,0
latent,marshallian,3,2,-.0653909474397559,-.049273107,-.050019544,-.063778974,.030237278,-.090969324,-.060341451,-.041193828,1,.2914046,-.55082297,-.028931219,1431,.83733177,0
latent,hicksian,3,2,-.003101152430102,-.016350599,-.016123654,-.0031449678,.033747051,-.035533011,-.0086262589,.038797066,.61495459,.91194969,-.29831371,.13075991,1431,.83733177,0
latent,marshallian,4,2,.169260761231566,.13773158,.13758539,.15217179,.23187131,.076231182,.13437228,.23848265,0,0,.051080238,5.0139852,1431,.83733177,0
latent,hicksian,4,2,.2414400478753216,.17264415,.17446609,.22076087,.2862601,.11987772,.19396658,.35072824,0,0,.066510327,6.226788,1431,.83733177,0
latent,marshallian,5,2,-.1282706175064881,-.10103442,-.099747382,-.11482256,.21229243,-.16060258,-.10327905,-.070147328,1,.002096436,-6.3840456,-.048162706,1431,.83733177,0
latent,hicksian,5,2,-.0826291976827731,-.074323349,-.072406411,-.069464706,.22486664,-.13507147,-.064058185,.000040772004,.89867228,.36128581,-6.6597519,.12894394,1431,.83733177,0
latent,marshallian,6,2,-.0586397624672431,-.051940307,-.05197854,-.056377713,.043430541,-.10417546,-.04255037,-.029786576,1,.6163522,-.37724084,-.022794956,1431,.83733177,0
latent,hicksian,6,2,-.0038211265715574,-.02173459,-.021286204,-.002917897,.042463977,-.049502186,.00079315208,.041021936,.49266246,.83577919,-.24722022,.11797757,1431,.83733177,0
latent,marshallian,1,3,-.0291272671858761,-.026833683,-.026264071,-.02966433,.019228419,-.044949137,-.031308185,-.011069632,.95667368,.95108318,-.12434405,.24352419,1431,.83733177,0
latent,hicksian,1,3,.2320377585630647,.25098506,.25123274,.23248291,.073767558,.14301196,.2294433,.32807183,.0034940601,.01048218,-.082720451,.45490855,1431,.83733177,0
latent,marshallian,2,3,-.4497482651775829,-.14923011,-.148059,-.17472751,4.7073646,-.32411969,-.11981236,-.034303896,.95667368,.13137665,-136.79411,21.91761,1431,.83733177,0
latent,hicksian,2,3,-2.007026811128653,-.28979969,-.27582252,-.4355844,24.088602,-1.0299945,-.056584831,.15613317,.61495459,.2215234,-671.26123,.37621987,1431,.83733177,0
latent,marshallian,3,3,-.5477416787432076,-.64207232,-.63447618,-.55869579,.19904329,-.70872355,-.57958066,-.38075271,.98602378,.004192872,-.81098264,2.6981239,1431,.83733177,0
latent,hicksian,3,3,-.154601388022987,-.18574417,-.1865107,-.16460146,.13959633,-.2070342,-.18863668,-.089923389,.95527601,.030048916,-.20756461,2.799258,1431,.83733177,0
latent,marshallian,4,3,-.6453633506605343,-.5094195,-.50704604,-.57362789,.93411773,-.92875957,-.49613649,-.29071876,1,0,-20.433081,-.20167308,1431,.83733177,0
latent,hicksian,4,3,-.2010485353221933,-.015199167,-.035680119,-.14506248,.79643452,-.46699691,-.08058355,.14058973,.66177499,.2096436,-17.002136,.44157606,1431,.83733177,0
latent,marshallian,5,3,-.2616923599946394,-.19785072,-.19547182,-.23362249,.43159148,-.32952389,-.209503,-.14312689,1,0,-13.10687,-.10055962,1431,.83733177,0
latent,hicksian,5,3,.0338142163851129,.15048926,.14687264,.063998088,.50269461,-.077121794,.072930962,.22656883,.28791055,.28721175,-14.719593,.36324006,1431,.83733177,0
latent,marshallian,6,3,-.4171237648406979,-.38181892,-.38180292,-.4020198,.29972699,-.75053644,-.30198786,-.21299452,1,0,-2.6161468,-.16459236,1431,.83733177,0
latent,hicksian,6,3,-.0632562723465762,.017178278,.010964637,-.050612804,.26386026,-.30612773,.01129929,.12081461,.46261355,.31516421,-2.0579064,.26385716,1431,.83733177,0
latent,marshallian,1,4,-.0401517019566296,-.048721626,-.046489026,-.039406039,.015953733,-.055296261,-.036683902,-.026554624,1,.84556252,-.18352088,-.016227096,1431,.83733177,0
latent,hicksian,1,4,.0198051334672103,.0083760889,.011147142,.020443521,.036457293,-.019260785,.01744974,.069086879,.26834381,.78266948,-.22935821,.1244105,1431,.83733177,0
latent,marshallian,2,4,1.903147865374696,.50372124,.48799813,.59182119,20.049845,.12905268,.28459769,1.1410383,0,0,.054408263,533.0531,1431,.83733177,0
latent,hicksian,2,4,1.531412533772277,.47739041,.46665797,.55455744,14.97207,.16971312,.30712318,.99125665,0,0,.059138436,417.3898,1431,.83733177,0
latent,marshallian,3,4,-.1099517779784984,-.090768002,-.091647908,-.10778895,.040774211,-.14624439,-.10350611,-.075579025,1,0,-.77260894,-.059304345,1431,.83733177,0
latent,hicksian,3,4,-.0195119152168447,.004691185,-.00066028169,-.018035501,.054797407,-.075171411,-.01720142,.042119551,.66177499,.70789659,-.65933025,.13032554,1431,.83733177,0
latent,marshallian,4,4,-.1618552356972447,-.3641316,-.3598296,-.25503775,1.2548749,-.63487959,-.35969323,.21860147,.84765899,.036338225,-.76546001,26.625204,1431,.83733177,0
latent,hicksian,4,4,-.0668236609131803,-.26060182,-.25822863,-.16022921,1.2406101,-.4937768,-.26997471,.27523839,.81062192,.067085952,-.56038535,26.645554,1431,.83733177,0
latent,marshallian,5,4,.0622446559786772,.048018865,.047080696,.055122584,.11084655,.032511916,.04871152,.079383224,0,.52131379,.02118241,3.3579535,1431,.83733177,0
latent,hicksian,5,4,.1287647927164786,.11848792,.11796682,.12329017,.097802036,.074543104,.11563553,.1845717,0,.0174703,.03180154,2.7485094,1431,.83733177,0
latent,marshallian,6,4,-.1452051528168444,-.13228635,-.13229258,-.1402069,.10432192,-.25958028,-.10573053,-.074564151,1,0,-.91995043,-.05767116,1431,.83733177,0
latent,hicksian,6,4,-.0644141398337917,-.049015529,-.049999118,-.060322378,.098561034,-.17106582,-.034636687,.010423674,.84416491,.5981831,-.77992952,.078200318,1431,.83733177,0
latent,marshallian,1,5,-.0828171732946469,-.094973855,-.09059757,-.080876969,.037386265,-.11269774,-.075437807,-.054814585,1,.052410901,-.65086591,-.030959509,1431,.83733177,0
latent,hicksian,1,5,.0122761533727632,.0097423336,.014922106,.01423646,.060407575,-.04842288,.015326572,.075424992,.34800839,.66596788,-.68243301,.16389664,1431,.83733177,0
latent,marshallian,2,5,-1.182074559983807,-.30717838,-.29814237,-.38231379,11.633297,-.70858663,-.18899325,-.083398744,1,.0090845563,-282.6503,-.030985706,1431,.83733177,0
latent,hicksian,2,5,-1.643206819680194,-.35251343,-.34019867,-.45942044,18.142708,-.94101191,-.16349055,.000085346313,.89867228,.1977638,-505.57935,.13710424,1431,.83733177,0
latent,marshallian,3,5,-.1155164673995486,-.09658844,-.098715238,-.11293077,.047771089,-.15544115,-.10689339,-.078790963,1,0,-.84879774,-.051445689,1431,.83733177,0
latent,hicksian,3,5,.0277617690254048,.058914315,.057437047,.028803198,.051322188,-.026772849,.028312575,.086894587,.28791055,.60656881,-.56072372,.15444316,1431,.83733177,0
latent,marshallian,4,5,.046574307498653,.031784955,.031978939,.042075947,.061062645,.020278212,.036801007,.068650946,0,.7442348,.0072571221,1.3719318,1431,.83733177,0
latent,hicksian,4,5,.2097970240489156,.20496045,.20681275,.20076989,.1420556,.12513076,.19299904,.28088251,0,.004192872,.036369637,3.0324576,1431,.83733177,0
latent,marshallian,5,5,-.1466557668879998,-.33744231,-.34426633,-.2351568,1.394694,-.52917576,-.30958614,.06255044,.86373168,.068483576,-.67437732,41.172092,1431,.83733177,0
latent,hicksian,5,5,-.0374531804141984,-.20915197,-.21975933,-.12833452,1.3796235,-.36730313,-.20343117,.12707402,.80712789,.089447938,-.43267548,41.16325,1431,.83733177,0
latent,marshallian,6,5,-.1496750628916901,-.13665123,-.13668722,-.14464742,.10705422,-.26822516,-.10898492,-.076997191,1,0,-.93890959,-.059140727,1431,.83733177,0
latent,hicksian,6,5,-.0228944529862872,.0021066042,-.0012950812,-.01874472,.10334665,-.1312772,.0015620915,.058099568,.49056605,.639413,-.74239576,.13231863,1431,.83733177,0
latent,marshallian,1,6,-.188497065425141,-.22854255,-.2196354,-.18384138,.085551262,-.26220033,-.16951241,-.12681165,1,0,-1.4534847,-.07818988,1431,.83733177,0
latent,hicksian,1,6,-.028147220564278,-.083685458,-.07426022,-.023208184,.12610304,-.1583346,-.011194374,.099876128,.54786861,.37526205,-1.4998027,.17946844,1431,.83733177,0
latent,marshallian,2,6,-.217989854030758,-.072326131,-.070240825,-.059424773,4.8690152,-.16782038,-.031224171,.046243131,.70789659,.54577219,-172.28052,39.437286,1431,.83733177,0
latent,hicksian,2,6,-1.004843856616633,-.1410294,-.13225879,-.18635379,12.421634,-.51921558,.0025581687,.1312761,.49266246,.29489866,-346.04224,.28087819,1431,.83733177,0
latent,marshallian,3,6,-.2431173513177609,-.19693676,-.20052095,-.2379052,.10334753,-.33962217,-.22643062,-.15259555,1,0,-1.8934381,-.10844895,1431,.83733177,0
latent,hicksian,3,6,-.0000737670944281,.027075371,.024044985,.0032717553,.090315081,-.093792856,.0055139251,.095012799,.46261355,.48707199,-1.2069093,.19375858,1431,.83733177,0
latent,marshallian,4,6,-.4702208542134905,-.35784942,-.35994732,-.4193491,.69176334,-.67325932,-.36171734,-.20365086,1,0,-15.420213,-.12491491,1431,.83733177,0
latent,hicksian,4,6,-.19778154192987,-.11435387,-.11453556,-.15469979,.58831924,-.39518437,-.10459201,.025293434,.84416491,.25506639,-12.685609,.15910415,1431,.83733177,0
latent,marshallian,5,6,-.2121225247449763,-.16577394,-.16375007,-.19058336,.33966291,-.26394454,-.17286599,-.11758384,1,0,-10.214006,-.081400447,1431,.83733177,0
latent,hicksian,5,6,-.0346706032096495,.011788243,.008355896,-.011276745,.391949,-.13605985,.0024129804,.10821637,.49056605,.42208245,-11.577856,.2229455,1431,.83733177,0
latent,marshallian,6,6,.0158055393736725,-.076363504,-.076316014,-.019090511,.73024654,-.47989923,-.26109105,.82064825,.68832982,.051013276,-.59848928,5.3662882,1431,.83733177,0
latent,hicksian,6,6,.2266138202774543,.13749643,.1367002,.18972686,.66726553,-.16827284,-.038277749,.91676164,.56114608,.13766597,-.19922648,5.3996987,1431,.83733177,0
