specification,model,estimator,order,gmm_steps,converged,parameter,coefficient,std_error,statistic,p_value,ci_low,ci_high
"""total_easi_fruit_own_village_price_curv",easi,gmm,1,2,0,a1,.2611165573891974,.030982584,8.4278498,3.5207467e-17,.20039181,.3218413
"""total_easi_fruit_own_village_price_curv",easi,gmm,1,2,0,a2,.0284059352989244,.024676526,1.1511319,.249678,-.019959169,.076771036
"""total_easi_fruit_own_village_price_curv",easi,gmm,1,2,0,a3,.2533777826607873,.02695594,9.3997011,5.4718232e-21,.20054512,.30621046
"""total_easi_fruit_own_village_price_curv",easi,gmm,1,2,0,a4,.0889524658398257,.013807635,6.4422669,1.1770210e-10,.061889999,.11601494
"""total_easi_fruit_own_village_price_curv",easi,gmm,1,2,0,a5,.1667175918725497,.014754531,11.299417,1.3209284e-29,.13779925,.19563594
"""total_easi_fruit_own_village_price_curv",easi,gmm,1,2,0,b1_1,-.042857574742783,.023709906,-1.8075809,.070671752,-.08932814,.0036129889
"""total_easi_fruit_own_village_price_curv",easi,gmm,1,2,0,b2_1,-.0341556994061465,.015003451,-2.2765229,.022814734,-.063561924,-.0047494755
"""total_easi_fruit_own_village_price_curv",easi,gmm,1,2,0,b3_1,.0568675612903874,.024456808,2.3252242,.020059977,.0089330981,.10480203
"""total_easi_fruit_own_village_price_curv",easi,gmm,1,2,0,b4_1,.0193061082137387,.02091131,.92323768,.35588336,-.021679305,.060291521
"""total_easi_fruit_own_village_price_curv",easi,gmm,1,2,0,b5_1,-.011515326327118,.014955417,-.76997691,.44131356,-.040827405,.017796753
"""total_easi_fruit_own_village_price_curv",easi,gmm,1,2,0,g1_1,.1038236220322234,.01471251,7.0568261,1.7034864e-12,.074987635,.13265961
"""total_easi_fruit_own_village_price_curv",easi,gmm,1,2,0,g1_2,-.0094785170074204,.0079867486,-1.1867805,.23531425,-.025132257,.0061752228
