evaluation,elasticity_type,demand_good,shock_good,reference_share,elasticity,std_error,z_value,p_value,ci_low,ci_high
sample_average,expenditure,1,0,.1950129156256639,.60604089,.16880487,3.5901859,.00033044218,.2751894,.93689233
sample_average,expenditure,2,0,.0185335126858996,.036398485,.9404214,.038704444,.96912605,-1.8067936,1.8795905
sample_average,expenditure,3,0,.3495337070360199,1.1449305,.075411804,15.182379,0,.9971261,1.292735
sample_average,expenditure,4,0,.0788798507342505,1.2971808,.24312329,5.3354855,9.5289167e-08,.82066792,1.7736937
sample_average,expenditure,5,0,.120064253849959,.80350459,.14216389,5.6519599,1.5862849e-08,.52486849,1.0821407
sample_average,expenditure,6,0,.237975760068207,1.1856426,.13610879,8.7109919,3.0122646e-18,.91887426,1.4524108
sample_average,marshallian,1,1,.1950129156256639,-.37718141,.091903523,-4.1041017,.000040588882,-.55730903,-.19705382
sample_average,marshallian,1,2,.1950129156256639,.034722038,.044135518,.7867142,.43144917,-.051781986,.12122606
sample_average,marshallian,1,3,.1950129156256639,.10989477,.11531887,.95296437,.34060812,-.11612606,.3359156
sample_average,marshallian,1,4,.1950129156256639,-.084788419,.053586192,-1.5822811,.11358541,-.18981542,.020238586
sample_average,marshallian,1,5,.1950129156256639,-.10115029,.052342068,-1.9324855,.05329961,-.20373885,.0014382801
sample_average,marshallian,1,6,.1950129156256639,-.18753758,.071128361,-2.6366076,.0083739655,-.32694659,-.048128549
sample_average,marshallian,2,1,.0185335126858996,.47643909,.59889978,.79552388,.42630884,-.69738293,1.650261
sample_average,marshallian,2,2,.0185335126858996,-.01384377,.72002596,-.019226765,.98466021,-1.4250687,1.3973812
sample_average,marshallian,2,3,.0185335126858996,-1.612494,2.2569938,-.71444327,.47495311,-6.0361204,2.8111324
sample_average,marshallian,2,4,.0185335126858996,1.1079478,1.5752249,.70335847,.48183236,-1.9794362,4.1953316
sample_average,marshallian,2,5,.0185335126858996,-.32923976,.48275283,-.68200487,.49523589,-1.2754179,.61693835
sample_average,marshallian,2,6,.0185335126858996,.3347922,.76095533,.43996301,.65996391,-1.1566528,1.8262372
