margin,diagnostic,value,threshold,passed
latent,adding_up_max_abs_error,0,9.9999999e-09,1
latent,positive_fitted_share_rate,.4202759063201796,1,0
latent,positive_expenditure_elasticities,.9637404580152672,1,0
latent,negative_hicksian_own_elasticities,.6681933842239186,1,0
latent,slutsky_symmetry_max_abs_error,7.45432049420e-11,.000099999997,1
latent,slutsky_max_eigenvalue,.0380333000869972,0,0
latent,adding_up_homogeneity_symmetry_imposed,1,1,1
