specification,model,estimator,order,gmm_steps,converged,parameter,coefficient,std_error,statistic,p_value,ci_low,ci_high
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,a1,.2207851802191905,.016413199,13.451685,0,.1886159,.25295445
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,a2,.0560194070781366,.019824989,2.8256967,.0047177905,.017163143,.094875671
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,a3,.3013794737409708,.021207942,14.210689,0,.25981268,.34294629
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,a4,.0801117874783489,.0073948582,10.833445,2.3899192e-27,.065618135,.094605446
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,a5,.1477377853942721,.011171272,13.224795,0,.1258425,.16963308
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,b1_1,-.0991523791853908,.026548244,-3.7347999,.00018786454,-.15118599,-.047118776
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,b2_1,-.0194356643060059,.010948998,-1.7751091,.075879887,-.040895306,.0020239765
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,b3_1,.1298457030226214,.035860125,3.620894,.00029358684,.059561152,.20013025
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,b4_1,-.0125408052562517,.01249064,-1.0040162,.3153708,-.037022009,.0119404
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,b5_1,-.0383968565708564,.015751507,-2.4376624,.014782575,-.069269247,-.0075244694
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g1_1,.1101562874874187,.012174675,9.047986,1.4562989e-19,.08629436,.13401821
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g1_2,-.0159603068058196,.0047287997,-3.3751285,.00073781225,-.025228584,-.0066920295
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g1_3,-.0250312309830712,.012603782,-1.9860095,.047032274,-.04973419,-.00032827148
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g1_4,-.0159215191984788,.0052507753,-3.0322227,.0024276006,-.026212849,-.0056301891
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g1_5,-.0322212900485727,.0057160729,-5.6369629,1.7307551e-08,-.043424588,-.021017993
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g2_2,.0423076375572379,.0063334806,6.6799979,2.3894562e-11,.029894244,.054721031
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g2_3,-.0024110328378135,.0084560569,-.28512496,.7755484,-.018984601,.014162534
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g2_4,-.0012001070085258,.003223368,-.37231463,.70965862,-.0075177923,.005117578
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g2_5,-.0084829402287641,.0050069592,-1.69423,.090221584,-.0182964,.0013305191
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g3_3,.129331187260262,.020804549,6.216486,5.0841115e-10,.088555023,.17010735
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g3_4,-.0129823915445658,.0060103545,-2.1600041,.030772341,-.02476247,-.0012023129
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g3_5,-.0201822141999438,.0082909726,-2.4342396,.014923115,-.036432222,-.003932206
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g4_4,.0512944211914032,.0059542498,8.6147575,7.0089594e-18,.039624307,.062964536
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g4_5,-.0040131220917995,.0044508893,-.901645,.36724547,-.012736704,.0047104605
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,g5_5,.0826859159874189,.0081042573,10.202775,1.9268703e-24,.066801861,.098569967
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_1,.0172391095215098,.0053276224,3.2357981,.0012130318,.0067971619,.027681056
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_2,-.0293837797997099,.022926385,-1.2816578,.19996272,-.07431867,.01555111
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_3,.0131951088835546,.014218722,.92800945,.35340267,-.014673076,.041063294
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_4,-.02242327056308,.011437582,-1.9604906,.049938481,-.044840518,-6.0224829e-06
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_5,.022019357693681,.013770286,1.5990487,.10980979,-.004969907,.049008623
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_6,.0181923053875796,.0080400798,2.262702,.023654059,.0024340386,.033950571
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_7,-.004762061816789,.0093078353,-.51161861,.60891795,-.023005085,.013480961
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_8,.0096899365053158,.032706123,.29627284,.76702172,-.05441289,.073792763
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_9,-.0173386991760656,.032372084,-.5356065,.59223056,-.080786817,.046109423
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_10,.016520967929655,.023115339,.71471882,.47478279,-.028784264,.061826199
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_11,-.1254304686135287,.028450692,-4.4086967,.000010399466,-.1811928,-.069668137
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_12,-.0028621172812547,.028492847,-.10045038,.91998678,-.05870707,.052982837
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_13,-.1353373165064544,.02538147,-5.3321309,9.7066980e-08,-.18508409,-.085590549
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_14,-.0608795702783515,.020004211,-3.0433378,.0023396949,-.1000871,-.021672038
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_15,-.1603887065906775,.033274271,-4.8202019,1.4341293e-06,-.22560509,-.095172331
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t1_16,-.0460937923004744,.021244658,-2.1696651,.030032227,-.087732553,-.0044550281
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_1,.0024892587267138,.0028117478,.88530654,.37599134,-.0030216658,.0080001829
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_2,-.0113152478865059,.013099481,-.86379361,.3877013,-.03698976,.014359264
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_3,.0038524494627193,.0056929779,.67670202,.49859503,-.0073055821,.015010481
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_4,-.0041728266378144,.0063045416,-.66187626,.5080505,-.0165295,.0081838481
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_5,.0025362063685421,.012273828,.20663531,.83629471,-.021520056,.026592469
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_6,.0056939087412271,.0074941246,.75978303,.4473843,-.0089943055,.020382123
"""total_easi_weighted_seven_category_frui",easi,gmm,1,2,1,t2_7,-.0109371612880395,.006600738,-1.6569604,.097527497,-.02387437,.0020000478
