margin,diagnostic,value,threshold,passed
latent,adding_up_max_abs_error,0,9.9999999e-09,1
latent,positive_fitted_share_rate,.8203976908274535,1,0
latent,positive_expenditure_elasticities,.9337372947615324,1,0
latent,negative_hicksian_own_elasticities,.7339718530101642,1,0
latent,slutsky_symmetry_max_abs_error,1.08265365076e-09,.000099999997,1
latent,slutsky_max_eigenvalue,.0084240895721854,0,0
latent,adding_up_homogeneity_symmetry_imposed,1,1,1
