evaluation,elasticity_type,demand_good,shock_good,reference_share,elasticity,std_error,z_value,p_value,ci_low,ci_high
sample_average,expenditure,1,0,.2042562275524609,.44901296,.15592445,2.8796828,.0039807563,.14340664,.7546193
sample_average,expenditure,2,0,.0726706163454296,.62126231,.14908147,4.1672673,.000030827272,.32906803,.91345662
sample_average,expenditure,3,0,.3476658455599269,1.4392859,.12122352,11.872992,1.6351432e-32,1.2016921,1.6768796
sample_average,expenditure,4,0,.0717069616972649,.74270719,.18071507,4.1098247,.000039596001,.38851216,1.0969023
sample_average,expenditure,5,0,.1217673901173245,.56417787,.15664949,3.6015303,.00031634961,.2571505,.87120521
sample_average,expenditure,6,0,.1819329587275933,1.3235233,.16023898,8.2596827,1.4605971e-16,1.0094606,1.6375859
sample_average,marshallian,1,1,.2042562275524609,-.33285749,.069319002,-4.8018217,1.5722882e-06,-.46872023,-.19699474
sample_average,marshallian,1,2,.2042562275524609,-.048576768,.02199949,-2.2080863,.027238268,-.091694981,-.0054585612
sample_average,marshallian,1,3,.2042562275524609,.039273228,.086351395,.45480713,.649248,-.12997238,.20851885
sample_average,marshallian,1,4,.2042562275524609,-.031692121,.02884569,-1.098678,.27190858,-.088228635,.024844389
sample_average,marshallian,1,5,.2042562275524609,-.093405291,.034280173,-2.7247612,.0064347978,-.1605932,-.026217386
sample_average,marshallian,1,6,.2042562275524609,.018245475,.050576594,.36074936,.71828681,-.080882825,.11737378
sample_average,marshallian,2,1,.0726706163454296,-.17171836,.065671578,-2.614805,.0089278435,-.30043226,-.043004435
sample_average,marshallian,2,2,.0726706163454296,-.38650709,.17944109,-2.1539495,.031244125,-.73820519,-.03480899
sample_average,marshallian,2,3,.0726706163454296,.18197662,.11801702,1.5419524,.12308517,-.049332485,.41328573
sample_average,marshallian,2,4,.0726706163454296,.005860033,.044488069,.13172145,.8952046,-.081334978,.093055047
sample_average,marshallian,2,5,.0726706163454296,-.13086885,.044891972,-2.915195,.0035546634,-.21885552,-.042882208
sample_average,marshallian,2,6,.0726706163454296,-.12000468,.067579851,-1.7757466,.075774692,-.25245875,.012449383
sample_average,marshallian,3,1,.3476658455599269,-.1791961,.046835639,-3.8260632,.00013020894,-.27099228,-.087399945
sample_average,marshallian,3,2,.3476658455599269,-.021408737,.020785114,-1.0300034,.30300841,-.062146809,.019329336
sample_average,marshallian,3,3,.3476658455599269,-.7550379,.075401224,-10.013603,1.3282545e-23,-.90282154,-.60725421
sample_average,marshallian,3,4,.3476658455599269,-.071982011,.020715702,-3.474756,.00051131804,-.11258404,-.031379983
sample_average,marshallian,3,5,.3476658455599269,-.11078278,.029086437,-3.8087435,.00013967478,-.16779114,-.053774409
sample_average,marshallian,3,6,.3476658455599269,-.30087838,.038834263,-7.7477555,9.3530987e-15,-.37699214,-.22476462
sample_average,marshallian,4,1,.0717069616972649,-.15026343,.079041272,-1.9010755,.057292119,-.30518147,.004654618
sample_average,marshallian,4,2,.0717069616972649,-.0028866886,.042791199,-.067459866,.94621563,-.086755894,.080982521
sample_average,marshallian,4,3,.0717069616972649,-.10682278,.11392217,-.93768209,.3484078,-.33010614,.11646058
sample_average,marshallian,4,4,.0717069616972649,-.23364818,.089380033,-2.6140981,.0089463321,-.40882981,-.058466535
sample_average,marshallian,4,5,.0717069616972649,-.045478366,.056348734,-.80708766,.41961598,-.15591985,.064963117
sample_average,marshallian,4,6,.0717069616972649,-.20360775,.080454715,-2.5307126,.011383109,-.36129612,-.045919415
sample_average,marshallian,5,1,.1217673901173245,-.18020394,.058760729,-3.0667412,.0021640607,-.29537284,-.065035038
sample_average,marshallian,5,2,.1217673901173245,-.073953994,.034111165,-2.1680293,.030156465,-.14081065,-.0070973462
sample_average,marshallian,5,3,.1217673901173245,-.012057807,.09234409,-.13057476,.89611173,-.19304889,.16893329
sample_average,marshallian,5,4,.1217673901173245,-.013979721,.036859889,-.3792665,.70449001,-.086223781,.058264334
sample_average,marshallian,5,5,.1217673901173245,-.28017536,.061769765,-4.5358009,5.7385269e-06,-.40124187,-.15910885
sample_average,marshallian,5,6,.1217673901173245,-.0038070227,.061849859,-.061552651,.95091909,-.12503052,.11741647
sample_average,marshallian,6,1,.1819329587275933,-.15813997,.053856187,-2.9363379,.0033211224,-.26369616,-.05258378
sample_average,marshallian,6,2,.1819329587275933,-.098967955,.029191228,-3.3903322,.00069808,-.15618171,-.041754201
sample_average,marshallian,6,3,.1819329587275933,-.53471857,.11044118,-4.8416595,1.2875932e-06,-.75117928,-.31825784
sample_average,marshallian,6,4,.1819329587275933,-.12189841,.030123126,-4.0466723,.000051950927,-.18093865,-.062858172
sample_average,marshallian,6,5,.1819329587275933,-.09501154,.033321347,-2.8513715,.004353106,-.16032018,-.029702902
sample_average,marshallian,6,6,.1819329587275933,-.31478679,.11100717,-2.8357341,.0045720492,-.53235686,-.097216755
sample_average,hicksian,1,1,.2042562275524609,-.24114379,.060011756,-4.0182757,.00005862553,-.35876468,-.12352291
sample_average,hicksian,1,2,.2042562275524609,-.015946722,.022180153,-.71896356,.47216338,-.059419021,.027525578
sample_average,hicksian,1,3,.2042562275524609,.1953797,.066377707,2.9434538,.0032457239,.065281786,.3254776
sample_average,hicksian,1,4,.2042562275524609,.00050523254,.026907554,.018776607,.98501933,-.052232604,.053243071
sample_average,hicksian,1,5,.2042562275524609,-.038730156,.030515229,-1.2692074,.2043671,-.098538905,.021078596
sample_average,hicksian,1,6,.2042562275524609,.099935733,.041056447,2.4341056,.014928635,.019466573,.18040489
sample_average,hicksian,2,1,.0726706163454296,-.044821654,.06721957,-.66679472,.50490326,-.17656958,.086926281
sample_average,hicksian,2,2,.0726706163454296,-.34135956,.16687948,-2.0455456,.040801097,-.6684373,-.01428182
sample_average,hicksian,2,3,.0726706163454296,.39796832,.12009981,3.3136466,.00092087808,.16257702,.63335961
sample_average,hicksian,2,4,.0726706163454296,.050408866,.042433448,1.1879512,.23485264,-.032759164,.1335769
sample_average,hicksian,2,5,.0726706163454296,-.055219367,.041291937,-1.3372916,.18112746,-.13615008,.025711348
sample_average,hicksian,2,6,.0726706163454296,-.0069765933,.052689064,-.13241066,.89465946,-.11024526,.096292071
sample_average,hicksian,3,1,.3476658455599269,.114787,.038147096,3.0090628,.0026205503,.040020067,.18955393
sample_average,hicksian,3,2,.3476658455599269,.083185054,.044306699,1.8774825,.060451984,-.0036544795,.17002459
sample_average,hicksian,3,3,.3476658455599269,-.25464734,.06084042,-4.1854959,.000028454411,-.37389237,-.13540231
sample_average,hicksian,3,4,.3476658455599269,.031224808,.017932992,1.7411934,.081649691,-.0039232117,.066372827
sample_average,hicksian,3,5,.3476658455599269,.064475305,.02508183,2.5705984,.010152302,.015315825,.11363479
sample_average,hicksian,3,6,.3476658455599269,-.039024837,.043221384,-.90290582,.36657587,-.12373719,.045687515
sample_average,hicksian,4,1,.0717069616972649,.0014391475,.076646931,.018776324,.98501956,-.14878608,.15166438
sample_average,hicksian,4,2,.0717069616972649,.051086303,.043383278,1.1775575,.23897308,-.033943363,.13611597
sample_average,hicksian,4,3,.0717069616972649,.15139115,.087964043,1.7210572,.085240446,-.021015208,.32379749
sample_average,hicksian,4,4,.0717069616972649,-.18039091,.086659595,-2.0816033,.037378713,-.35024059,-.010541219
sample_average,hicksian,4,5,.0717069616972649,.04495915,.059409562,.7567662,.44918993,-.071481451,.16139975
sample_average,hicksian,4,6,.0717069616972649,-.068484843,.067818105,-1.0098313,.31257612,-.20140588,.064436197
sample_average,hicksian,5,1,.1217673901173245,-.064967111,.051009782,-1.2736206,.20279792,-.16494444,.03501023
sample_average,hicksian,5,2,.1217673901173245,-.032954842,.027055688,-1.2180376,.22320971,-.085983016,.02007333
sample_average,hicksian,5,3,.1217673901173245,.18408756,.072877035,2.5260026,.011536865,.041251209,.32692394
sample_average,hicksian,5,4,.1217673901173245,.026475759,.035023533,.75594199,.44968396,-.042169105,.095120624
sample_average,hicksian,5,5,.1217673901173245,-.21147689,.062353011,-3.3916068,.00069484051,-.33368656,-.089267246
sample_average,hicksian,5,6,.1217673901173245,.098835528,.048155606,2.0524199,.040128868,.0044522732,.19321878
