margin,elasticity_type,demand_good,shock_good,elasticity,aggregate_elasticity,trimmed_aggregate,trimmed_mean,std_dev,p10,p50,p90,negative_rate,near_zero_rate,min,max,n_valid,support_rate,min_share_floor
latent,expenditure,1,0,-.0210377323895872,.094668984,.11744666,.19858257,3.4427564,-.53506398,.45158625,.67769188,.20187794,.02973396,-118.39427,.78299826,2556,.81975627,0
latent,expenditure,2,0,.1923328034993673,.43091434,.44969907,.4975315,11.121856,.12658347,.59743619,.76495636,.072769955,.012519562,-558.71741,.86452723,2556,.81975627,0
latent,expenditure,3,0,2.071252297939954,1.3619114,1.3651385,1.6376456,15.357706,1.2880379,1.4401692,2.2035172,0,0,1.2151662,770.38104,2556,.81975627,0
latent,expenditure,4,0,.6378767173948443,.64460129,.6558429,.68654555,.78584087,.47951442,.73760504,.83514678,.02425665,.0035211267,-27.964554,.92057699,2556,.81975627,0
latent,expenditure,5,0,.2292115975764047,.44913539,.46083555,.41427875,3.3543079,-.02376757,.57609302,.73478532,.10250391,.01799687,-122.76625,.84151471,2556,.81975627,0
latent,expenditure,6,0,1.871186219896088,1.3031713,1.306272,1.4873304,7.8383422,1.2002261,1.3156725,1.861688,0,0,1.1233975,333.20673,2556,.81975627,0
latent,marshallian,1,1,.1418365355888143,.036742978,.013215341,-.075091958,3.3393197,-.56486869,-.3358112,.68357682,.7562598,.044209704,-.66131353,109.77679,2556,.81975627,0
latent,hicksian,1,1,.2386549441233459,.10190254,.079690762,.021741826,3.310252,-.32488051,-.24289185,.64062148,.74726135,.05399061,-.32685661,109.65559,2556,.81975627,0
latent,marshallian,2,1,-.4230553555405969,-.30081567,-.29131058,-.24171138,6.8516464,-.46607932,-.18054861,-.077622131,1,.018388106,-345.07092,-.010417211,2556,.81975627,0
latent,hicksian,2,1,-.3253191157003535,-.22359937,-.21274437,-.12254953,7.6454167,-.45401379,-.066464849,.16803965,.62010956,.18388106,-384.70935,.3719258,2556,.81975627,0
latent,marshallian,3,1,-.5844473192585971,-.12245625,-.12417167,-.3010374,10.111092,-.64371109,-.18024622,-.082955196,1,.0043035992,-506.61496,-.0431812,2556,.81975627,0
latent,hicksian,3,1,-.0075408787981374,.041321177,.041122623,.077500641,3.1310792,-.01780051,.092952512,.1689188,.14241001,.2531299,-156.84114,.31922528,2556,.81975627,0
latent,marshallian,4,1,-.2220449495804575,-.23456027,-.22609924,-.18897367,.53749198,-.33792642,-.14706948,-.079222135,1,.012519562,-19.750853,-.030785812,2556,.81975627,0
