specification,model,estimator,order,gmm_steps,converged,parameter,coefficient,std_error,statistic,p_value,ci_low,ci_high
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,a1,.237229828072644,.013266013,17.882526,0,.21122892,.26323074
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,a2,.0455158304706231,.0055145528,8.2537661,1.5347911e-16,.034707505,.056324154
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,a3,.2481566434731464,.012085324,20.533718,0,.22446984,.27184343
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,a4,.067003347067018,.0091972072,7.2851844,3.2123092e-13,.048977152,.085029542
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,a5,.169783432072752,.010969209,15.478185,0,.14828418,.19128269
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,b1,-.0920511189936749,.020097883,-4.5801401,4.6466448e-06,-.13144225,-.052659992
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,b2,-.0080838064648165,.0098964348,-.81684023,.41401973,-.027480463,.01131285
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,b3,.1212113947322157,.027342379,4.4330959,9.2889441e-06,.067621313,.17480147
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,b4,-.004481118907321,.014524792,-.30851516,.75769037,-.032949191,.023986952
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,b5,-.0102633134329854,.015529983,-.66087091,.50869513,-.04070152,.020174893
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,g1_1,.1334388309767416,.010725394,12.441393,1.5576454e-35,.11241744,.15446022
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,g1_2,-.0122470906889195,.0044808947,-2.7331798,.0062726066,-.021029482,-.0034646988
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,g1_3,-.0235822748901672,.010124039,-2.3293347,.019841345,-.043425027,-.0037395228
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,g1_4,-.016025430970588,.0057254164,-2.7989984,.0051261391,-.027247041,-.0048038214
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,g1_5,-.0389917537201713,.0058957599,-6.6135244,3.7527564e-11,-.050547231,-.027436277
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,g2_2,.0432159559728862,.0060911807,7.0948405,1.2950075e-12,.031277463,.05515445
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,g2_3,-.0082182432518687,.0046717105,-1.7591509,.078551896,-.017374627,.00093814096
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,g2_4,-.0047129695808613,.0035416312,-1.3307341,.1832765,-.011654439,.0022285001
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,g2_5,-.0006504913730355,.0033914687,-.19180226,.84789711,-.0072976481,.005996665
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,g3_3,.135411104075341,.015957786,8.4855824,2.1464088e-17,.10413442,.16668779
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,g3_4,-.0183365251391239,.0071283402,-2.5723414,.010101321,-.032307815,-.0043652351
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,g3_5,-.0201221303478199,.0073607592,-2.7337031,.0062626489,-.034548953,-.0056953072
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,g4_4,.0623609082645198,.0080876444,7.7106395,1.2518907e-14,.046509415,.078212403
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,g4_5,-.0081716270723441,.0050266585,-1.6256578,.10402247,-.018023698,.0016804431
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,g5_5,.0934131826517097,.0091303261,10.23109,1.4389074e-24,.075518072,.11130829
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t1_1,.0166857405576007,.0032842003,5.0806103,3.7622473e-07,.010248827,.023122655
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t1_2,-.0399386212830437,.018467696,-2.1626205,.030570375,-.076134644,-.0037426003
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t1_3,.0149490698140523,.012033307,1.2423078,.21412304,-.008635778,.038533919
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t1_4,-.0076418357770582,.0089765042,-.85131532,.39459422,-.025235461,.0099517899
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t1_5,.0151870778603527,.011974293,1.2683069,.20468837,-.0082821045,.038656261
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t1_6,.0123701977253464,.0065535619,1.8875533,.059085943,-.00047454773,.025214944
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t1_7,-.0098462092128369,.0080802161,-1.2185577,.22301213,-.025683142,.0059907231
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t1_8,-.0075397506813036,.038434699,-.1961704,.84447676,-.082870379,.067790873
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t1_9,-.0025819095308848,.039112318,-.066012695,.94736773,-.079240642,.074076824
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t1_10,.0186792136490974,.01738715,1.0743114,.28268313,-.015398974,.052757401
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t1_11,-.1399167970925583,.02543998,-5.4998784,3.8005293e-08,-.18977824,-.090055354
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t1_12,.0050904045317148,.020881655,.243774,.80740589,-.035836887,.046017695
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t1_13,-.1377996426288979,.021601837,-6.3790703,1.7816604e-10,-.18013847,-.095460817
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t1_14,-.0566528542898675,.016868649,-3.3584702,.00078375207,-.089714803,-.023590909
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t1_15,-.1600749608033775,.027894037,-5.7386804,9.5417212e-09,-.21474627,-.10540365
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t1_16,-.0230350736298485,.016218398,-1.4203051,.15551886,-.054822549,.008752401
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t2_1,.0016410430896735,.0014299637,1.1476117,.25112891,-.0011616343,.0044437204
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t2_2,-.0058325405154347,.0070485161,-.82748491,.40796229,-.019647378,.0079822969
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t2_3,.0047998857464809,.0046227835,1.0383108,.2991254,-.0042606029,.013860375
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t2_4,-.0010674202805437,.0032918865,-.32425791,.7457428,-.0075193997,.0053845588
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t2_5,-.0010314073885364,.0048717242,-.21171302,.83233094,-.010579811,.0085169962
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t2_6,-.0018774820987569,.0026650941,-.70447123,.48113936,-.0071009705,.0033460062
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t2_7,-.0061542774645326,.0030559537,-2.0138648,.044023737,-.012143836,-.00016471824
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t2_8,-.0215057740619566,.01405266,-1.5303704,.12592509,-.049048483,.006036934
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t2_9,.0199016546578144,.014565428,1.3663626,.1718252,-.0086460598,.048449367
"""aids_order1_nlsur_cf""",aids,nlsur,1,1,1,t2_10,-.0059766758530349,.0075901477,-.78742546,.43103284,-.020853093,.0088997409
