margin,diagnostic,value,threshold,passed
latent,adding_up_max_abs_error,0,9.9999999e-09,1
latent,positive_fitted_share_rate,.913085311096857,1,0
latent,positive_expenditure_elasticities,.9533426999180424,1,0
latent,negative_hicksian_own_elasticities,.7437068258986067,1,0
latent,slutsky_symmetry_max_abs_error,7.08108585656e-10,.000099999997,1
latent,slutsky_max_eigenvalue,.0003334705750465,0,0
latent,adding_up_homogeneity_symmetry_imposed,1,1,1
