margin,elasticity_type,demand_good,shock_good,elasticity,aggregate_elasticity,trimmed_aggregate,trimmed_mean,std_dev,p10,p50,p90,negative_rate,near_zero_rate,min,max,n_valid,support_rate,min_share_floor
unconditional,expenditure,1,0,-.5576463203947202,.00072371349,.033972606,.056457616,10.742105,-.9240101,.47035792,.70542705,.21662469,.03190596,-339.1033,1.0855898,1191,.4129681,0
unconditional,expenditure,2,0,.0563161394184698,.95011973,.9530763,.94095737,27.873796,.80412644,.97552758,1.0364944,.012594459,0,-959.82153,1.0763761,1191,.4129681,0
unconditional,expenditure,3,0,4.389874413448188,1.8939804,1.9163369,3.1351113,25.130867,1.7178245,2.2355874,5.4254193,0,0,1.4204628,816.22821,1191,.4129681,0
unconditional,expenditure,4,0,1.927779826162051,1.4431334,1.445593,1.650676,4.4737296,1.3210098,1.444863,2.116817,0,0,1.2470156,132.71828,1191,.4129681,0
unconditional,expenditure,5,0,-.7621636656462258,.32874593,.34472021,.21454088,25.188404,-.32090393,.48710743,.70610732,.16288833,.034424853,-862.29651,.95996165,1191,.4129681,0
unconditional,expenditure,6,0,1.408810487514475,1.0724022,1.0820134,1.2921458,5.6906204,-.11301062,1.2673439,2.7116725,.11670865,.012594459,-58.320179,118.01035,1191,.4129681,0
unconditional,marshallian,1,1,.3344580383737932,-.16053164,-.1872033,-.21193165,10.367719,-.69282198,-.50129247,.59822863,.83039463,.020151133,-1.2296139,335.78198,1191,.4129681,0
unconditional,hicksian,1,1,.4445602516636364,-.086037748,-.11287089,-.1005649,10.347035,-.4758085,-.36056834,.50776333,.83627206,.019311503,-.98975742,335.64273,1191,.4129681,0
unconditional,marshallian,2,1,-.2560934294482517,-.064877562,-.061397564,-.05838735,5.0168777,-.16052344,-.032068431,.01593768,.77078086,.61796808,-167.20871,.069749936,1191,.4129681,0
unconditional,hicksian,2,1,-.4344649414724746,.10542682,.1089429,.17258339,18.594671,-.060966015,.19974178,.40173259,.16288833,.11083123,-639.59235,.62704957,1191,.4129681,0
unconditional,marshallian,3,1,-1.296575949571906,-.1649316,-.17077728,-.77223003,9.1110344,-1.6485862,-.36393246,-.11787699,1,.019311503,-264.49548,-.013892544,1191,.4129681,0
unconditional,hicksian,3,1,.0491993115040523,.062051371,.061863959,.12668878,1.276477,-.019897152,.15552916,.3174873,.131822,.14105794,-29.195448,1.9969236,1191,.4129681,0
unconditional,marshallian,4,1,-.725153154669983,-.13154952,-.13340372,-.38899136,5.5398264,-.8747431,-.1538377,-.024038145,.95382035,.16036944,-169.7068,.09223973,1191,.4129681,0
unconditional,hicksian,4,1,-.2284776270979952,.060773589,.061094329,.012182557,4.1261754,-.36348277,.16854095,.39543441,.27959698,.12258606,-127.0274,.67866999,1191,.4129681,0
unconditional,marshallian,5,1,-.0260502679055325,-.0633201,-.061888508,-.039082415,.95620167,-.13793831,-.036352605,.070124373,.69941229,.43240973,-8.7189369,30.368084,1191,.4129681,0
unconditional,hicksian,5,1,-.139692540593686,.0064524063,.0086479811,.039472338,4.5197859,-.17097108,.084351949,.24170397,.30226701,.17548279,-154.34827,.38234755,1191,.4129681,0
unconditional,marshallian,6,1,-.6393028637720503,-.29188815,-.29758456,-.4277055,3.6302388,-1.3259346,-.29434186,.25275669,.8219983,.04534005,-77.443962,12.642636,1191,.4129681,0
unconditional,hicksian,6,1,-.1181179326867429,-.1263759,-.127729,-.014590042,2.2166626,-.49961269,.029754691,.40510282,.44584382,.19143577,-63.758343,7.776401,1191,.4129681,0
unconditional,marshallian,1,2,-.2387875993962278,-.12709424,-.12097127,-.10910125,2.8144379,-.23776095,-.057802949,-.019812642,.97313184,.42737195,-94.339882,.055811118,1191,.4129681,0
unconditional,hicksian,1,2,-.246491822250357,-.12324526,-.11611951,-.099148057,3.183912,-.26277834,-.042814825,.023372604,.81947941,.4920235,-106.58408,.10911361,1191,.4129681,0
unconditional,marshallian,2,2,3.647059341806292,-.37566465,-.39122039,-.31624132,123.30511,-.79768705,-.49433881,.36798149,.84382874,.025188917,-.91402155,4246.2949,1191,.4129681,0
unconditional,hicksian,2,2,3.685278086109733,-.33978406,-.35555097,-.27807045,123.30354,-.72996378,-.45977843,.38733104,.83627206,.026028547,-.83194774,4246.2861,1191,.4129681,0
unconditional,marshallian,3,2,.6877610418795943,-.03938413,-.039538302,.27607286,7.9968581,-.1721305,.014239259,.89863688,.45927793,.26532325,-.51299149,252.31525,1191,.4129681,0
unconditional,hicksian,3,2,.8419116220118998,.0045677787,.0044523836,.39841911,8.6966705,-.083238296,.081621937,1.103817,.27959698,.26532325,-.2557354,274.83981,1191,.4129681,0
unconditional,marshallian,4,2,.3686467398873509,.10859672,.10899502,.20907597,2.8288214,.026706738,.096718982,.44646794,.019311503,.20990764,-.020487605,89.67421,1191,.4129681,0
unconditional,hicksian,4,2,.4472559555460546,.14477235,.14565212,.27169886,3.1155398,.091120675,.15622763,.5130018,0,.020990765,.01821894,98.876213,1191,.4129681,0
unconditional,marshallian,5,2,-.7619234004509648,-.318519,-.31305146,-.35669902,10.450405,-.5852586,-.25106245,-.16033551,1,0,-358.15979,-.087444134,1191,.4129681,0
unconditional,hicksian,5,2,-.7686095361711188,-.31081825,-.30514354,-.35300428,10.727438,-.59668577,-.23301814,-.13405296,1,.007556675,-367.44226,-.019622184,1191,.4129681,0
