margin,elasticity_type,demand_good,shock_good,elasticity,aggregate_elasticity,trimmed_aggregate,trimmed_mean,std_dev,p10,p50,p90,negative_rate,near_zero_rate,min,max,n_valid,support_rate,min_share_floor
latent,expenditure,1,0,-.4833223409664268,-.23979068,-.23979068,-.48332235,2.0819025,-1.3273077,.068143018,.336739,.37777779,.088888891,-13.363698,.50734109,45,.015603329,0
latent,expenditure,2,0,.9132290026302747,.92331535,.92331535,.91322899,.043029588,.82816619,.92635411,.95335698,0,0,.79197526,.96205848,45,.015603329,0
latent,expenditure,3,0,9.688255254435187,5.1455722,5.1455722,9.6882553,12.845164,2.6755097,5.3973098,26.021709,0,0,2.1263511,74.185905,45,.015603329,0
latent,expenditure,4,0,14.91593793007296,2.2257183,2.2257183,14.915938,77.340622,1.5159788,2.0959184,4.3854318,0,0,1.4481714,520.71832,45,.015603329,0
latent,expenditure,5,0,-2.57533395752191,-1.3002267,-1.2522498,-2.0643494,4.9376206,-4.9412246,-1.0425569,.0024564618,.8888889,.06666667,-27.260096,.13708659,45,.015603329,0
latent,expenditure,6,0,-.2210530672523388,.0027947275,-.0021002844,-.19242594,.63686752,-1.01375,-.055318475,.39960471,.51111114,.022222223,-2.1723754,.49930245,45,.015603329,0
latent,marshallian,1,1,.0466393485187417,-.092231087,-.092231087,.046639349,1.2804148,-.47700876,-.26281711,.64733177,.73333335,.06666667,-.51088536,8.0367069,45,.015603329,0
latent,hicksian,1,1,.0476121686761034,-.084013671,-.084013671,.047612168,1.2479451,-.40910274,-.2488196,.58350521,.75555557,.022222223,-.41995448,7.9108663,45,.015603329,0
latent,marshallian,2,1,-.0649057869913658,-.057388954,-.05656575,-.063952774,.015276693,-.083939336,-.065808602,-.047968585,1,.2,-.10683836,-.036845855,45,.015603329,0
latent,hicksian,2,1,.0636622308931802,.034672879,.034672879,.063662231,.052677318,-.001415064,.06348867,.13825756,.11111111,.37777779,-.044592962,.17904727,45,.015603329,0
latent,marshallian,3,1,-1.859892960824948,-.64582402,-.64582402,-1.859893,3.3857031,-4.6054873,-.78368741,-.24586889,1,0,-20.471109,-.11153255,45,.015603329,0
latent,hicksian,3,1,-.2384828258326031,-.062533982,-.064976767,-.24566334,.48961034,-.75174373,-.060088124,.042252414,.73333335,.40000001,-2.5066433,.077459984,45,.015603329,0
latent,marshallian,4,1,-5.542875018781431,-.36267209,-.36267209,-5.5428748,31.14994,-1.2584628,-.4169237,-.15503846,1,0,-209.06773,-.14127079,45,.015603329,0
latent,hicksian,4,1,-3.422700500826664,-.1096249,-.10693683,-.36232027,20.581486,-.6674875,-.084024757,.078663863,.80000001,.2,-138.07944,.1481014,45,.015603329,0
latent,marshallian,5,1,-.2856893650532529,-.1367885,-.1367885,-.28568935,.75560731,-.84196103,-.099652864,.19211999,.75555557,.15555556,-4.5623984,.31871334,45,.015603329,0
latent,hicksian,5,1,-.5832958631351566,-.28574598,-.30135083,-.59907514,1.1716689,-1.2265328,-.20790581,.0020280029,.8888889,.088888891,-6.503737,.11099268,45,.015603329,0
latent,marshallian,6,1,.2475511990504469,.15545405,.15545405,.2475512,.15961668,.11292416,.20038703,.44953853,0,0,.052448295,.86292684,45,.015603329,0
latent,hicksian,6,1,.2122283818220418,.15186794,.17980157,.21580513,.065598361,.13288638,.20329913,.30508527,0,0,.054851569,.3523429,45,.015603329,0
latent,marshallian,1,2,.2700890146492945,.22567987,.23466842,.27599943,.54792255,.035136372,.11112624,.54500216,0,.2,.010031126,3.5310946,45,.015603329,0
latent,hicksian,1,2,.0648828824498605,.10271982,.10271982,.064882882,.3170633,-.010859041,.11740618,.19292907,.11111111,.15555556,-1.9380484,.27944764,45,.015603329,0
latent,marshallian,2,2,-.6727165830834528,-.71733081,-.7231949,-.67970836,.093976483,-.77632225,-.68289185,-.52456766,1,0,-.81029117,-.36507809,45,.015603329,0
latent,hicksian,2,2,-.3928611830983373,-.37902582,-.37844133,-.39232817,.033879589,-.41613328,-.40885997,-.34224328,1,0,-.41631317,-.25372872,45,.015603329,0
latent,marshallian,3,2,-2.622477017175977,-1.467929,-1.467929,-2.6224771,3.3798883,-8.140192,-1.2849913,-.47949868,1,0,-14.29471,-.29317653,45,.015603329,0
latent,hicksian,3,2,.1949925850704889,.27705416,.27705416,.19499259,.16759613,.049838439,.22736609,.32864553,.088888891,.044444446,-.64288384,.39767534,45,.015603329,0
latent,marshallian,4,2,.9556930161219654,-.08583843,-.086624481,.062415287,6.0301375,-.21301746,.040993437,.21012557,.42222223,.35555556,-1.7770326,40.259914,45,.015603329,0
latent,hicksian,4,2,5.660697520179274,.68601304,.68601304,5.6606975,30.92864,.43054524,.65398258,1.4544927,0,0,.33457559,208.00977,45,.015603329,0
latent,marshallian,5,2,-.6468910045412011,-.2955479,-.2955479,-.646891,1.1421648,-1.2404546,-.41791993,-.096074171,.91111112,0,-7.039968,.59612364,45,.015603329,0
latent,hicksian,5,2,-1.599322208420222,-.75941116,-.75941116,-1.5993222,2.9991994,-3.0216081,-.64171338,-.26193425,1,0,-16.746538,-.10638274,45,.015603329,0
latent,marshallian,6,2,.3997310613883265,.39373559,.39373559,.39973107,.21790834,.19290961,.35527852,.65819091,0,0,.17192778,1.0904174,45,.015603329,0
latent,hicksian,6,2,.3376340501468454,.39932096,.39932096,.33763406,.085600212,.22574635,.32745272,.46029606,0,0,.17132087,.5395925,45,.015603329,0
latent,marshallian,1,3,-.0496910577335038,-.045725711,-.034055445,-.013041995,.2989358,-.18103518,-.041295491,.1883911,.66666669,.33333334,-1.6622498,.57066441,45,.015603329,0
latent,hicksian,1,3,-.1132778631176775,-.078737274,-.078737274,-.11327786,.36777174,-.27372205,-.04273646,.047445804,.73333335,.44444445,-2.3933094,.17233074,45,.015603329,0
latent,marshallian,2,3,-.0117150266088689,-.0089779161,-.0083784424,-.010958826,.011499318,-.020998126,-.012122535,-.0014513227,.93333334,1,-.044987835,.035144441,45,.015603329,0
latent,hicksian,2,3,.1122286511341344,.11866117,.12127494,.1156508,.097568206,.003398549,.090589195,.24161342,.088888891,.33333334,-.038346168,.36442953,45,.015603329,0
latent,marshallian,3,3,.7301384274116924,-.58513707,-.52916926,.77848059,2.9013319,-.98302013,-.19719249,3.8823035,.60000002,.044444446,-1.3969164,14.461639,45,.015603329,0
latent,hicksian,3,3,1.36345257252781,.19524759,.17882982,1.051627,2.8625462,-.22606857,.32225496,4.5205841,.35555556,.088888891,-.26566419,15.083778,45,.015603329,0
latent,marshallian,4,3,-42.11074631826587,-2.6813166,-2.649672,-6.0929074,242.24579,-10.040107,-2.879256,-1.2593622,1,0,-1626.8956,-.97928023,45,.015603329,0
latent,hicksian,4,3,-40.34092037036805,-2.373805,-2.3432806,-5.5963073,233.67021,-8.8146868,-2.5483756,-.96545482,1,0,-1569.1039,-.8532899,45,.015603329,0
latent,marshallian,5,3,.7642282578081482,.47204787,.47204787,.76422828,1.0462871,.11949299,.3234964,1.6636168,0,0,.052136447,5.8293915,45,.015603329,0
latent,hicksian,5,3,.3832054090774883,.25727946,.2515749,.3398082,.41174436,.1142488,.24527664,.63987046,0,0,.053125452,2.2926826,45,.015603329,0
latent,marshallian,6,3,.6159327848216287,.50647378,.50647378,.61593276,.30688363,.32910216,.47790107,1.0437516,0,0,.29053897,1.4838847,45,.015603329,0
latent,hicksian,6,3,.5784568765044372,.49276099,.49276099,.57845688,.21883316,.35298166,.51710266,.84084874,0,0,.33272594,1.1863081,45,.015603329,0
latent,marshallian,1,4,-.0658053418583481,-.053662375,-.045673829,-.041448265,.20020007,-.12749812,-.051257376,.046628233,.73333335,.40000001,-1.303378,.12441312,45,.015603329,0
latent,hicksian,1,4,-.1025930601948949,-.078151464,-.082495913,-.10773954,.28644416,-.1999699,-.052238174,.049712647,.80000001,.40000001,-1.8810735,.12385181,45,.015603329,0
latent,marshallian,2,4,.1051770700928845,.088983409,.089088492,.10362262,.033234619,.068843745,.098932222,.1578477,0,0,.05787183,.21932365,45,.015603329,0
latent,hicksian,2,4,.1901464568007577,.17335428,.17335428,.19014646,.062236726,.10637678,.18139058,.28532773,0,0,.084651455,.32562578,45,.015603329,0
latent,marshallian,3,4,-4.423710320353643,-1.8246305,-1.8246305,-4.4237103,6.2034583,-12.532183,-2.2902312,-.92479533,1,0,-33.559765,-.62730515,45,.015603329,0
latent,hicksian,3,4,-3.306627554422335,-1.4457414,-1.4457414,-3.3066275,4.4396338,-8.2215328,-1.7665642,-.64185852,1,0,-24.408297,-.36932439,45,.015603329,0
latent,marshallian,4,4,53.01493886995486,2.2558441,2.3049788,54.215416,312.37869,.54225993,2.5333903,11.163051,0,0,.19403085,2096.7166,45,.015603329,0
latent,hicksian,4,4,53.20366387312587,2.4688272,2.4280236,6.7586384,312.35867,.80874532,2.6948586,11.258802,0,0,.50929457,2096.7847,45,.015603329,0
latent,marshallian,5,4,1.006937581753475,.54522777,.55461651,1.0251222,1.6729867,.25826821,.48662636,1.8232269,0,0,.20681714,10.447282,45,.015603329,0
latent,hicksian,5,4,.7426508829926785,.44248962,.44248962,.74265087,1.041164,.25204119,.40847701,1.2570581,0,0,.20886737,6.0462041,45,.015603329,0
latent,marshallian,6,4,-.4105369550801137,-.38121116,-.38208136,-.41482565,.11009689,-.55201644,-.37848181,-.31083408,1,0,-.74089235,-.22183433,45,.015603329,0
latent,hicksian,6,4,-.4522466368616292,-.38590649,-.38590649,-.45224664,.17184053,-.71709925,-.38356721,-.30196109,1,0,-.99260908,-.27343151,45,.015603329,0
latent,marshallian,1,5,-.2132713047918285,-.20820311,-.21501614,-.2192705,.22053525,-.49941942,-.1503772,-.018749936,.95555556,.11111111,-1.1449589,.050693315,45,.015603329,0
latent,hicksian,1,5,-.2721561462092834,-.22204854,-.22204854,-.27215615,.52875882,-.53469235,-.15298061,.0011786307,.8888889,.15555556,-3.4914277,.12067021,45,.015603329,0
latent,marshallian,2,5,-.3126276418520238,-.26663625,-.26663625,-.31262764,.088986658,-.45138144,-.30678153,-.21026245,1,0,-.58918875,-.17507359,45,.015603329,0
latent,hicksian,2,5,-.2220262238068718,-.1945238,-.20953675,-.22603495,.08148881,-.32808986,-.21599609,-.11948074,1,.022222223,-.40003037,-.045642212,45,.015603329,0
latent,marshallian,3,5,-1.08009747868332,-.29889318,-.29889318,-1.0800974,2.8380582,-2.4325185,-.2793631,-.015225193,.91111112,.22222222,-17.863031,.19447604,45,.015603329,0
latent,hicksian,3,5,.2953702680342671,.16220011,.1605399,.26417944,.28986621,.081916705,.2102167,.65582204,0,0,.063293748,1.6677674,45,.015603329,0
latent,marshallian,4,5,4.737242676857525,.26686552,.27128425,4.8449345,27.364859,.06872502,.25859585,.99647856,.022222223,.044444446,-.0011957258,183.60559,45,.015603329,0
latent,hicksian,4,5,6.181433878623734,.45557231,.45557231,6.1814337,35.10252,.24144575,.51380616,1.4194732,0,0,.1966823,235.83998,45,.015603329,0
latent,marshallian,5,5,1.143946965300245,.30432969,.30432969,1.143947,3.1041269,-.29005966,.11296265,2.6939359,.35555556,.06666667,-.41434422,16.865587,45,.015603329,0
latent,hicksian,5,5,1.056378454805312,.22883934,.18261339,.70033205,3.0817063,-.29448241,.045277532,2.5717614,.44444445,.11111111,-.38329637,16.72242,45,.015603329,0
latent,marshallian,6,5,.0766777342205137,.040773518,.040773518,.076677732,.10871115,-.019286707,.042131945,.21247575,.31111112,.51111114,-.044072561,.38300824,45,.015603329,0
latent,hicksian,6,5,.0475289434714504,.044540945,.044540945,.047528945,.065370552,-.039185692,.049716201,.12915848,.2888889,.48888889,-.054505501,.21528427,45,.015603329,0
latent,marshallian,1,6,.4953617278195668,.41393313,.41393313,.49536172,.85127771,.20095728,.29907784,.72851956,0,0,.15681975,5.9064837,45,.015603329,0
latent,hicksian,1,6,.3755320640333877,.36023116,.36106595,.37981361,.23096687,.21181798,.34612805,.46293887,0,0,.18714343,1.7929931,45,.015603329,0
latent,marshallian,2,6,.043558969075057,.038035177,.038785316,.042864535,.01734052,.025456421,.038506281,.074314579,0,.77777779,.022184422,.094794117,45,.015603329,0
latent,hicksian,2,6,.2488500713396416,.24686128,.24686128,.24885008,.069354065,.15030769,.26794294,.33097544,0,0,.11610307,.37895223,45,.015603329,0
latent,marshallian,3,6,-.4322160274598307,-.32315862,-.31725109,-.3129383,.95184833,-1.3041438,-.20405731,.21147114,.62222224,.15555556,-5.6804352,.69914174,45,.015603329,0
latent,hicksian,3,6,1.691294831971534,.87377328,.86282057,1.4841361,1.924986,.49018884,1.0147313,3.8176322,0,0,.34544566,10.806277,45,.015603329,0
latent,marshallian,4,6,-25.97019131122092,-1.6186008,-1.6186008,-25.970192,149.70467,-5.5572901,-1.6509861,-.72029167,1,0,-1005.3369,-.58456004,45,.015603329,0
latent,hicksian,4,6,-21.28217455599508,-1.1269827,-1.1269827,-21.282175,124.1381,-4.6505938,-1.1731855,-.48080051,1,0,-833.45123,-.37409353,45,.015603329,0
latent,marshallian,5,6,.5928016151085965,.41095787,.41095787,.59280163,.90115404,.12010665,.28514543,1.1879494,0,0,.064923972,4.5125103,45,.015603329,0
latent,hicksian,5,6,.0003834175339997,.11654883,.093394578,.03677227,.35920557,-.18537889,.076770201,.22378784,.2888889,.15555556,-1.8110319,.24707821,45,.015603329,0
latent,marshallian,6,6,-.7083027147292581,-.71802044,-.71802044,-.70830274,.07257092,-.78447425,-.72886044,-.58454615,1,0,-.79765099,-.51879781,45,.015603329,0
latent,hicksian,6,6,-.7236015726639403,-.70258433,-.70258433,-.72360158,.050243255,-.78998941,-.7125954,-.65839875,1,0,-.79579765,-.6133458,45,.015603329,0
