margin,diagnostic,value,threshold,passed
latent,adding_up_max_abs_error,0,9.9999999e-09,1
latent,positive_fitted_share_rate,.8484493856056173,1,0
latent,positive_expenditure_elasticities,.9448275862068966,1,0
latent,negative_hicksian_own_elasticities,.8162068965517242,1,0
latent,slutsky_symmetry_max_abs_error,7.47186994351e-11,.000099999997,1
latent,slutsky_max_eigenvalue,6.05593574573e-16,0,1
latent,adding_up_homogeneity_symmetry_imposed,1,1,1
