specification,model,estimator,order,gmm_steps,converged,parameter,coefficient,std_error,statistic,p_value,ci_low,ci_high
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,g2_2,-.0209416737635841,.01067293,-1.9621298,.049747378,-.041860234,-.000023115301
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,g2_3,-.0329151864015883,.013206252,-2.4923942,.012688509,-.058798965,-.0070314086
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,g2_4,.0219404768372394,.010996341,1.9952525,.046015345,.00038804469,.04349291
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,g2_5,-.0037312209405372,.005058683,-.73758739,.46076521,-.013646058,.0061836159
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,g3_3,.1670207661167276,.022853943,7.3081818,2.7078093e-13,.12222786,.21181367
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,g3_4,-.0198205208121309,.017647117,-1.1231592,.26136988,-.054408234,.014767192
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,g3_5,-.0366798364928017,.0092026796,-3.9857779,.000067259418,-.054716758,-.018642915
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,g4_4,.0384368152229757,.015024453,2.5582838,.010519022,.0089894272,.067884207
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,g4_5,.008914201742676,.0076558706,1.1643616,.24427751,-.0060910294,.023919433
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,g5_5,.0730604104265374,.0095836679,7.6234288,2.4702481e-14,.054276764,.091844052
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t1_1,.0155970734223684,.0063718148,2.4478228,.014372232,.0031085459,.028085601
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t1_2,-.0364426237380013,.027775478,-1.3120431,.18950559,-.090881556,.017996313
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t1_3,.006322558290288,.01422219,.44455591,.65664071,-.021552421,.034197539
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t1_4,-.0180468840880474,.014581648,-1.2376437,.21584821,-.046626389,.01053262
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t1_5,.0177135569573329,.015788274,1.1219438,.26188633,-.013230893,.048658006
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t1_6,.0123782976012115,.010375288,1.1930557,.23284756,-.007956895,.032713491
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t1_7,.0270547164858001,.0095707765,2.8268049,.0047014966,.0082963398,.045813091
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t1_8,-.0026043452627528,.037434503,-.06957072,.94453532,-.075974621,.070765927
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t1_9,-.0144327782931283,.038059391,-.37921724,.70452654,-.089027815,.060162261
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t1_10,-.0149614271436752,.016072014,-.93089932,.35190564,-.046461996,.016539143
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t1_11,-.1549634622371575,.072977088,-2.1234536,.033715863,-.29799592,-.011930995
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t1_12,-.0750866124310026,.030712815,-2.4447975,.01449335,-.13528262,-.014890602
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t1_13,-.2142114101446265,.070807941,-3.0252454,.0024843141,-.35299242,-.075430393
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t1_14,-.1319818186509431,.051948138,-2.5406458,.011064793,-.2337983,-.030165343
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t1_15,-.1909104443338463,.077429324,-2.4656091,.013678052,-.34266913,-.039151758
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t1_16,-.1127668456544754,.055816639,-2.0203087,.043351367,-.22216545,-.003368245
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t2_1,.0053889290260999,.0025607212,2.1044576,.035338551,.00037000779,.01040785
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t2_2,-.0089817194684966,.012489157,-.71916139,.47204146,-.033460017,.015496577
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t2_3,-.0025819055006306,.007871707,-.32799816,.74291307,-.018010167,.012846357
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t2_4,.0052090150463066,.0075101354,.69359803,.48793435,-.0095105795,.01992861
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t2_5,-.0125873952433385,.010285022,-1.2238569,.2210062,-.032745667,.0075708767
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t2_6,-.0091174483587225,.0062575894,-1.4570225,.14511018,-.021382097,.0031472014
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t2_7,.0023113754289594,.0050455546,.45810133,.64687961,-.0075777303,.012200481
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t2_8,.0169973128342696,.013823545,1.2295915,.21885011,-.010096336,.04409096
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t2_9,-.0276516763857546,.014365271,-1.9248978,.054242153,-.055807088,.0005037362
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t2_10,.0194488650664183,.025054192,.77627194,.43758845,-.029656447,.068554178
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t2_11,-.0043630229087414,.030567272,-.14273511,.8864994,-.064273775,.055547729
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t2_12,-.0111685635720771,.029357335,-.3804352,.7036224,-.068707883,.046370756
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t2_13,-.0240826541755233,.03814486,-.6313473,.52781349,-.098845206,.0506799
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t2_14,.0219898497294047,.028762348,.76453596,.44454789,-.034383316,.078363016
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t2_15,-.0047805743906551,.034021851,-.14051482,.88825327,-.071462177,.061901033
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t2_16,-.020159896730342,.028341053,-.71133196,.47687855,-.075707339,.03538755
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t3_1,-.0073289028172254,.0060624513,-1.2089009,.22670093,-.019211089,.0045532836
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t3_2,.0328352450385202,.037045237,.8863554,.37542602,-.039772082,.10544257
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t3_3,-.0261854755461883,.020444194,-1.280827,.20025443,-.066255361,.013884407
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t3_4,.0072534323436909,.01957413,.37056217,.71096367,-.031111158,.045618024
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t3_5,-.0111906371348633,.021974489,-.50925583,.61057287,-.054259844,.031878572
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t3_6,-.0339135797155048,.012857994,-2.6375482,.0083507765,-.059114784,-.0087123737
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t3_7,-.0357866426354696,.013976578,-2.5604725,.010452995,-.063180231,-.008393053
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t3_8,.0322110054036983,.062185537,.51798224,.60447067,-.089670412,.15409242
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t3_9,.0078767763493117,.063372575,.12429315,.90108317,-.11633118,.13208474
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t3_10,.0651799641853586,.034505926,1.8889499,.058898542,-.0024504066,.13281034
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t3_11,.0646274348698405,.066840775,.96688634,.33360085,-.066378079,.19563295
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t3_12,.0501091567445449,.041295379,1.2134324,.22496451,-.030828303,.13104662
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t3_13,.2195100592196811,.066036865,3.3240533,.00088719226,.090080187,.34893993
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t3_14,.090742179935968,.054310959,1.6707895,.094763264,-.015705343,.1971897
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t3_15,.0990022507593774,.073300198,1.3506409,.17681049,-.044663504,.242668
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t3_16,.0755088785055397,.057042573,1.3237284,.18559325,-.036292512,.18731026
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t4_1,-.0068350851293199,.0037445365,-1.8253487,.067948423,-.014174243,.00050407182
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t4_2,.0082779495177874,.019734962,.41945606,.67488283,-.030401865,.046957765
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t4_3,.0184500409256662,.014221965,1.297292,.19453076,-.0094244983,.046324581
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t4_4,-.0010474512090222,.010795093,-.097030304,.92270231,-.022205446,.020110544
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t4_5,.0154187836521279,.01225587,1.2580733,.20836522,-.0086022802,.039439846
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t4_6,.0101581223656311,.0069826995,1.4547558,.14573689,-.0035277172,.023843963
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t4_7,-.0023922146600217,.0074903122,-.31937447,.74944258,-.017072957,.012288528
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t4_8,-.0893696781770002,.069038413,-1.2944921,.1954955,-.22468248,.045943122
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t4_9,.0999049533687372,.072194651,1.3838277,.16641122,-.041593954,.24140386
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t4_10,-.0053849965780126,.10037476,-.053648915,.95721489,-.20211591,.19134592
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t4_11,.0748347326772554,.09121944,.8203814,.41199872,-.10395209,.25362155
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t4_12,.0102116609885167,.096528485,.1057891,.91574967,-.17898069,.19940402
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t4_13,.0447048962581085,.092590518,.48282367,.62922096,-.13676919,.22617899
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t4_14,-.0001899137648331,.11765136,-.0016142081,.99871206,-.23078233,.2304025
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t4_15,.051150420670294,.089974716,.56849772,.56969702,-.12519678,.22749762
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t4_16,.0126460405106299,.091485247,.13823038,.89005834,-.16666175,.19195382
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t5_1,.0012980324222211,.0034154078,.38005197,.70390683,-.0053960439,.0079921084
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t5_2,-.0367059503695363,.016514901,-2.2225957,.02624307,-.069074564,-.0043373383
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t5_3,-.0014819998144127,.012208239,-.12139341,.90337944,-.02540971,.022445709
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t5_4,.0054610185385279,.00833367,.65529573,.51227736,-.010872675,.021794712
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t5_5,-.0046508356776962,.010856011,-.42841113,.66835183,-.025928225,.016626554
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t5_6,.0120614579220036,.006793878,1.7753421,.075841412,-.0012542981,.025377214
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t5_7,.0010581902818838,.0065776724,.16087611,.87219101,-.01183381,.013950191
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t5_8,.0437336983326416,.022951789,1.9054592,.05672041,-.0012509831,.088718377
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t5_9,-.066867912850319,.023066215,-2.8989549,.003744089,-.11207686,-.021658963
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t5_10,-.0472630177524949,.035073556,-1.3475399,.17780641,-.11600593,.02147989
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t5_11,-.1224786194829461,.049424473,-2.4780965,.013208539,-.2193488,-.02560843
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t5_12,-.0453355172094594,.036295515,-1.2490666,.21164072,-.11647342,.025802387
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t5_13,-.0958415979106888,.05028474,-1.9059778,.056653079,-.19439787,.0027146782
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t5_14,-.0624369282799858,.043651298,-1.4303569,.15261464,-.1479919,.02311804
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t5_15,-.1176738601827943,.052427638,-2.2445004,.024800217,-.22043014,-.014917578
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,t5_16,-.1114746211874928,.04414827,-2.5250053,.01156965,-.19800363,-.024945602
"""replacement_total_direct_prices_easi_or",easi,gmm,1,2,1,d2,.2454322140468259,.13429382,1.8275764,.067613155,-.017778836,.50864327
