margin,diagnostic,value,threshold,passed
latent,adding_up_max_abs_error,0,9.9999999e-09,1
latent,positive_fitted_share_rate,.8289615522817104,1,0
latent,positive_expenditure_elasticities,.9236382025718827,1,0
latent,negative_hicksian_own_elasticities,.7410778789192313,1,0
latent,slutsky_symmetry_max_abs_error,1.01407483799e-09,.000099999997,1
latent,slutsky_max_eigenvalue,.0018589875143561,0,0
latent,adding_up_homogeneity_symmetry_imposed,1,1,1
