specification,model,estimator,order,gmm_steps,converged,parameter,coefficient,std_error,statistic,p_value,ci_low,ci_high
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,a1,.2362275171381885,.078509666,3.0088973,.0026219771,.082351401,.39010364
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,a2,.4581635701653399,.23577008,1.9432642,.051984232,-.0039372859,.92026442
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,a3,-.9361267247095358,.39127412,-2.3925087,.01673363,-1.7030098,-.16924356
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,a4,-.2407593933005141,.19697559,-1.2222804,.22160164,-.62682444,.14530568
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,a5,.5998036091636718,.070511051,8.5065193,1.7923224e-17,.46160451,.73800272
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,b1_1,-.147013900800982,.078915164,-1.8629359,.062471278,-.3016848,.007656984
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,b2_1,-.0246422478887565,.031976297,-.77064103,.44091973,-.087314643,.038030144
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,b3_1,.5171091515636173,.13662222,3.7849565,.0001537355,.24933451,.7848838
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,b4_1,.0993804728518513,.046511747,2.1366746,.032624457,.0082191257,.19054182
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,b5_1,-.1956544597558076,.067747071,-2.8880134,.0038768328,-.32843629,-.062872633
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,g1_1,.0838214292789674,.05734434,1.4617211,.14381765,-.028571408,.19621427
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,g1_2,-.0221036158197455,.019754367,-1.1189229,.26317301,-.060821466,.016614234
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,g1_3,-.023051980094472,.034011334,-.67777342,.49791536,-.08971297,.043609012
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,g1_4,-.0181203915037105,.036237471,-.50004572,.6170429,-.089144528,.052903745
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,g1_5,-.034530813654759,.034169223,-1.0105823,.31221637,-.10150126,.03243963
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,g2_2,.0851560038209476,.031586614,2.6959524,.007018771,.02324738,.14706463
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,g2_3,-.0065704321193664,.035505325,-.18505484,.85318601,-.076159589,.063018724
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,g2_4,.0272283065571208,.024471132,1.1126704,.26584998,-.020734232,.075190842
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,g2_5,-.0905381768392724,.025096159,-3.6076505,.00030898221,-.13972574,-.041350607
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,g3_3,.1348115404068914,.090821058,1.4843644,.13771228,-.043194458,.31281754
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,g3_4,-.2057275457546166,.054263145,-3.7912943,.00014986428,-.31208137,-.099373735
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,g3_5,.0117784353242466,.062726565,.18777427,.8510536,-.11116338,.13472025
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,g4_4,.2750242118049013,.067366809,4.0824881,.000044556087,.14298768,.40706074
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,g4_5,.0309059937935937,.037044797,.83428705,.40411925,-.041700471,.10351246
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,g5_5,.0930483141419032,.1192621,.78020018,.43527305,-.1407011,.32679772
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,t1_1,.0338450828255768,.018859208,1.7946185,.072714515,-.0031182861,.070808455
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,t1_2,-.0704944560655758,.070738994,-.99654317,.31898633,-.20914033,.068151414
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,t1_3,.0253710379622819,.036179774,.70124924,.4831475,-.045540012,.096282087
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,t1_4,-.040857603432455,.029247239,-1.396973,.1624217,-.098181143,.016465934
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,t1_5,.0440998999580964,.033195309,1.328498,.18401366,-.020961709,.10916151
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,t1_6,.0258061018716144,.021536732,1.1982367,.23082489,-.016405117,.068017319
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,t1_7,.0048597920582578,.03972071,.12234907,.90262258,-.072991371,.082710959
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,t1_8,.039168500220486,.077397086,.50607204,.61280608,-.112527,.190864
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,t1_9,-.1232980502177211,.086447962,-1.4262691,.15379068,-.29273292,.046136837
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,t1_10,-.0948408305119495,.24106711,-.39342088,.69400865,-.56732368,.37764204
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,t1_11,-.2712131232081577,.15128708,-1.7927051,.073020093,-.56773037,.025304113
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,t1_12,-.0721550991891341,.17788279,-.40563282,.6850124,-.42079896,.27648875
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,t1_13,-.3338883470054915,.099231668,-3.3647358,.0007661698,-.52837884,-.13939784
"""own_consumption_diagnostic_easi_order1_",easi,gmm,1,2,1,t1_14,-.145976695758138,.097064912,-1.5039079,.13260506,-.33622044,.04426704
