draw,success,nll,message,elapsed_seconds,n_sampled_provinces,n_unique_sampled_provinces
54,True,-4677.123559728071,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.712290048599243,31,19
55,True,-4908.146247781035,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,285.3296158313751,31,17
56,True,-4866.762106121477,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,313.7962498664856,31,19
57,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.2872869968414309,31,21
58,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.2943532466888428,31,24
59,False,-4579.112868008178,ABNORMAL: ,29.00239586830139,31,18
60,True,-4457.764218684259,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30.92665982246399,31,19
61,True,-4481.447998245523,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28.368278980255127,31,20
62,True,-4823.3588150633395,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,101.44604992866516,31,21
63,True,-4659.146694089302,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,296.420206785202,31,18
64,True,-5090.823983902744,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,179.5357608795166,31,18
65,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.257727861404419,31,19
66,True,-4522.944463583908,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38.11829113960266,31,17
67,True,-4850.012623844,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,326.2865252494812,31,19
68,True,-4648.629125068528,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,88.604660987854,31,20
69,True,-5027.297839200487,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,582.0293698310852,31,19
70,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.2973182201385498,31,20
71,True,-4789.2132403133555,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,378.78486800193787,31,20
72,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.3000719547271729,31,20
73,True,-4340.205018664909,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21.398914098739624,31,22
74,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.3313021659851074,31,18
75,True,-4644.889435410144,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,276.30775213241577,31,19
76,True,-4820.79790210912,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,418.9914281368256,31,17
77,True,-5058.856295888671,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,390.2348918914795,31,17
78,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0001060962677002,31,22
79,True,-4915.159285659498,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,577.8992700576782,31,20
80,True,-4585.883498372721,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,191.93585109710693,31,20
81,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.024724006652832,31,21
82,True,-4677.284931888621,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36.40356397628784,31,20
83,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9270510673522948,31,19
84,True,-5040.468952426518,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80.97446012496948,31,20
85,False,-4894.38935659894,ABNORMAL: ,147.57866597175598,31,21
86,True,-4634.756019522153,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41.378602027893066,31,19
87,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9756338596343994,31,21
88,True,-4516.433572222308,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31.958244800567627,31,24
89,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9429707527160645,31,18
90,True,-4979.03301945262,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,172.33796095848083,31,19
91,True,-4842.709119676764,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,255.187175989151,31,19
92,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9475667476654052,31,22
93,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9252221584320068,31,22
94,True,-4833.44827095681,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.887484788894652,31,17
95,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9303150177001952,31,18
96,True,-4827.260692102567,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,210.15483498573303,31,19
97,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.93839693069458,31,18
98,False,-4516.220563696152,ABNORMAL: ,77.24363112449646,31,23
99,True,-4687.991521681787,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.07917594909668,31,20
100,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9237990379333496,31,20
101,True,-4954.411572239846,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,89.23622393608093,31,19
102,True,-4936.196598992143,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,211.19005513191223,31,20
103,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9162807464599608,31,19
104,True,-4508.917044890694,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49.044049978256226,31,19
105,True,-4538.086973040832,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37.106621980667114,31,21
106,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.8970770835876465,31,19
107,True,-4454.846598970057,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42.9859778881073,31,18
108,True,-4908.057676314294,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,288.2107799053192,31,20
109,True,-4566.2255860565,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,79.86601614952087,31,17
110,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9213440418243408,31,19
111,True,-4766.452214914639,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,209.7309126853943,31,16
112,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.938014030456543,31,19
113,False,-4248.521648485465,ABNORMAL: ,20.27134394645691,31,18
114,True,-4941.305428404195,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,81.22222208976746,31,22
115,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9272866249084472,31,21
116,True,-4689.098307696842,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,87.34679222106934,31,20
117,True,-4483.536792779584,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42.49956393241882,31,21
118,True,-4412.112459538472,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55.37003207206726,31,16
119,True,-4381.057369201813,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35.91988182067871,31,18
120,True,-4571.035516642289,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40.00046896934509,31,19
121,True,-4974.349760128744,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,114.773756980896,31,18
122,True,-4577.07194396966,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.54087781906128,31,21
123,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9174902439117432,31,23
124,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9057881832122804,31,22
125,False,-4226.591265166019,ABNORMAL: ,20.50244092941284,31,21
126,False,-4269.05731291243,ABNORMAL: ,20.439465045928955,31,23
127,True,-4511.148294165587,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40.61643195152283,31,20
128,True,-4795.748554875095,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,217.47158408164975,31,22
129,True,-4820.025856652005,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,412.6098461151123,31,20
130,True,-4883.175441344149,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,145.90834712982178,31,20
131,True,-4841.212677434162,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,270.87839221954346,31,17
132,True,-4794.62519654119,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80.74038672447205,31,21
133,True,-4959.391104953464,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107.03287506103516,31,16
134,True,-4897.9505947948255,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,257.89284110069275,31,19
135,True,-4327.778306071404,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.465773820877075,31,21
136,True,-4870.631716970975,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,235.01257705688477,31,23
137,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9885480403900146,31,20
138,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.3242437839508057,31,21
139,True,-4629.07123441101,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,159.8994197845459,31,20
140,True,-4902.751268281383,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,390.8983542919159,31,18
141,True,-4626.92352676375,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,118.77376079559326,31,19
142,True,-4859.2786866669685,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,243.0488078594208,31,20
143,True,-4599.453599603936,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,86.53007316589355,31,22
144,True,-4601.148586927296,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37.209046840667725,31,20
145,True,-4702.59107986129,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,222.38846516609192,31,21
146,True,-4475.4988144405215,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21.75464701652527,31,20
147,False,-4442.334532619187,ABNORMAL: ,20.97699213027954,31,21
148,True,-4617.448562400757,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35.817933082580566,31,21
149,True,-4564.607361283156,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41.31500792503357,31,19
150,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.929713010787964,31,21
151,False,-5107.826042491622,"STOP: TOTAL NO. OF F,G EVALUATIONS EXCEEDS LIMIT",565.2519450187683,31,20
152,True,-5025.020381775844,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,405.73429799079895,31,19
153,True,-4699.794204975067,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29.41225004196167,31,18
154,True,-4813.817189755163,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28.929718017578125,31,18
155,True,-4737.348358279349,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,310.4485182762146,31,19
156,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9455487728118896,31,21
157,True,-4496.787187731881,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30.824726104736328,31,19
158,True,-4703.23276595313,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,136.91250014305115,31,19
159,True,-4775.703885486414,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,148.0041470527649,31,22
160,True,-5002.527922174188,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,143.86285495758057,31,19
161,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0768020153045654,31,21
162,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0323271751403809,31,20
163,True,-4584.4087708713705,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50.03439688682556,31,18
164,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.02266526222229,31,22
165,True,-4924.471611873266,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,257.08551502227783,31,20
166,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.959787130355835,31,22
167,True,-4749.905230780473,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,215.0467987060547,31,20
168,True,-4485.328326654988,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40.569725036621094,31,22
169,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0095889568328855,31,21
170,True,-4481.201837203942,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,119.18244194984436,31,22
171,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0864262580871582,31,19
172,True,-4741.813914314309,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,214.52909803390503,31,20
173,True,-4957.506151118069,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,167.39272594451904,31,22
174,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.910794734954834,31,19
175,True,-4418.889186347877,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42.76518702507019,31,22
176,True,-4420.300248195447,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37.171868085861206,31,16
177,True,-4890.960579313625,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,459.443274974823,31,17
178,True,-4431.712768356231,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,67.76221013069153,31,19
179,True,-4569.952534753226,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,71.0639100074768,31,22
180,True,-4910.9013210482735,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,130.56379175186157,31,22
181,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9914157390594482,31,22
182,True,-4747.106266340542,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37.11239981651306,31,19
183,True,-4928.890146676165,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,390.51156997680664,31,17
184,False,-4592.9033969835855,ABNORMAL: ,20.554100036621097,31,23
185,True,-4806.75531699602,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,350.7211380004883,31,19
186,True,-4809.488734109294,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,360.6387491226196,31,21
187,True,-5188.424548124909,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,276.6871418952942,31,18
188,True,-5000.116517954943,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,218.21054697036743,31,21
189,True,-4839.274687081723,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,152.71724271774292,31,20
190,True,-4841.436723545301,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66.54798412322998,31,19
191,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9089388847351074,31,22
192,True,-5047.052989797882,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,493.3161189556122,31,21
193,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.90392804145813,31,17
194,True,-4511.696584020807,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.303216218948364,31,21
195,True,-4976.129486206822,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56.52357888221741,31,21
196,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9009747505187988,31,21
197,True,-4859.1543972104555,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,420.18666338920593,31,19
198,True,-4781.523067137667,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,154.56831407546997,31,19
199,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9090118408203124,31,19
200,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9357709884643556,31,19
201,True,-4587.261876552487,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34.94542407989502,31,17
202,True,-4677.522716627792,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43.66923809051514,31,22
203,True,-4438.187128424597,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22.43608593940735,31,20
204,True,-4469.894628955445,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41.98249316215515,31,21
205,True,-4281.558338402505,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23.93558096885681,31,19
206,True,-4572.397826555603,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.52954387664795,31,17
207,True,-4544.426776697096,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,113.26261711120604,31,23
208,True,-4967.800133032283,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,177.46313881874084,31,21
209,False,-4334.165161452077,ABNORMAL: ,86.38362073898315,31,21
210,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9186282157897948,31,21
211,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9380927085876464,31,20
212,True,-4467.341019298762,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,82.53644490242004,31,18
213,False,-4800.548805290993,ABNORMAL: ,228.92511892318728,31,18
214,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9983088970184326,31,18
215,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9505679607391356,31,19
216,True,-4661.151036853475,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,240.54747700691223,31,21
217,False,-4440.820109506393,ABNORMAL: ,93.68578100204468,31,22
218,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.8898561000823975,31,18
219,True,-4951.285577135276,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,460.2387220859528,31,19
220,True,-4858.990417487025,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,353.26437997817993,31,20
221,True,-4953.67205091068,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,166.3257029056549,31,18
222,True,-4597.22562528357,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.024139165878296,31,21
223,True,-4919.981748935759,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,325.81291007995605,31,22
224,True,-4941.527936925451,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,215.2255139350891,31,19
225,True,-4398.482072163721,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36.95092821121216,31,22
226,True,-4855.471888734724,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,332.7552869319916,31,20
227,True,-4629.161650390323,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,67.44766497612,31,22
228,True,-4480.851829613494,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.655529022216797,31,18
229,True,-4831.562438907577,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,191.8097352981567,31,20
230,True,-4933.104644814734,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,157.37016701698303,31,19
231,False,-4513.941326620426,ABNORMAL: ,85.27653574943542,31,20
232,False,-4349.770365776273,ABNORMAL: ,18.23412489891052,31,22
233,True,1000000000000.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.8201761245727539,31,16
