variant,model,nll,k_effective,aic,bic,success,message,mean_food_relative_rmse,lr_stat,chi2_p_value_status
robust_real_derived_cpi_nonfood,AIDADS_sat,-3848.170429863191,15,-7666.340859726382,-7611.872682999062,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.3005997608904418,,
robust_real_derived_cpi_nonfood,MAIDADS_sat,-4012.9649915430264,23,-7979.929983086053,-7896.412112104162,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.2804811406844594,,
robust_real_derived_cpi_nonfood,LR_MAIDADS_vs_AIDADS,,8,,,True,Naive chi-square p-value not reported; nuisance parameters unidentified under AIDADS.,,329.58912335967034,invalid_not_reported_unidentified_nuisance_under_H0
