Province,Year,q_daogu_coef,q_xiaomai_coef,q_doulei_coef,q_zaliang_coef,q_shucai_coef,q_zhurou_coef,q_niurou_coef,q_yangrou_coef,q_qinlei_coef,q_shuichanpin_coef,q_danlei_coef,q_nailei_coef,q_guaguo_coef,q_youliao_coef,q_tang_coef,pop,q_liangshi,q_shucai,q_zhurou,q_niurou,q_yangrou,q_qinlei,q_shuichanpin,q_danlei,q_nailei,q_guaguo,q_tang,q_niurou,q_yangrou,q_niuyangrou,稻谷占比,小麦占比,豆类占比,杂粮占比,户内消费量_daogu,户内外消费量_daogu,户内消费量_xiaomai,户内外消费量_xiaomai,户内消费量_doulei,户内外消费量_doulei,户内消费量_zaliang,户内外消费量_zaliang,户内消费量_shucai,户内外消费量_shucai,户内消费量_zhurou,户内外消费量_zhurou,户内消费量_niurou,户内外消费量_niurou,户内消费量_yangrou,户内外消费量_yangrou,户内消费量_qinlei,户内外消费量_qinlei,户内消费量_shuichanpin,户内外消费量_shuichanpin,户内消费量_danlei,户内外消费量_danlei,户内消费量_nailei,户内外消费量_nailei,户内消费量_guaguo,户内外消费量_guaguo,户内消费量_tang,户内外消费量_tang
11,2015,1.3277802572179167,1.3612403021814268,1.2958702601361822,1.0395009742503871,1.237162357934109,1.418782227499793,1.3621131078052096,1.0587271257097377,1.5287499509800972,1.573350824036048,1.129005538948611,1.0459350453697374,1.0807835363813292,1.0,1.0075737970905925,2188,90.8,100.6,14.2,3.3,3.0,6.0,9.6,13.7,26.9,68.9,0.8,3.3,3.0,6.3,0.36169633063902823,0.32936545528318784,0.13649247788501812,0.17244573619276593,32.84202682202376,43.60699482130443,29.906383339713454,40.70977429450513,12.393516991959645,16.06039008837294,15.658072846303146,16.276581978615653,100.6,124.45853320817135,14.2,20.14670763049706,3.3,4.494973255757191,3.0,3.176181377129213,6.0,9.172499705880583,9.6,15.10416791074606,13.7,15.467375883595972,26.9,28.135652720445933,68.9,74.46598565667358,0.8,0.806059037672474
11,2016,1.2772427305636975,1.3654659449163933,1.312553811603605,1.0290855732007511,1.24834021351521,1.6360260472620518,1.2931703206877234,1.0630389526968496,2.123611876201513,1.5590807030673672,1.1010745812278042,1.0425409406128638,1.0877715046614207,1.0,1.0070686818659522,2195,83.8,95.4,13.1,2.9,3.1,5.7,8.5,12.0,23.2,63.2,1.2,2.9,3.1,6.0,0.3661719203146171,0.3075359316759974,0.1235485128510345,0.2027436351583509,30.685206922364912,39.192457477433436,25.771511074448583,35.19012072119523,10.353365376916692,13.589349188396799,16.989916626269803,17.48407808997783,95.4,119.09165636935104,13.1,21.431941219132877,2.9,3.750193929994398,3.1,3.2954207533602338,5.7,12.104587694348625,8.5,13.25218597607262,12.0,13.21289497473365,23.2,24.18694982221844,63.2,68.74715909460178,1.2,1.2084824182391427
11,2017,1.2874664733006294,1.467953295677554,1.3765616849678517,1.0829427341844873,1.288880826211419,1.9698548453911804,1.3497344784849985,1.0759294383704374,3.435425347993429,1.726766351504493,1.0838372941938608,1.044311745194958,1.0968684458747644,1.0,1.0076249097085663,2194,75.7,91.9,12.7,2.9,2.8,5.5,8.6,12.1,22.5,63.9,1.1,2.9,2.8,5.699999999999999,0.3413227878559745,0.30820608026403273,0.11995650440946191,0.23051462747053092,25.838135040697267,33.26573259751192,23.33120027598728,34.24911233724858,9.080707383796268,12.500153856938603,17.44995729951919,18.897304469343865,91.9,118.44814792882943,12.7,25.01715653646799,2.9,3.9142299876064954,2.8,3.0126024274372245,5.5,18.89483941396386,8.6,14.85019062293864,12.1,13.114431259745714,22.5,23.497014266886556,63.9,70.08989369139745,1.1,1.108387400679423
11,2018,1.2819923778270548,1.5684493885715949,1.385520835955863,1.2025106057820232,1.3128345388532787,1.940457483034849,1.5192410529779468,1.0884293284104969,5.6544860840637154,2.057004080161905,1.0712146956590396,1.040513429746061,1.113396723679568,1.0,1.0089987860371097,2192,91.9,106.3,16.3,3.3,2.7,5.8,8.9,14.6,26.0,74.7,1.1,3.3,2.7,6.0,0.3314931632079322,0.3006965937109221,0.1260531533828477,0.2417570896982979,30.46422169880897,39.05490001430667,27.634016962033744,43.34255700787891,11.584284795883704,16.050267954343585,22.217476543273577,26.7167511769998,106.3,139.55431148010354,16.3,31.62945697346804,3.3,5.0134954748272245,2.7,2.938759186708342,5.8,32.79601928756955,8.9,18.307336313440956,14.6,15.639734556621978,26.0,27.053349173397585,74.7,83.17073525886374,1.1,1.1098986646408207
11,2019,1.2799695634881612,1.8422346111712096,1.4577835141168352,1.4614746232166524,1.3289368037838236,2.121124994370664,1.5950419802576423,1.0931880034870118,1000000.0,2.80502843768226,1.0,1.0365074271660275,1.123560758365709,1.0008442844611634,1.0081415102902105,2190,97.3,114.9,14.6,3.6,2.6,6.5,10.1,14.5,28.9,85.5,1.1,3.6,2.6,6.2,0.28757489229815486,0.29048963717755494,0.13168943634651784,0.29024603417777245,27.98103702061047,35.81487574121686,28.264641697376096,52.070101207259206,12.813382156516186,18.679137267848116,28.24093912549726,41.27341586772052,114.9,152.69483875476135,14.6,30.968424917811696,3.6,5.742151128927513,2.6,2.842288809066231,6.5,6500000.0,10.1,28.330787220590825,14.5,14.5,28.9,29.955064645098194,85.5,96.06444484026812,1.1,1.1089556613192317
11,2020,1.174225547228974,1.5963315474454658,1.2504625879846902,1.0,1.1963315254220104,1.7208385606757408,1.07526213290246,1.0595868348318371,2.262999591075205,1.5435951736678843,1.0206969230408842,1.0366595835560295,1.074289993594014,1.0,1.0018138085191073,2189,107.2,122.7,15.3,3.9,3.1,7.9,9.5,16.9,30.1,81.9,1.2,3.9,3.1,7.0,0.3915724960658124,0.25383768701963044,0.11956152039393422,0.23502829652062296,41.97657157825509,49.28996273227278,27.211400048504384,43.438416347586625,12.81699498622975,16.02717272066765,25.19503338701078,25.19503338701078,122.7,146.78987816928068,15.3,26.328829978338835,3.9,4.193522318319594,3.1,3.284719187978695,7.9,17.87769676949412,9.5,14.6641541498449,16.9,17.249777999390943,30.1,31.20345346503649,81.9,87.98435047534976,1.2,1.2021765702229288
11,2021,1.2194898817808573,2.097073956990336,1.4443101734570731,1.2683670537651883,1.2929910423098503,2.659076435781546,1.2154709725761583,1.0897701746115862,1000000.0,2.2519992354788254,1.0,1.0403777461573072,1.0946435560599834,1.0008147712741695,1.0033572662943575,2189,109.9,119.0,18.5,4.0,3.4,7.6,10.0,16.2,29.8,77.2,1.1,4.0,3.4,7.4,0.30073033344425987,0.26221462792160866,0.12785400696787294,0.30920103166625856,33.05026364552416,40.304462105906424,28.81738760858479,60.43219306245918,14.051155365769237,20.29422664360645,33.981193380121816,43.10062613097023,119.0,153.8659340348722,18.5,49.192914061958604,4.0,4.861883890304633,3.4,3.705218593679393,7.6,7600000.0,10.0,22.519992354788254,16.2,16.2,29.8,31.003256835487754,77.2,84.50648252783073,1.1,1.1036929929237933
11,2022,1.1527799176416973,1.91202211523136,1.3572161287088171,1.039700280078672,1.2257155082019335,2.363135025311248,1.0078239309533454,1.0732526180864572,5.105925080641164,1.6940042802555777,1.0,1.0386693034630017,1.086038216446717,1.000553190657699,1.0005454460918235,2184,94.5,109.9,17.5,3.8,2.9,6.9,9.4,16.3,22.0,62.9,0.9,3.8,2.9,6.699999999999999,0.36435848579990726,0.22604149145156927,0.12090137824686573,0.28869864450165783,34.43187690809123,39.69237622635847,21.360920942173294,40.84255324314403,11.42518024432881,15.506438901008407,27.282021905406665,28.36512581616378,109.9,134.7061343513925,17.5,41.35486294294684,3.8,3.8297309376227124,2.9,3.112432592450726,6.9,35.230883056424034,9.4,15.92364023440243,16.3,16.3,22.0,22.850724676186037,62.9,68.3118038144985,0.9,0.9004909014826412
11,2023,1.2126990867446457,2.728862712291761,1.6239900688869808,1.7958072613775642,1.3376621698566258,4.564225695122059,1.1876655403912002,1.09995069808955,1000000.0,3.04598663684346,1.0,1.038933348991965,1.110769167673719,1.0018921545010058,1.0023078864326556,2186,91.5,112.0,18.2,3.8,3.4,7.3,10.2,17.4,20.7,70.6,0.9,3.8,3.4,7.199999999999999,0.24616382103540976,0.24200939223916895,0.12612687636884004,0.3856999103565813,22.523989624739993,27.314821647768063,22.14385938988396,60.427552195286125,11.540609187748863,18.74183470981,35.29154179762719,63.37680702538872,112.0,149.81816302394208,18.2,83.06890765122147,3.8,4.51312905348656,3.4,3.73983237350447,7.3,7300000.0,10.2,31.069063695803287,17.4,17.4,20.7,21.505920324133676,70.6,78.42030323776456,0.9,0.90207709778939
11,2024,1.215875286944183,3.1211099109966542,1.6396210197905705,1.874987267669556,1.3336336284111825,4.914584361697054,1.1770840291393152,1.0973033299992214,1000000.0,3.5138274667287277,1.0,1.039314205001616,1.0993048016679334,1.0022416048106149,1.0009068876943554,2183,86.3,103.9,15.68,4.09,3.26,6.9,9.1,15.6,17.1,65.2,0.8,4.09,3.26,7.35,0.22717455881048937,0.23789952399755734,0.12744311493713142,0.4074828022548219,19.605164425345233,23.837434921254523,20.530728920989198,64.07866151528503,10.998340819074441,18.033110789775094,35.16576583459113,65.93536319770745,103.9,138.56453399192188,15.68,77.0606827914098,4.09,4.814273679179799,3.26,3.5772088557974615,6.9,6900000.0,9.1,31.97582994723142,15.6,15.6,17.1,17.772272905527636,65.2,71.67467306874926,0.8,0.8007255101554844
12,2015,1.200082552004884,1.2974567001581403,1.1659111110831883,1.0428415657628587,1.1188342214923113,1.299268736945845,1.2439263337807962,1.0332216159248246,1.374068537861317,1.29150333130234,1.1282616441155715,1.0257800814946565,1.0513075007346673,1.0,1.0036021832240432,1439,127.4,115.1,15.8,2.6,3.0,4.9,16.6,16.8,17.1,72.7,1.3,2.6,3.0,5.6,0.16618961343575991,0.30267953393070757,0.07600843050653812,0.45512242212699433,21.172556751715813,25.40881593906735,38.56137262277215,50.0317112767104,9.683474046532957,11.290069984738459,57.98259657897908,60.46666180341872,115.1,128.77781889376502,15.8,20.528446043744353,2.6,3.2342084678300704,3.0,3.099664847774474,4.9,6.732935835520454,16.6,21.438955299618847,16.8,18.954795621141603,17.1,17.540839393558628,72.7,76.43005530341031,1.3,1.304682838191256
12,2016,1.175448262105043,1.2972094976356614,1.1575753326006322,1.0313384751257644,1.1197168757384752,1.378115083615024,1.2113144723489335,1.0327070008926007,1.6745799114223556,1.2843644362570734,1.1081006914976852,1.0230571302081644,1.050977960499747,1.0,1.003333599066747,1443,126.9,127.5,16.1,2.8,3.3,5.6,16.9,17.8,17.0,80.8,1.3,2.8,3.3,6.1,0.16954719041599792,0.28732622032451544,0.07083565245416952,0.4722909368053171,21.515538463790136,25.290402295516323,36.46169735918101,47.29846011424672,8.989044296434113,10.405495941206533,59.933719880594744,61.81195127026729,127.5,142.7639016566556,16.1,22.18765284620189,2.8,3.3916805225770137,3.3,3.407933102945582,5.6,9.377647503965191,16.9,21.70575897274454,17.8,19.724192308658797,17.0,17.391971213538795,80.8,84.91901920837955,1.3,1.304333678786771
12,2017,1.145025411985149,1.4012512949965124,1.1770738991548908,1.0567297425663176,1.1351847203302974,1.5943445279751467,1.2996089917228455,1.0364449708945012,2.7611625212812143,1.3484861879715018,1.196062654975354,1.023082577404414,1.0437740909698727,1.0,1.003437863880843,1410,120.1,116.3,15.8,3.0,3.2,5.6,16.9,18.3,17.2,85.3,1.4,3.0,3.2,6.2,0.18809472045712675,0.2732683117299676,0.07185974620033911,0.46677722161256663,22.590175926900923,25.866325497516726,32.819524238769105,45.98840084074463,8.630355518660727,10.15856622144291,56.05994431566925,59.24021052497926,116.3,132.0219829744136,15.8,25.19064354200732,3.0,3.8988269751685367,3.2,3.3166239068624037,5.6,15.4625101191748,16.9,22.789416576718377,18.3,21.887946586048976,17.2,17.59702033135592,85.3,89.03392995973014,1.4,1.40481300943318
12,2018,1.1394004203400567,1.43011907969414,1.1857790686255751,1.1020429428826313,1.1461192051285845,1.6564703863678192,1.2587422872889624,1.0424283095217977,3.69615048595844,1.476563802002887,1.198243056385542,1.021661834662866,1.0506287238920833,1.0,1.0039197093818153,1383,118.3,116.8,16.8,2.9,2.7,5.7,16.7,17.7,18.6,86.2,1.4,2.9,2.7,5.6,0.21030106620297753,0.26049273873249607,0.07968556736321429,0.449520627701312,24.87861613181224,28.34670567806578,30.816290992054284,44.070965713143494,9.426802619068251,11.178105229755884,53.17829025706521,58.6047594923629,116.8,133.86672315901865,16.8,27.828702490979364,2.9,3.6503526331379907,2.7,2.814556435708854,5.7,21.068057769963108,16.7,24.658615493448213,17.7,21.20890209802409,18.6,19.00291012472931,86.2,90.56419599949758,1.4,1.4054875931345414
12,2019,1.1435739533876668,1.5825889849527106,1.225415973799726,1.20807755929588,1.15179903759457,1.7319568947722694,1.3240821247256116,1.0437795369573488,437428.17353004153,1.816104075809363,1.099378441298863,1.0211386816861778,1.0547612851578363,1.0004069992792552,1.0033384225267914,1385,105.2,114.1,15.0,2.8,2.6,6.1,17.4,18.5,17.0,90.1,1.1,2.8,2.6,5.4,0.20859578298307976,0.26057467443063564,0.07893498820739892,0.4518945543788857,21.944276369819992,25.094902882466606,27.412455750102872,43.3826505206164,8.303960759418366,10.175806160397372,47.539307120658776,57.431170116942695,114.1,131.42027018954042,15.0,25.97935342158404,2.8,3.707429949231712,2.6,2.713826796089107,6.1,2668311.858533253,17.4,31.60021091908291,18.5,20.338501164028965,17.0,17.359357588665024,90.1,95.03399179272104,1.1,1.1036722647794706
12,2020,1.09992644163294,1.4592736113293965,1.141380809730538,1.021535252331465,1.0974472402824382,1.5391821236679366,1.082519972849896,1.029495088777007,3.984066136176272,1.2934896078123033,1.1264582931191782,1.0220409868524327,1.0349674047016386,1.0000689211114446,1.0007387849179763,1387,111.1,117.2,14.1,2.9,2.7,7.0,16.8,21.5,16.8,85.8,1.2,2.9,2.7,5.6,0.240208804207037,0.2627959829466585,0.0741389372807624,0.4228562755655421,26.68719814740181,29.35395489542486,29.19663370537376,42.605877105902344,8.236835931892703,9.401366465561283,46.97933221533172,47.99104398895261,117.2,128.62081656110178,14.1,21.702467943717906,2.9,3.1393079212646984,2.7,2.779636739697919,7.0,27.888462953233905,16.8,21.730625411246695,21.5,24.218853302062332,16.8,17.17028857912087,85.8,88.8002033234006,1.2,1.2008865419015715
