Province,Year,q_daogu_coef,q_xiaomai_coef,q_doulei_coef,q_zaliang_coef,q_shucai_coef,q_zhurou_coef,q_niurou_coef,q_yangrou_coef,q_qinlei_coef,q_shuichanpin_coef,q_danlei_coef,q_nailei_coef,q_guaguo_coef,q_youliao_coef,q_tang_coef,pop,q_liangshi,q_shucai,q_zhurou,q_niurou,q_yangrou,q_qinlei,q_shuichanpin,q_danlei,q_nailei,q_guaguo,q_tang,q_niurou,q_yangrou,q_niuyangrou,稻谷占比,小麦占比,豆类占比,杂粮占比,户内消费量_daogu,户内外消费量_daogu,户内消费量_xiaomai,户内外消费量_xiaomai,户内消费量_doulei,户内外消费量_doulei,户内消费量_zaliang,户内外消费量_zaliang,户内消费量_shucai,户内外消费量_shucai,户内消费量_zhurou,户内外消费量_zhurou,户内消费量_niurou,户内外消费量_niurou,户内消费量_yangrou,户内外消费量_yangrou,户内消费量_qinlei,户内外消费量_qinlei,户内消费量_shuichanpin,户内外消费量_shuichanpin,户内消费量_danlei,户内外消费量_danlei,户内消费量_nailei,户内外消费量_nailei,户内消费量_guaguo,户内外消费量_guaguo,户内消费量_tang,户内外消费量_tang
11,2015,1.207264745330125,1.174977980300861,1.2845297269783835,1.13160834781552,1.1100279989397583,1.3007071457069388,1.3084708092958626,1.0095628941492432,1.3034560161691662,1.290626864319664,1.1648249388432692,1.0082208891063007,1.0339055567733852,1.0000438077714986,1.0014173522773206,2188,90.8,100.6,14.2,3.3,3.0,6.0,9.6,13.7,26.9,68.9,0.8,3.3,3.0,6.3,0.4189793060121467,0.2979321695680725,0.132253798097478,0.1508347263223027,38.04332098590292,45.92836022155829,27.05224099678098,31.78578748900987,12.008644867251002,15.425461312710297,13.695793150065084,15.498273858568268,100.6,111.66881669333968,14.2,18.47004146903853,3.3,4.317953670676347,3.0,3.0286886824477293,6.0,7.820736097014997,9.6,12.390017897468773,13.7,15.958101662152787,26.9,27.121141916959488,68.9,71.23609286168625,0.8,0.8011338818218565
11,2016,1.2215592933832624,1.1606606657933332,1.2733922791981758,1.122612084434211,1.116591286551362,1.2949192979106752,1.2761905252782195,1.0095628941492432,1.3033682414046934,1.2960053776990734,1.159793086530338,1.0082208891063007,1.0339661442434025,1.0000438077714986,1.0014173522773206,2195,83.8,95.4,13.1,2.9,3.1,5.7,8.5,12.0,23.2,63.2,1.2,2.9,3.1,6.0,0.4174159248382453,0.2952026712659592,0.1346035190811947,0.1527778848146007,34.979454501444955,42.729477723717075,24.737983852087382,28.712404808148467,11.279774899004115,14.363578267485224,12.802786747463538,14.372563117136734,95.4,106.52280873699995,13.1,16.963442802629846,2.9,3.7009525233068366,3.1,3.129644971862654,5.7,7.429198976006753,8.5,11.016045710442125,12.0,13.917517038364057,23.2,23.390724627266174,63.2,65.34666031618305,1.2,1.2017008227327848
11,2017,1.2508587634857546,1.1764319008819997,1.2871342805900658,1.1254788780815768,1.1287524545384984,1.306975234948203,1.261191485183362,1.0095628941492432,1.3044505656590926,1.3111032274385304,1.16582842280771,1.0082208891063007,1.034058990707039,1.0000438077714986,1.0014173522773206,2194,75.7,91.9,12.7,2.9,2.8,5.5,8.6,12.1,22.5,63.9,1.1,2.9,2.8,5.699999999999999,0.4049368730984506,0.30423333346284376,0.13648902040373093,0.15434077303497473,30.653721293552714,38.343475913490295,23.030463343137274,27.093771768960195,10.332218844562432,13.298953069394987,11.683596518747589,13.149641101877853,91.9,103.73235057208801,12.7,16.598585483842175,2.9,3.65745530703175,2.8,2.8267761036178807,5.5,7.174478111125009,8.6,11.27548775597136,12.1,14.106523915973291,22.5,22.684970004891767,63.9,66.07636950617979,1.1,1.1015590875050527
11,2018,1.277968915266157,1.2007622736352583,1.3078485479229995,1.1378996788036586,1.138669606050239,1.3162612277518349,1.2665715542183331,1.0095628941492432,1.3047761466698689,1.331800866376447,1.1760487214557462,1.0082208891063007,1.0340977461052026,1.0000438077714986,1.0014173522773206,2192,91.9,106.3,16.3,3.3,2.7,5.8,8.9,14.6,26.0,74.7,1.1,3.3,2.7,6.0,0.38062874536418995,0.3338080822835612,0.13421722806066444,0.15134594429158443,34.979781698969056,44.70307367407846,30.676962761859276,36.8357395541543,12.334563258775063,16.13174064725335,13.908692280396611,15.82669647844223,106.3,121.0405791231404,16.3,21.455058012354908,3.3,4.179686128920499,2.7,2.7258198142029566,5.8,7.5677016506852395,8.9,11.853027710750379,14.6,17.170311333253895,26.0,26.21374311676382,74.7,77.24710163405864,1.1,1.1015590875050527
11,2019,1.347901715318281,1.2291044015530552,1.3320906095700566,1.1525176589694293,1.164890859998029,1.3314938089898225,1.2385076926012857,1.0095628941492432,1.308554941125457,1.3631337450118963,1.1911218284847795,1.0082208891063007,1.0340841314795262,1.0000438077714986,1.0014173522773206,2190,97.3,114.9,14.6,3.6,2.6,6.5,10.1,14.5,28.9,85.5,1.1,3.6,2.6,6.2,0.33793795911385194,0.37420248297150394,0.13544314668088223,0.15241641123376193,32.88136342177779,44.32084615821807,36.40990159312733,44.7515703082264,13.17861817204984,17.555113514096895,14.830116813045036,17.09197151161384,114.9,133.84595981377353,14.6,19.43980961125141,3.6,4.458627693364629,2.6,2.6248635247880325,6.5,8.50560711731547,10.1,13.767650824620153,14.5,17.271266513029303,28.9,29.13758369517209,85.5,88.41419324149949,1.1,1.1015590875050527
11,2020,1.2433599904476007,1.1768326586023714,1.288132745423962,1.131795245761264,1.1270094203925165,1.3148646839434797,1.1984591674804594,1.0095628941492432,1.296764461433495,1.2997725146249106,1.170446342380133,1.0082208891063007,1.0340726892647558,1.0000438077714986,1.0014173522773206,2189,107.2,122.7,15.3,3.9,3.1,7.9,9.5,16.9,30.1,81.9,1.2,3.9,3.1,7.0,0.41265467934979194,0.29348262802757064,0.13832625586006891,0.15553643676256862,44.2365816262977,55.001995708308016,31.461337724555573,37.024729717575816,14.828574628199387,19.101172546546582,16.673506020947357,18.870994844680027,122.7,138.28405588216177,15.3,20.11742966433524,3.9,4.673990753173792,3.1,3.129644971862654,7.9,10.24443924532461,9.5,12.34783888893665,16.9,19.780543186224246,30.1,30.347448762099653,81.9,84.69055325078351,1.2,1.2017008227327848
11,2021,1.3424059577106306,1.2366374795413262,1.338296677836586,1.164108483786254,1.1648787133737477,1.352149993245952,1.1857358181717157,1.0095628941492432,1.3048154566617396,1.3324110314734638,1.1940367093677726,1.0082208891063007,1.034075195512012,1.0000438077714986,1.0014173522773206,2189,109.9,119.0,18.5,4.0,3.4,7.6,10.0,16.2,29.8,77.2,1.1,4.0,3.4,7.4,0.35288785273001594,0.34584441931237225,0.14174652300460444,0.15952120495300742,38.782375015028755,52.06169127434251,38.00830168242971,47.00249039420623,15.577942878206029,20.847909201431232,17.531380424335516,20.408428684453234,119.0,138.620566891476,18.5,25.01477487505011,4.0,4.742943272686863,3.4,3.4325138401074264,7.6,9.91659747062922,10.0,13.32411031473464,16.2,19.343394691757915,29.8,30.044982495367762,77.2,79.83060509352732,1.1,1.1015590875050527
11,2022,1.2970525718951893,1.2100483561682234,1.3161549544258813,1.1511926270735255,1.1487991784595066,1.3429671198511512,1.1562109111214571,1.0095628941492432,1.298997317403097,1.3080789525608367,1.1840166125909584,1.0082208891063007,1.0340922999572273,1.0000438077714986,1.0014173522773206,2184,94.5,109.9,17.5,3.8,2.9,6.9,9.4,16.3,22.0,62.9,0.9,3.8,2.9,6.699999999999999,0.3846174630699904,0.3106317466069112,0.1433578099382353,0.161392980384863,36.34635026011409,47.143127083884366,29.354700054353106,35.520606546581234,13.547313039163235,17.830363175653034,15.251636646369553,17.557571658105022,109.9,126.25302971269979,17.5,23.501924597395146,3.8,4.393601462261537,2.9,2.927732393032805,6.9,8.96308149008137,9.4,12.295942154071867,16.3,19.29947078523262,22.0,22.180859560338615,62.9,65.04440566730959,0.9,0.9012756170495886
11,2023,1.4455004223676906,1.2652800079061408,1.362489269151721,1.1843287954579709,1.2015977820447428,1.3722242897196215,1.145493925684004,1.0095628941492432,1.31104488990988,1.356688563469392,1.2085394270408831,1.0082208891063007,1.0341426526679394,1.0000438077714986,1.0014173522773206,2186,91.5,112.0,18.2,3.8,3.4,7.3,10.2,17.4,20.7,70.6,0.9,3.8,3.4,7.199999999999999,0.29858463419956754,0.38899427751179333,0.14696433779961712,0.16545675048902203,27.32049402926043,39.49178565858992,35.59297639232909,45.03508145108923,13.447236908664967,18.321715987796978,15.139292669745515,17.929900251645392,112.0,134.57895158901118,18.2,24.97448207289711,3.8,4.352876917599215,3.4,3.4325138401074264,7.3,9.570627696342125,10.2,13.838223347387796,17.4,21.028586030511363,20.7,20.870172404500423,70.6,73.01047127835652,0.9,0.9012756170495886
11,2024,1.4806220116334998,1.2771102540448682,1.3724147001096867,1.1863133183252708,1.2135003197004246,1.380954698417831,1.1362566178842817,1.0095628941492432,1.3123677158724287,1.3691647151319526,1.214967784807781,1.0082208891063007,1.0340827958616212,1.0000438077714986,1.0014173522773206,2183,86.3,103.9,15.68,4.09,3.26,6.9,9.1,15.6,17.1,65.2,0.8,4.09,3.26,7.35,0.28116481452704445,0.4021738049926311,0.14891017709436313,0.16775120338596142,24.264523493683935,35.926587586546624,34.70759937086407,44.32543104981172,12.850948283243538,17.636830334272773,14.47692885220847,17.174173505822285,103.9,126.08268321687412,15.68,21.653369671191587,4.09,4.647289567146712,3.26,3.2911750349265323,6.9,9.055337239519758,9.1,12.459398907700768,15.6,18.953497443001382,17.1,17.240577203717745,65.2,67.4221982901777,0.8,0.8011338818218565
12,2015,1.1381499450294696,1.1424801512234912,1.2173217072460445,1.115004142186788,1.0696234514029317,1.2260918347197964,1.243853267827504,1.00948904044222,1.248402075901203,1.1994044899338714,1.1133846206227085,1.0082208891063005,1.0560914147634828,1.0000438077714984,1.0014173522773204,1439,127.4,115.1,15.8,2.6,3.0,4.9,16.6,16.8,17.1,72.7,1.3,2.6,3.0,5.6,0.18337147726643263,0.2949596983753859,0.06746134026826031,0.45420748408992123,23.36152620374352,26.5889197645952,37.57786557302416,42.93196554252467,8.594574750176363,10.462362407938437,57.866033473055964,64.52086701437672,115.1,123.11365925647743,15.8,19.372250988572784,2.6,3.234018496351511,3.0,3.0284671213266603,4.9,6.117170171915895,16.6,19.910114532902266,16.8,18.704861626461504,17.1,17.240577203717738,72.7,76.7778458533052,1.3,1.3018425579605166
