Province,Year,q_daogu_coef,q_xiaomai_coef,q_doulei_coef,q_zaliang_coef,q_shucai_coef,q_zhurou_coef,q_niurou_coef,q_yangrou_coef,q_qinlei_coef,q_shuichanpin_coef,q_danlei_coef,q_nailei_coef,q_guaguo_coef,q_youliao_coef,q_tang_coef,pop,q_liangshi,q_shucai,q_zhurou,q_niurou,q_yangrou,q_qinlei,q_shuichanpin,q_danlei,q_nailei,q_guaguo,q_tang,q_niurou,q_yangrou,q_niuyangrou,稻谷占比,小麦占比,豆类占比,杂粮占比,户内消费量_daogu,户内外消费量_daogu,户内消费量_xiaomai,户内外消费量_xiaomai,户内消费量_doulei,户内外消费量_doulei,户内消费量_zaliang,户内外消费量_zaliang,户内消费量_shucai,户内外消费量_shucai,户内消费量_zhurou,户内外消费量_zhurou,户内消费量_niurou,户内外消费量_niurou,户内消费量_yangrou,户内外消费量_yangrou,户内消费量_qinlei,户内外消费量_qinlei,户内消费量_shuichanpin,户内外消费量_shuichanpin,户内消费量_danlei,户内外消费量_danlei,户内消费量_nailei,户内外消费量_nailei,户内消费量_guaguo,户内外消费量_guaguo,户内消费量_tang,户内外消费量_tang
11,2015,1.560852024257693,1.0893958674137172,1.0,1.0440328259060183,1.2254103760837332,3.2580249946354067,1.0,1.0,2.664163398435934,7.091595888643469,1.0,2.659104132613365,2.442092000341193,1.0,1.0,2188,90.8,100.6,14.2,3.3,3.0,6.0,9.6,13.7,26.9,68.9,0.8,3.3,3.0,6.3,0.37669944574886766,0.28760502850178754,0.33569552574934486,0.0,34.20430967399718,53.38786599299549,26.11453658796231,28.449068238350453,30.48115373804051,30.48115373804051,0.0,0.0,100.6,123.27628383402354,14.2,46.26395492382277,3.3,3.3,3.0,3.0,6.0,15.984980390615604,9.6,68.0793205309773,13.7,13.7,26.9,71.52990116729951,68.9,168.2601388235082,0.8,0.8
11,2016,1.347706975629286,1.0,1.0,1.0,1.111038442349059,3.662436301945288,1.116869498438387,1.0,2.0816393632600656,13.550092172877148,1.0,2.2065299662429068,2.8698357156950896,1.0,1.0,2195,83.8,95.4,13.1,2.9,3.1,5.7,8.5,12.0,23.2,63.2,1.2,2.9,3.1,6.0,0.33549498901452907,0.3118830654724228,0.3522943036089319,0.00032764190411630004,28.114480079417536,37.89008091922162,26.135800886589028,26.135800886589028,29.52226264242849,29.52226264242849,0.027456391564945944,0.027456391564945944,95.4,105.99306740010023,13.1,47.97791555548327,2.9,3.238921545471322,3.1,3.1,5.7,11.865344370582374,8.5,115.17578346945577,12.0,12.0,23.2,51.191495216835435,63.2,181.37361723192967,1.2,1.2
11,2017,1.440709599380203,1.0,1.0,1.0606092080580989,1.0,4.351397330540162,1.0,1.0,1.6439467147455529,19.115229599911416,1.0,2.300220654912115,2.185650063912864,1.0,1.0,2194,75.7,91.9,12.7,2.9,2.8,5.5,8.6,12.1,22.5,63.9,1.1,2.9,2.8,5.699999999999999,0.30121464667044057,0.36095330162678424,0.33783205170277525,0.0,22.801948752952352,32.850986452953904,27.324164933147568,27.324164933147568,25.573886313900086,25.573886313900086,0.0,0.0,91.9,91.9,12.7,55.26274609786005,2.9,2.9,2.8,2.8,5.5,9.04170693110054,8.6,164.39097455923817,12.1,12.1,22.5,51.75496473552259,63.9,139.66303908403202,1.1,1.1
11,2018,1.5971503176409965,1.0,1.0,1.0,1.0,11.511039275246798,1.0,1.0,1.97335319403398,3.8439082216580154,1.0,1.969328083580978,1.7964589110153413,1.0,1.0,2192,91.9,106.3,16.3,3.3,2.7,5.8,8.9,14.6,26.0,74.7,1.1,3.3,2.7,6.0,0.4028711283618381,0.27935527722743025,0.3177735944107318,0.0,37.023856696452924,59.132664483034524,25.67274997720084,25.67274997720084,29.20339332634625,29.20339332634625,0.0,0.0,106.3,106.3,16.3,187.62994018652282,3.3,3.3,2.7,2.7,5.8,11.445448525397083,8.9,34.21078317275634,14.6,14.6,26.0,51.20253017310543,74.7,134.195480652846,1.1,1.1
11,2019,1.4174614949180897,1.0,1.0,1.0,1.0,9.409911576742836,1.0,1.0,1.9222176953116228,2.8946159921290646,1.0,1.7247759012729889,1.2775055542259746,1.0,1.0,2190,97.3,114.9,14.6,3.6,2.6,6.5,10.1,14.5,28.9,85.5,1.1,3.6,2.6,6.2,0.471045127632263,0.2107816473875806,0.3181732249801563,0.0,45.83269091861919,64.96607458562471,20.50905429081159,20.50905429081159,30.95825479056921,30.95825479056921,0.0,0.0,114.9,114.9,14.6,137.3847090204454,3.6,3.6,2.6,2.6,6.5,12.494415019525547,10.1,29.235621520503553,14.5,14.5,28.9,49.846023546789375,85.5,109.22672488632082,1.1,1.1
11,2020,1.382290920170246,1.0,1.0,1.0,1.0,1000000.0,1.359035957974357,1.0,1.1432935862716584,3.219173647976947,1.0,1.6237612531632546,2.566901171140275,1.0,1.0,2189,107.2,122.7,15.3,3.9,3.1,7.9,9.5,16.9,30.1,81.9,1.2,3.9,3.1,7.0,0.34967808061926803,0.29827028383853665,0.3520516355421954,0.0,37.48549024238553,51.815852800179876,31.97457442749113,31.97457442749113,37.739935330123345,37.739935330123345,0.0,0.0,122.7,122.7,15.3,15300000.0,3.9,5.300240236099992,3.1,3.1,7.9,9.032019331546103,9.5,30.582149655780995,16.9,16.9,30.1,48.875213720213964,81.9,210.22920591638854,1.2,1.2
11,2021,1.4421958711797065,1.0,1.0,1.0,1.0,8.804646244947017,1.0,1.0,1.1556406135527475,5.009062443786112,1.0,1.48197520185767,1.3493543337788496,1.0,1.0,2189,109.9,119.0,18.5,4.0,3.4,7.6,10.0,16.2,29.8,77.2,1.1,4.0,3.4,7.4,0.36000737277806955,0.28313829614222125,0.3467162705498131,0.010138060529896202,39.56481026830985,57.06020601296492,31.116898746030117,31.116898746030117,38.10411813342446,38.10411813342446,1.1141728522355927,1.1141728522355927,119.0,119.0,18.5,162.8859555315198,4.0,4.0,3.4,3.4,7.6,8.782868663000881,10.0,50.09062443786112,16.2,16.2,29.8,44.162861015358565,77.2,104.1701545677272,1.1,1.1
11,2022,1.2993898282716232,1.0,1.0,1.0,1.0,1000000.0,1.0279593752646148,1.0,1.0,3.087155495262003,1.0,1.3316469356283158,1.6644093213658515,1.0,1.0,2184,94.5,109.9,17.5,3.8,2.9,6.9,9.4,16.3,22.0,62.9,0.9,3.8,2.9,6.699999999999999,0.37596158204789637,0.28239509703844157,0.3416433209136622,0.0,35.52836950352621,46.16520194795769,26.68633667013273,26.68633667013273,32.285293826341075,32.285293826341075,0.0,0.0,109.9,109.9,17.5,17500000.0,3.8,3.906245626005536,2.9,2.9,6.9,6.9,9.4,29.01926165546283,16.3,16.3,22.0,29.29623258382295,62.9,104.69134631391206,0.9,0.9
11,2023,1.256461383875128,1.0,1.0,1.0,1.0,5.2100182171281375,1.0,1.0,1.0,4.446157126182233,1.0,1.126979771386663,1.0,1.0,1.0,2186,91.5,112.0,18.2,3.8,3.4,7.3,10.2,17.4,20.7,70.6,0.9,3.8,3.4,7.199999999999999,0.40414007801130564,0.23473738888344733,0.36112253310524706,0.0,36.978817138034465,46.462455755320086,21.47847108283543,21.47847108283543,33.04271177913011,33.04271177913011,0.0,0.0,112.0,112.0,18.2,94.8223315517321,3.8,3.8,3.4,3.4,7.3,7.3,10.2,45.350802687058774,17.4,17.4,20.7,23.32848126770392,70.6,70.6,0.9,0.9
11,2024,1.1710542186166817,1.0,1.0,1.0,1.0,4.394078873577703,1.0,1.0,1.0,3.994650851129206,1.0,1.0561244514937167,1.0,1.0,1.0,2183,86.3,103.9,15.68,4.09,3.26,6.9,9.1,15.6,17.1,65.2,0.8,4.09,3.26,7.35,0.4072791429010371,0.2336446656594816,0.3590761914394813,0.0,35.1481900323595,41.160436214135395,20.16353464641326,20.16353464641326,30.98827532122723,30.98827532122723,0.0,0.0,103.9,103.9,15.68,68.89915673769838,4.09,4.09,3.26,3.26,6.9,6.9,9.1,36.35132274527577,15.6,15.6,17.1,18.059728120542555,65.2,65.2,0.8,0.8
