Province,Year,q_daogu_coef,q_xiaomai_coef,q_doulei_coef,q_zaliang_coef,q_shucai_coef,q_zhurou_coef,q_niurou_coef,q_yangrou_coef,q_qinlei_coef,q_shuichanpin_coef,q_danlei_coef,q_nailei_coef,q_guaguo_coef,q_youliao_coef,q_tang_coef,pop,q_liangshi,q_shucai,q_zhurou,q_niurou,q_yangrou,q_qinlei,q_shuichanpin,q_danlei,q_nailei,q_guaguo,q_tang,q_niurou,q_yangrou,q_niuyangrou,稻谷占比,小麦占比,豆类占比,杂粮占比,户内消费量_daogu,户内外消费量_daogu,户内消费量_xiaomai,户内外消费量_xiaomai,户内消费量_doulei,户内外消费量_doulei,户内消费量_zaliang,户内外消费量_zaliang,户内消费量_shucai,户内外消费量_shucai,户内消费量_zhurou,户内外消费量_zhurou,户内消费量_niurou,户内外消费量_niurou,户内消费量_yangrou,户内外消费量_yangrou,户内消费量_qinlei,户内外消费量_qinlei,户内消费量_shuichanpin,户内外消费量_shuichanpin,户内消费量_danlei,户内外消费量_danlei,户内消费量_nailei,户内外消费量_nailei,户内消费量_guaguo,户内外消费量_guaguo,户内消费量_tang,户内外消费量_tang
11,2015,1.203410595087662,1.0265162693594592,1.2111863248942378,1.0858722660457043,1.2643599175252502,1.1519273303078827,1.582838757651741,1.3991541482280867,1.4272681402012828,1.1736884903751037,1.0446496116391903,1.0,1.0,1000000.0,1.0,2188,90.8,100.6,14.2,3.3,3.0,6.0,9.6,13.7,26.9,68.9,0.8,3.3,3.0,6.3,0.31733041072109186,0.25087992796165554,0.22502153478050096,0.20676812653675167,28.81360129347514,34.674593079199546,22.77989745891832,23.383935355919856,20.431955358069487,24.746904920543315,18.774545889537052,20.386758689050662,100.6,127.19460770304016,14.2,16.357368090371935,3.3,5.223367900250746,3.0,4.19746244468426,6.0,8.563608841207696,9.6,11.267409507600995,13.7,14.311699679456908,26.9,26.9,68.9,68.9,0.8,0.8
11,2016,1.380961722756589,1.0,1.3019231836989342,1.1299542999235213,1.2460891763037445,1.2985152719820143,2.103420651620868,1.5324930501997165,1.3702842942718825,1.3240176993431254,1.1685016991281088,1.0,1.0131800039980217,1000000.0,1.0,2195,83.8,95.4,13.1,2.9,3.1,5.7,8.5,12.0,23.2,63.2,1.2,2.9,3.1,6.0,0.32995339241259763,0.27294466593943334,0.18832124821657384,0.20878069343139521,27.65009428417568,38.183721837057355,22.87276300572451,22.87276300572451,15.781320600548888,20.546067159240184,17.495822109550918,19.769479423384073,95.4,118.87690741937723,13.1,17.010550062964388,2.9,6.099919889700518,3.1,4.750728455619122,5.7,7.8106204773497305,8.5,11.254150444416567,12.0,14.022020389537305,23.2,23.2,63.2,64.03297625267497,1.2,1.2
11,2017,1.1516681548204946,1.0,1.0770824990703636,1.0,1.0952483556834776,1.116757193028768,2.0000020359938127,1.162043355184808,1.392352610696411,1.2033091071867827,1.0344566351802928,1.0,1.0,1000000.0,1.0,2194,75.7,91.9,12.7,2.9,2.8,5.5,8.6,12.1,22.5,63.9,1.1,2.9,2.8,5.699999999999999,0.33411725546752247,0.27198138976456443,0.18644582000233154,0.20745553476558157,25.292676238891453,29.128769774516286,20.58899120517753,20.58899120517753,14.113948574176497,15.201887002024616,15.704383981754525,15.704383981754525,91.9,100.6533238873116,12.7,14.182816351465354,2.9,5.800005904382057,2.8,3.253721394517462,5.5,7.6579393588302604,8.6,10.348458321806332,12.1,12.516925285681543,22.5,22.5,63.9,63.9,1.1,1.1
11,2018,1.233502762489406,1.1644681928926488,1.226492267562972,1.086531217571763,1.346129599818546,1.295621788743324,1.7965880084522152,1.878561654381307,1.2880644608619924,1.122675959108776,1.1686678031047932,1.0,1.0,1000000.0,1.0,2192,91.9,106.3,16.3,3.3,2.7,5.8,8.9,14.6,26.0,74.7,1.1,3.3,2.7,6.0,0.3233929025780385,0.2876557687691816,0.1956217130862818,0.1933296155664982,29.719807746921738,36.65946495648201,26.43556514988779,30.78337477818572,17.9776354326293,22.04943084718594,17.766991670561186,19.304391092402216,106.3,143.09357646071143,16.3,21.11863515651618,3.3,5.9287404278923095,2.7,5.072116466829529,5.8,7.470773872999556,8.9,9.991816036068107,14.6,17.062549925329982,26.0,26.0,74.7,74.7,1.1,1.1
11,2019,1.0954356567784016,1.2010852064163828,1.1204553714917689,1.0,1.1763329482146008,1.146783733087846,1.587107662782148,2.785152433783665,1.1421291792272457,1.1159880356591314,1.0568682744394096,1.0,1.0,1000000.0,1.023373454264726,2190,97.3,114.9,14.6,3.6,2.6,6.5,10.1,14.5,28.9,85.5,1.1,3.6,2.6,6.2,0.36193857915723887,0.30607328493918295,0.15747670504378522,0.17451143085979293,35.21662375199934,38.57754536928926,29.7809306245825,35.76943520649865,15.322483400760301,17.168158830975347,16.97996222265785,16.97996222265785,114.9,135.16065574985763,14.6,16.743042503082552,3.6,5.713587586015733,2.6,7.2413963278375295,6.5,7.423839664977097,10.1,11.271479160157227,14.5,15.324589979371439,28.9,28.9,85.5,85.5,1.1,1.1257107996911986
11,2020,1.48353938345829,1.2553444856757168,1.4540222430969727,1.2090532737125914,1.4998653641535082,1.563888144252251,2.7957740862405447,1.5846583719550509,1.7583900511592363,1.4259811260013693,1.455157497716554,1.0,1.093449763936314,1000000.0,1.0,2189,107.2,122.7,15.3,3.9,3.1,7.9,9.5,16.9,30.1,81.9,1.2,3.9,3.1,7.0,0.3701164285520832,0.2863211891779766,0.1479240349667262,0.195638347303214,39.676481140783324,58.86162236939216,30.693631479879095,38.531081023628815,15.85745654843305,23.0570945403654,20.972430830904543,25.35678615381602,122.7,184.03348018163547,15.3,23.92748860705944,3.9,10.903518936338124,3.1,4.912440953060658,7.9,13.891281404157967,9.5,13.546820697013008,16.9,24.592161711409762,30.1,30.1,81.9,89.55353566638414,1.2,1.2
11,2021,1.0637471641942031,1.0,1.0,1.0,1.0,1.0,2.030759582588078,1.2173668323962037,1.3827710862666234,1.126991702424489,1.0,1.0,1.0,1000000.0,1.0,2189,109.9,119.0,18.5,4.0,3.4,7.6,10.0,16.2,29.8,77.2,1.1,4.0,3.4,7.4,0.40593054784913635,0.28171644691867825,0.12993429674734103,0.18241870848484432,44.61176720862009,47.45564085786156,30.96063751636274,30.96063751636274,14.27977921253278,14.27977921253278,20.04781606248439,20.04781606248439,119.0,119.0,18.5,18.5,4.0,8.123038330352312,3.4,4.139047230147092,7.6,10.509060255626338,10.0,11.26991702424489,16.2,16.2,29.8,29.8,77.2,77.2,1.1,1.1
11,2022,1.299358956904659,1.0474148455309773,1.172982597409909,1.0,1.163812026319494,1.1620795738637146,3.521785120693237,1.190687235915066,1.696776629251774,1.3818755115098065,1.1239258401624648,1.0,1.0,1000000.0,1.0,2184,94.5,109.9,17.5,3.8,2.9,6.9,9.4,16.3,22.0,62.9,0.9,3.8,2.9,6.699999999999999,0.43258087695178016,0.30095008848385724,0.09236066758333501,0.17410836698102763,40.87889287194322,53.11635560150545,28.43978336172451,29.788251296755135,8.728083086625158,10.237889569359075,16.45324067970711,16.45324067970711,109.9,127.9029416925124,17.5,20.336392542615005,3.8,13.3827834586343,2.9,3.452992984153691,6.9,11.707758741837242,9.4,12.98962980819218,16.3,18.319991194648175,22.0,22.0,62.9,62.9,0.9,0.9
11,2023,1.1107323271822347,1.067524885418885,1.0,1.0,1.0,1.0,2.122718738522716,1.3282318879273995,1.1965839780774243,1.148460197070015,1.0,1.0,1.0,1000000.0,1.0,2186,91.5,112.0,18.2,3.8,3.4,7.3,10.2,17.4,20.7,70.6,0.9,3.8,3.4,7.199999999999999,0.37759523353412205,0.29242999235011335,0.14399220636549792,0.18598256775026673,34.54996386837217,38.37576177157914,26.75734430003537,28.564130908008917,13.17528688244306,13.17528688244306,17.017404949149405,17.017404949149405,112.0,112.0,18.2,18.2,3.8,8.066331206386321,3.4,4.5159884189531585,7.3,8.735063039965198,10.2,11.714294010114152,17.4,17.4,20.7,20.7,70.6,70.6,0.9,0.9
11,2024,1.1043981611749965,1.03601333768463,1.0,1.0,1.0,1.0,2.191203135385538,1.2629440137389802,1.1778564549112118,1.1596588855736736,1.0,1.0,1.0,1000000.0,1.0,2183,86.3,103.9,15.68,4.09,3.26,6.9,9.1,15.6,17.1,65.2,0.8,4.09,3.26,7.35,0.33882484469640267,0.29766789379174746,0.16261800134642992,0.20088926016541994,29.24058409729955,32.29324730874047,25.688739234227803,26.613876474962456,14.033933516196901,14.033933516196901,17.33674315227574,17.33674315227574,103.9,103.9,15.68,15.68,4.09,8.962020823726851,3.26,4.1171974847890755,6.9,8.127209538887362,9.1,10.55289585872043,15.6,15.6,17.1,17.1,65.2,65.2,0.8,0.8
