scenario,base_ssp,diet_pathway,year,commodity,world_price_index_2023,global_supply_mt,global_demand_mt,relative_market_residual
SSP1__BASELINE,SSP1,BASELINE,2050,BUT,1.806605953726741,18.968371816411583,18.968371816411583,0.0
SSP1__BASELINE,SSP1,BASELINE,2050,CHE,1.0472848364021556,33.753243671450825,33.75324367145089,-1.8945985411321557e-15
SSP1__BASELINE,SSP1,BASELINE,2050,NDM,1.9021513903842389,6.96911194079643,6.9691119407964335,-5.097799703866566e-16
SSP1__BASELINE,SSP1,BASELINE,2050,FMK,1.651312221563162,668.2754365618094,668.2754365618088,1.0207183879735586e-15
SSP1__BASELINE,SSP1,BASELINE,2050,WDM,1.4335507504116525,6.49425508163464,6.494255081634645,-6.83818550807959e-16
SSP1__BASELINE,SSP1,BASELINE,2050,ODA,2.9897674146407374,4.1270091037083025,4.1270091037083025,0.0
SSP1__PTS,SSP1,PTS,2023,RIC,1.0,771.5325638295388,771.5325638295395,-8.841117774004965e-16
SSP1__PTS,SSP1,PTS,2023,WHE,1.0,831.4844953097644,831.4844953097647,-4.1018264933225e-16
SSP1__PTS,SSP1,PTS,2023,CRN,1.0,1219.2035935815486,1219.2035935815495,-7.459744267166929e-16
SSP1__PTS,SSP1,PTS,2023,OCG,1.0,281.4182024255117,281.41820242551165,2.0198913350622313e-16
SSP1__PTS,SSP1,PTS,2023,SBS,1.0,378.3692442152713,378.36924421527164,-9.013959733228294e-16
SSP1__PTS,SSP1,PTS,2023,SBO,1.0,58.65005469071216,58.65005469071218,-3.6344863078497095e-16
SSP1__PTS,SSP1,PTS,2023,SBM,1.0,245.01147107480955,245.0114710748094,5.800077299590186e-16
SSP1__PTS,SSP1,PTS,2023,NBS,1.0,57.935734235560375,57.93573423556033,7.358595641899808e-16
SSP1__PTS,SSP1,PTS,2023,NBO,1.0,21.98720860859118,21.987208608591175,3.2316186579612747e-16
SSP1__PTS,SSP1,PTS,2023,NBM,1.0,22.53347466097854,22.53347466097853,4.729914581197866e-16
SSP1__PTS,SSP1,PTS,2023,RBS,1.0,91.49262500141536,91.49262500141526,1.0872568472581824e-15
SSP1__PTS,SSP1,PTS,2023,RBO,1.0,29.533754694608252,29.533754694608238,4.81173317180574e-16
SSP1__PTS,SSP1,PTS,2023,RBM,1.0,40.262226128199266,40.26222612819927,-1.764787504540001e-16
SSP1__PTS,SSP1,PTS,2023,DDG,1.0,67.68985113944971,67.6898511394497,2.0994069976495935e-16
SSP1__PTS,SSP1,PTS,2023,ETH,1.0,90.25313485259959,90.25313485259959,0.0
SSP1__PTS,SSP1,PTS,2023,BDI,1.0,66.02492991481817,66.02492991481816,2.152346808021771e-16
SSP1__PTS,SSP1,PTS,2023,OTO,1.0,123.18864704984503,123.18864704984507,-3.4607543119095916e-16
SSP1__PTS,SSP1,PTS,2023,CTN,1.0,24.161534545508605,24.161534545508584,8.822404070674185e-16
SSP1__PTS,SSP1,PTS,2023,SUG,1.0,172.45365937713026,172.4536593771305,-1.318462456896897e-15
SSP1__PTS,SSP1,PTS,2023,SCA,1.0,1965.3122410188712,1965.3122410188685,1.3883209234499371e-15
SSP1__PTS,SSP1,PTS,2023,SBE,1.0,279.6297010165831,279.629701016583,4.065620973319782e-16
SSP1__PTS,SSP1,PTS,2023,BFV,1.0,74.11789665124488,74.1178966512449,-3.8346621685906446e-16
SSP1__PTS,SSP1,PTS,2023,PRK,1.0,121.9383438110552,121.93834381105516,3.496239395514969e-16
SSP1__PTS,SSP1,PTS,2023,PLM,1.0,138.41119503695506,138.41119503695504,2.053425622314406e-16
SSP1__PTS,SSP1,PTS,2023,MLK,1.0,935.1101038591286,935.1101038591289,-3.647276526660519e-16
SSP1__PTS,SSP1,PTS,2023,BUT,1.0,12.598079772593788,12.598079772593776,9.870153309278216e-16
SSP1__PTS,SSP1,PTS,2023,CHE,1.0,26.662306631280874,26.66230663128087,1.3324854926964083e-16
SSP1__PTS,SSP1,PTS,2023,NDM,1.0,5.079783738394542,5.079783738394542,0.0
SSP1__PTS,SSP1,PTS,2023,FMK,1.0,419.28869839252826,419.2886983925284,-2.7114214658651506e-16
SSP1__PTS,SSP1,PTS,2023,WDM,1.0,4.447330394484989,4.447330394484982,1.5976837174976353e-15
SSP1__PTS,SSP1,PTS,2023,ODA,1.0,3.2600002318067203,3.260000231806718,6.811183715835881e-16
SSP1__PTS,SSP1,PTS,2050,RIC,0.7978139333649777,1059.9395815630762,1059.9395815630764,-2.1451569447753581e-16
SSP1__PTS,SSP1,PTS,2050,WHE,0.8679882007942852,1106.8260903051505,1106.8260903051505,0.0
SSP1__PTS,SSP1,PTS,2050,CRN,0.9614643958361968,1545.1774402691196,1545.1774402691199,-1.471505275171704e-16
SSP1__PTS,SSP1,PTS,2050,OCG,0.9808144424356395,372.7142688393205,372.7142688393206,-3.050241088854774e-16
SSP1__PTS,SSP1,PTS,2050,SBS,0.9523987180007317,445.009480219645,445.00948021964496,1.2773529865645018e-16
SSP1__PTS,SSP1,PTS,2050,SBO,1.0558655403202881,68.73313179078714,68.73313179078717,-4.135081392321132e-16
SSP1__PTS,SSP1,PTS,2050,SBM,1.0667797961773264,287.1336748183181,287.13367481831824,-3.959369718426463e-16
SSP1__PTS,SSP1,PTS,2050,NBS,0.8206705385841859,71.62915811850667,71.62915811850664,3.96789661877385e-16
SSP1__PTS,SSP1,PTS,2050,NBO,1.0838543793397617,27.449223083174715,27.44922308317471,1.2942856954585988e-16
SSP1__PTS,SSP1,PTS,2050,NBM,0.8430249621869409,28.13119135853309,28.131191358533084,2.525818145076781e-16
SSP1__PTS,SSP1,PTS,2050,RBS,0.6485870039189473,111.5074447048549,111.50744470485485,5.097724103647505e-16
SSP1__PTS,SSP1,PTS,2050,RBO,0.6202501116919384,36.61172218089783,36.61172218089783,0.0
SSP1__PTS,SSP1,PTS,2050,RBM,0.8674323995684151,49.91134559871,49.91134559871001,-1.4236096567560075e-16
SSP1__PTS,SSP1,PTS,2050,DDG,1.2435980980709926,72.36037000817485,72.36037000817484,1.9639002279281523e-16
SSP1__PTS,SSP1,PTS,2050,ETH,1.2954671903240746,96.48049334423315,96.48049334423317,-1.472925170946114e-16
SSP1__PTS,SSP1,PTS,2050,BDI,1.1791460351848815,69.42359294590528,69.42359294590523,8.187910830990883e-16
SSP1__PTS,SSP1,PTS,2050,OTO,1.1254476262331277,156.83950327111376,156.83950327111376,0.0
SSP1__PTS,SSP1,PTS,2050,CTN,0.6385107823823386,28.413032342293267,28.413032342293267,0.0
SSP1__PTS,SSP1,PTS,2050,SUG,1.2205382459862812,236.70192533219694,236.70192533219702,-3.6022152406047187e-16
SSP1__PTS,SSP1,PTS,2050,SCA,0.8816488053512005,2584.5463507409213,2584.5463507409227,-5.278458450815941e-16
SSP1__PTS,SSP1,PTS,2050,SBE,0.8897878568782721,375.3162606458492,375.31626064584896,6.058188767306923e-16
SSP1__PTS,SSP1,PTS,2050,BFV,1.1690492495247686,108.2236090387022,108.22360903870221,-1.3131011653954372e-16
SSP1__PTS,SSP1,PTS,2050,PRK,0.9306860770771603,174.69590942908363,174.6959094290836,1.626924724413285e-16
SSP1__PTS,SSP1,PTS,2050,PLM,1.0678081247574835,199.3775086937903,199.37750869379022,4.276567043585877e-16
SSP1__PTS,SSP1,PTS,2050,MLK,1.4347302517127107,1401.822614149635,1401.8226141496332,1.2975888569534033e-15
SSP1__PTS,SSP1,PTS,2050,BUT,1.81266823214683,19.018450173822494,19.018450173822472,1.1208211961531601e-15
SSP1__PTS,SSP1,PTS,2050,CHE,1.0670617346712277,33.757102733447915,33.75710273344793,-4.209737674294335e-16
SSP1__PTS,SSP1,PTS,2050,NDM,1.997432076455711,7.000250648922819,7.000250648922824,-7.612685295805475e-16
SSP1__PTS,SSP1,PTS,2050,FMK,1.706423316963211,676.6452746472502,676.6452746472504,-3.3603083323350896e-16
SSP1__PTS,SSP1,PTS,2050,WDM,1.4908724608299517,6.559367957686175,6.559367957686174,1.3540609787858756e-16
SSP1__PTS,SSP1,PTS,2050,ODA,2.9863601508750044,4.127480951218688,4.12748095121869,-4.3037311628918825e-16
SSP1__MTS,SSP1,MTS,2023,RIC,1.0,771.5325638295388,771.5325638295395,-8.841117774004965e-16
SSP1__MTS,SSP1,MTS,2023,WHE,1.0,831.4844953097644,831.4844953097647,-4.1018264933225e-16
SSP1__MTS,SSP1,MTS,2023,CRN,1.0,1219.2035935815486,1219.2035935815495,-7.459744267166929e-16
SSP1__MTS,SSP1,MTS,2023,OCG,1.0,281.4182024255117,281.41820242551165,2.0198913350622313e-16
SSP1__MTS,SSP1,MTS,2023,SBS,1.0,378.3692442152713,378.36924421527164,-9.013959733228294e-16
SSP1__MTS,SSP1,MTS,2023,SBO,1.0,58.65005469071216,58.65005469071218,-3.6344863078497095e-16
SSP1__MTS,SSP1,MTS,2023,SBM,1.0,245.01147107480955,245.0114710748094,5.800077299590186e-16
SSP1__MTS,SSP1,MTS,2023,NBS,1.0,57.935734235560375,57.93573423556033,7.358595641899808e-16
SSP1__MTS,SSP1,MTS,2023,NBO,1.0,21.98720860859118,21.987208608591175,3.2316186579612747e-16
SSP1__MTS,SSP1,MTS,2023,NBM,1.0,22.53347466097854,22.53347466097853,4.729914581197866e-16
SSP1__MTS,SSP1,MTS,2023,RBS,1.0,91.49262500141536,91.49262500141526,1.0872568472581824e-15
SSP1__MTS,SSP1,MTS,2023,RBO,1.0,29.533754694608252,29.533754694608238,4.81173317180574e-16
SSP1__MTS,SSP1,MTS,2023,RBM,1.0,40.262226128199266,40.26222612819927,-1.764787504540001e-16
SSP1__MTS,SSP1,MTS,2023,DDG,1.0,67.68985113944971,67.6898511394497,2.0994069976495935e-16
SSP1__MTS,SSP1,MTS,2023,ETH,1.0,90.25313485259959,90.25313485259959,0.0
SSP1__MTS,SSP1,MTS,2023,BDI,1.0,66.02492991481817,66.02492991481816,2.152346808021771e-16
SSP1__MTS,SSP1,MTS,2023,OTO,1.0,123.18864704984503,123.18864704984507,-3.4607543119095916e-16
SSP1__MTS,SSP1,MTS,2023,CTN,1.0,24.161534545508605,24.161534545508584,8.822404070674185e-16
SSP1__MTS,SSP1,MTS,2023,SUG,1.0,172.45365937713026,172.4536593771305,-1.318462456896897e-15
SSP1__MTS,SSP1,MTS,2023,SCA,1.0,1965.3122410188712,1965.3122410188685,1.3883209234499371e-15
SSP1__MTS,SSP1,MTS,2023,SBE,1.0,279.6297010165831,279.629701016583,4.065620973319782e-16
SSP1__MTS,SSP1,MTS,2023,BFV,1.0,74.11789665124488,74.1178966512449,-3.8346621685906446e-16
SSP1__MTS,SSP1,MTS,2023,PRK,1.0,121.9383438110552,121.93834381105516,3.496239395514969e-16
SSP1__MTS,SSP1,MTS,2023,PLM,1.0,138.41119503695506,138.41119503695504,2.053425622314406e-16
SSP1__MTS,SSP1,MTS,2023,MLK,1.0,935.1101038591286,935.1101038591289,-3.647276526660519e-16
SSP1__MTS,SSP1,MTS,2023,BUT,1.0,12.598079772593788,12.598079772593776,9.870153309278216e-16
SSP1__MTS,SSP1,MTS,2023,CHE,1.0,26.662306631280874,26.66230663128087,1.3324854926964083e-16
SSP1__MTS,SSP1,MTS,2023,NDM,1.0,5.079783738394542,5.079783738394542,0.0
SSP1__MTS,SSP1,MTS,2023,FMK,1.0,419.28869839252826,419.2886983925284,-2.7114214658651506e-16
SSP1__MTS,SSP1,MTS,2023,WDM,1.0,4.447330394484989,4.447330394484982,1.5976837174976353e-15
SSP1__MTS,SSP1,MTS,2023,ODA,1.0,3.2600002318067203,3.260000231806718,6.811183715835881e-16
SSP1__MTS,SSP1,MTS,2050,RIC,0.743487584337699,1036.4689088302102,1036.46890883021,2.1937336808284272e-16
SSP1__MTS,SSP1,MTS,2050,WHE,0.8457129948810376,1094.6748628802427,1094.6748628802427,0.0
SSP1__MTS,SSP1,MTS,2050,CRN,0.9614643958361955,1545.177440269119,1545.1774402691185,2.94301055034341e-16
SSP1__MTS,SSP1,MTS,2050,OCG,0.9808144424356378,372.7142688393203,372.71426883932025,1.5251205444273883e-16
SSP1__MTS,SSP1,MTS,2050,SBS,0.9463214441851773,443.65101948288884,443.65101948288856,6.406321225978881e-16
SSP1__MTS,SSP1,MTS,2050,SBO,0.9375765963159777,68.4724285441608,68.47242854416075,8.301650762123511e-16
SSP1__MTS,SSP1,MTS,2050,SBM,1.085469950643592,286.04458314897937,286.0445831489794,-1.9872223495734752e-16
SSP1__MTS,SSP1,MTS,2050,NBS,0.8154103155435267,71.4757528690802,71.47575286908018,1.9882063699603925e-16
SSP1__MTS,SSP1,MTS,2050,NBO,1.0609372284470346,27.380384498565864,27.380384498565878,-5.190158931459248e-16
SSP1__MTS,SSP1,MTS,2050,NBM,0.847115649272814,28.060642498530232,28.06064249853023,1.266084224189302e-16
SSP1__MTS,SSP1,MTS,2050,RBS,0.6359206455014728,110.81116239554338,110.8111623955434,-2.5648778350462527e-16
SSP1__MTS,SSP1,MTS,2050,RBO,0.5693328547602162,36.306829267370894,36.30682926737088,3.914099634135047e-16
SSP1__MTS,SSP1,MTS,2050,RBM,0.8840524529809526,49.495696875537426,49.49569687553741,2.871129332906822e-16
SSP1__MTS,SSP1,MTS,2050,DDG,1.2435980980709926,72.36037000817485,72.36037000817484,1.9639002279281523e-16
SSP1__MTS,SSP1,MTS,2050,ETH,1.2954671903240746,96.48049334423315,96.48049334423317,-1.472925170946114e-16
SSP1__MTS,SSP1,MTS,2050,BDI,1.1791460351848815,69.42359294590528,69.42359294590523,8.187910830990883e-16
SSP1__MTS,SSP1,MTS,2050,OTO,1.1063229722659333,155.44768665780194,155.44768665780197,-1.8283777675618124e-16
SSP1__MTS,SSP1,MTS,2050,CTN,0.6385107823823382,28.41303234229326,28.413032342293267,-2.5007634778300156e-16
SSP1__MTS,SSP1,MTS,2050,SUG,1.2205382459862795,236.70192533219688,236.70192533219685,1.2007384135349068e-16
SSP1__MTS,SSP1,MTS,2050,SCA,0.8816488053511996,2584.5463507409204,2584.5463507409213,-3.518972300543962e-16
SSP1__MTS,SSP1,MTS,2050,SBE,0.8897878568782709,375.31626064584896,375.3162606458489,1.5145471918267314e-16
SSP1__MTS,SSP1,MTS,2050,BFV,1.0654927693715122,102.91697595010794,102.91697595010787,6.90403822304842e-16
SSP1__MTS,SSP1,MTS,2050,PRK,0.6095192320281783,146.69669960451708,146.69669960451714,-3.8748941873984516e-16
SSP1__MTS,SSP1,MTS,2050,PLM,1.1013983460191952,202.35252647146575,202.3525264714658,-2.8091282007701363e-16
SSP1__MTS,SSP1,MTS,2050,MLK,1.511402750358504,1418.733991586682,1418.7339915866814,3.205303838374129e-16
SSP1__MTS,SSP1,MTS,2050,BUT,1.8207996145255705,19.11949846663387,19.11949846663389,-9.29081294940991e-16
SSP1__MTS,SSP1,MTS,2050,CHE,1.1055213131259014,33.76368487263286,33.76368487263286,0.0
SSP1__MTS,SSP1,MTS,2050,NDM,2.1907442667538533,7.05722483577939,7.057224835779398,-1.1326840172038129e-15
SSP1__MTS,SSP1,MTS,2050,FMK,1.8150343301164253,692.3630133813118,692.363013381312,-3.284024002564797e-16
SSP1__MTS,SSP1,MTS,2050,WDM,1.6048402353846618,6.680173736166903,6.680173736166906,-3.988721497877225e-16
SSP1__MTS,SSP1,MTS,2050,ODA,2.980558519309902,4.128285749376833,4.12828574937683,6.454338243186264e-16
SSP1__CGS,SSP1,CGS,2023,RIC,1.0,771.5325638295388,771.5325638295395,-8.841117774004965e-16
SSP1__CGS,SSP1,CGS,2023,WHE,1.0,831.4844953097644,831.4844953097647,-4.1018264933225e-16
SSP1__CGS,SSP1,CGS,2023,CRN,1.0,1219.2035935815486,1219.2035935815495,-7.459744267166929e-16
SSP1__CGS,SSP1,CGS,2023,OCG,1.0,281.4182024255117,281.41820242551165,2.0198913350622313e-16
SSP1__CGS,SSP1,CGS,2023,SBS,1.0,378.3692442152713,378.36924421527164,-9.013959733228294e-16
SSP1__CGS,SSP1,CGS,2023,SBO,1.0,58.65005469071216,58.65005469071218,-3.6344863078497095e-16
SSP1__CGS,SSP1,CGS,2023,SBM,1.0,245.01147107480955,245.0114710748094,5.800077299590186e-16
SSP1__CGS,SSP1,CGS,2023,NBS,1.0,57.935734235560375,57.93573423556033,7.358595641899808e-16
SSP1__CGS,SSP1,CGS,2023,NBO,1.0,21.98720860859118,21.987208608591175,3.2316186579612747e-16
SSP1__CGS,SSP1,CGS,2023,NBM,1.0,22.53347466097854,22.53347466097853,4.729914581197866e-16
SSP1__CGS,SSP1,CGS,2023,RBS,1.0,91.49262500141536,91.49262500141526,1.0872568472581824e-15
SSP1__CGS,SSP1,CGS,2023,RBO,1.0,29.533754694608252,29.533754694608238,4.81173317180574e-16
SSP1__CGS,SSP1,CGS,2023,RBM,1.0,40.262226128199266,40.26222612819927,-1.764787504540001e-16
SSP1__CGS,SSP1,CGS,2023,DDG,1.0,67.68985113944971,67.6898511394497,2.0994069976495935e-16
SSP1__CGS,SSP1,CGS,2023,ETH,1.0,90.25313485259959,90.25313485259959,0.0
SSP1__CGS,SSP1,CGS,2023,BDI,1.0,66.02492991481817,66.02492991481816,2.152346808021771e-16
SSP1__CGS,SSP1,CGS,2023,OTO,1.0,123.18864704984503,123.18864704984507,-3.4607543119095916e-16
SSP1__CGS,SSP1,CGS,2023,CTN,1.0,24.161534545508605,24.161534545508584,8.822404070674185e-16
SSP1__CGS,SSP1,CGS,2023,SUG,1.0,172.45365937713026,172.4536593771305,-1.318462456896897e-15
SSP1__CGS,SSP1,CGS,2023,SCA,1.0,1965.3122410188712,1965.3122410188685,1.3883209234499371e-15
SSP1__CGS,SSP1,CGS,2023,SBE,1.0,279.6297010165831,279.629701016583,4.065620973319782e-16
SSP1__CGS,SSP1,CGS,2023,BFV,1.0,74.11789665124488,74.1178966512449,-3.8346621685906446e-16
SSP1__CGS,SSP1,CGS,2023,PRK,1.0,121.9383438110552,121.93834381105516,3.496239395514969e-16
SSP1__CGS,SSP1,CGS,2023,PLM,1.0,138.41119503695506,138.41119503695504,2.053425622314406e-16
SSP1__CGS,SSP1,CGS,2023,MLK,1.0,935.1101038591286,935.1101038591289,-3.647276526660519e-16
SSP1__CGS,SSP1,CGS,2023,BUT,1.0,12.598079772593788,12.598079772593776,9.870153309278216e-16
SSP1__CGS,SSP1,CGS,2023,CHE,1.0,26.662306631280874,26.66230663128087,1.3324854926964083e-16
SSP1__CGS,SSP1,CGS,2023,NDM,1.0,5.079783738394542,5.079783738394542,0.0
SSP1__CGS,SSP1,CGS,2023,FMK,1.0,419.28869839252826,419.2886983925284,-2.7114214658651506e-16
SSP1__CGS,SSP1,CGS,2023,WDM,1.0,4.447330394484989,4.447330394484982,1.5976837174976353e-15
SSP1__CGS,SSP1,CGS,2023,ODA,1.0,3.2600002318067203,3.260000231806718,6.811183715835881e-16
SSP1__CGS,SSP1,CGS,2050,RIC,0.6989261338111078,1016.3280285907252,1016.3280285907254,-1.1186037826710145e-16
SSP1__CGS,SSP1,CGS,2050,WHE,0.826970073891182,1084.3074459833892,1084.30744598339,-6.290845173631182e-16
SSP1__CGS,SSP1,CGS,2050,CRN,0.9614643958361941,1545.1774402691183,1545.1774402691192,-5.886021100686819e-16
SSP1__CGS,SSP1,CGS,2050,OCG,0.9808144424356391,372.7142688393205,372.71426883932025,6.10048217770955e-16
SSP1__CGS,SSP1,CGS,2050,SBS,0.9418264560497092,442.6433181449058,442.643318144906,-5.136724448843885e-16
SSP1__CGS,SSP1,CGS,2050,SBO,0.8582329363979603,68.27902048040063,68.27902048040063,0.0
SSP1__CGS,SSP1,CGS,2050,SBM,1.0995942641006804,285.2366181015552,285.23661810155517,1.9928513820960242e-16
SSP1__CGS,SSP1,CGS,2050,NBS,0.8115572203887701,71.36296522386667,71.36296522386661,7.965394750973334e-16
SSP1__CGS,SSP1,CGS,2050,NBO,1.0443644458025683,27.32976876177511,27.32976876177511,0.0
SSP1__CGS,SSP1,CGS,2050,NBM,0.8501427445333497,28.00876922790618,28.008769227906175,1.268429058732363e-16
SSP1__CGS,SSP1,CGS,2050,RBS,0.6266457246018714,110.29529280767974,110.2952928076797,3.865311298456207e-16
SSP1__CGS,SSP1,CGS,2050,RBO,0.5341018627498515,36.08084098498545,36.08084098498542,7.87723031240633e-16
SSP1__CGS,SSP1,CGS,2050,RBM,0.8966699348357793,49.18761578588892,49.187615785888894,5.778224656003291e-16
SSP1__CGS,SSP1,CGS,2050,DDG,1.2435980980709926,72.36037000817485,72.36037000817484,1.9639002279281523e-16
SSP1__CGS,SSP1,CGS,2050,ETH,1.2954671903240746,96.48049334423315,96.48049334423317,-1.472925170946114e-16
SSP1__CGS,SSP1,CGS,2050,BDI,1.1791460351848815,69.42359294590528,69.42359294590523,8.187910830990883e-16
