variant,model,group,group_label_cn,items,alpha,beta,delta,tau,omega,kappa,nll,success,message
baseline_real_national_nonfood,AIDADS_sat,grain,粮食/主粮,grain,1.6624160608234981e-06,0.0,0.4163722689077517,0.4163722689077517,0.0,7.668658160553974,-5009.784039165839,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,oil,食用油,oil,1.6624160608234981e-06,0.0,0.12798837059347498,0.12798837059347498,0.0,7.668658160553974,-5009.784039165839,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,9.091434600773021e-06,0.0,0.051038490480811396,0.051038490480811396,0.0,7.668658160553974,-5009.784039165839,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,pork,猪肉,pork,0.002933096653542638,0.0,0.057809616593869836,0.057809616593869836,0.0,7.668658160553974,-5009.784039165839,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,aquatic,水产品,aquatic,0.002323950337658483,0.0,0.0004070501173934988,0.0004070501173934988,0.0,7.668658160553974,-5009.784039165839,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,othermeat,其他肉类(牛羊禽),beef+mutton+poultry,1.5623227845450937e-05,0.0,0.028823402514516195,0.028823402514516195,0.0,7.668658160553974,-5009.784039165839,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,dairyegg,奶蛋类,milk+egg,0.0008283742065386889,0.0,0.017189066805648134,0.017189066805648134,0.0,7.668658160553974,-5009.784039165839,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,AIDADS_sat,nonfood,其他/未覆盖支出,,0.9938865393076924,1.0,2.0897186559432614,2.0897186559432614,0.0,7.668658160553974,-5009.784039165839,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,grain,粮食/主粮,grain,4.776707020040881e-06,0.0,0.7030340803931613,0.002141477289416338,0.3577528808602265,6.963579399691991,-5094.537058233429,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,oil,食用油,oil,4.6804866730757685e-06,0.0,0.17459058580416412,0.0632809192929901,0.3577528808602265,6.963579399691991,-5094.537058233429,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.002258277198932186,0.0,0.03358447715207132,0.05899032089563349,0.3577528808602265,6.963579399691991,-5094.537058233429,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,pork,猪肉,pork,0.004060438585141404,0.0,0.10891425776029019,6.14421235332821e-06,0.3577528808602265,6.963579399691991,-5094.537058233429,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,aquatic,水产品,aquatic,0.003170930761564124,0.0,6.14421235332821e-06,0.005607545899121765,0.3577528808602265,6.963579399691991,-5094.537058233429,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,othermeat,其他肉类(牛羊禽),beef+mutton+poultry,1.198846864878317e-05,0.0,0.02988610892678804,0.027323052452730225,0.3577528808602265,6.963579399691991,-5094.537058233429,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,dairyegg,奶蛋类,milk+egg,0.001386292987818944,0.0,0.01917737489829419,0.012969537949806872,0.3577528808602265,6.963579399691991,-5094.537058233429,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
baseline_real_national_nonfood,MAIDADS_sat,nonfood,其他/未覆盖支出,,0.9891026148042015,1.0,324.3179346064271,3.243694484539443,0.3577528808602265,6.963579399691991,-5094.537058233429,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
