obs_id,province,provincechn,year,population_10k,m,m_consumption_real,pgdp_nominal,monetary_deflator,food_price_index_2023,covered_food_exp_split,nonfood_exp_split,covered_daily_kcal_split,x_grain,p_grain_model,x_oil,p_oil_model,x_vegfruit,p_vegfruit_model,x_pork,p_pork_model,x_aquatic,p_aquatic_model,x_othermeat,p_othermeat_model,x_dairyegg,p_dairyegg_model,x_nonfood,p_nonfood_model
22_2022,22.0,吉林,2022,2348,47534.34975991864,15674.013743860862,47581.93169161024,1.0010010010010009,101.31712259371834,2274.9422873703415,45259.40747254829,1656.9311825689897,0.4523198158190153,773.2787551410667,0.1459735282972603,5297.463837745635,0.05205267603269863,8103.117574868949,0.11646628701953428,3142.1411523017778,0.010067866626712331,9652.130755907234,0.018128965693657535,9649.086423532792,0.03345645179561643,2750.94045437737,454.1894348677043,99.64874565109908
22_2023,22.0,吉林,2023,2339,50665.69455224863,18787.694904731332,50665.69455224863,1.0,100.0,2287.9401686363854,48377.75438361224,1637.7373471644,0.4326623341718301,786.4871611297381,0.14395390336849315,5357.820194209484,0.054236043740945206,8398.210088148726,0.12418011734572605,2759.24626166635,0.010500548276027399,9450.53697686712,0.019173166501424657,9720.76375537205,0.03416256017775342,2711.588672281204,483.77754383612245,100.0
23_2015,23.0,黑龙江,2015,3529,37260.200644508455,15244.09446023504,32758.999999999996,0.879195480253758,80.65523045340493,2679.332088384589,34580.86855612387,1523.480807619783,0.42617295036527514,1096.6767406498013,0.16816880942876714,6694.253858778549,0.04975384943342466,10948.640740542087,0.06997549679679453,2892.0002035756524,0.00817228680821918,12880.651216466036,0.014056516053136986,10634.557782664677,0.025440494924273974,3315.110139812403,378.02383360523925,91.47801138971516
23_2016,23.0,黑龙江,2016,3463,37564.758622492685,15948.67149360243,33522.16748768473,0.8923834124575643,83.15554259746047,2628.2583762369395,34936.500246255746,1574.9802199724727,0.4384185992073185,1038.3552703763935,0.17602324849726028,6364.790136951905,0.050471278488205484,9589.427516487227,0.07137435158309591,3213.0655695172463,0.008575532423287673,11656.580167198526,0.017121563472986302,9511.565498887747,0.02550553631408219,3000.826343598278,378.55011825485684,92.29029013995694
23_2017,23.0,黑龙江,2017,3399,38610.08135043595,16759.49291271239,34902.91110072615,0.9039843968195126,80.91034294732903,2685.687755452852,35924.39359498309,1591.7329383266708,0.43419704193317105,1068.6671690876776,0.17722023387534247,6613.500892499349,0.052474383263260274,8999.883592666287,0.07772750976353426,2934.764262022407,0.008562631689041098,12016.110357247953,0.01731767500041096,9646.552714314112,0.028366993638575342,2795.8128742761496,378.7222499020535,94.85683401034396
23_2018,23.0,黑龙江,2018,3327,39514.31060220453,17579.111015245006,36434.72664018219,0.9220640847559028,81.47671534796034,2577.237051132543,36937.07355107199,1580.686720610019,0.4301544636286121,1040.4352413842716,0.1586056862342466,6337.219095965484,0.055156618563917806,9892.423679171285,0.09306135093304112,2320.93432551042,0.009378909647260276,11817.29710768685,0.01615368507568493,10206.165822666797,0.02783264622224657,3134.7263937657144,379.9797866603914,97.20799591922678
23_2019,23.0,黑龙江,2019,3255,40285.554017354596,17727.95385383198,38185.94664372565,0.947881879129068,89.29848002136451,2402.6482354695977,37882.905781885,1541.7267314311168,0.4269682689411338,903.826722678014,0.15391047518630138,5318.70681580963,0.05647654648935617,10696.854122184815,0.07597204019654795,3110.5482108510137,0.010651923056164385,9855.457281137162,0.017093486966383558,9858.846424902093,0.029790624879671233,2826.409411286651,388.307936304933,97.55892743880482
23_2020,23.0,黑龙江,2020,3171,39687.927717950144,15952.990553293685,38484.71525662187,0.9696831623490364,97.8711341034155,2552.4099515686876,37135.517766381454,1842.2812014858025,0.5138948240947095,807.5087756188144,0.1992151881369863,4820.259656318338,0.06121059720056164,7508.055686481551,0.07537606861758907,4490.4861527644725,0.010732992159589042,8472.528308438077,0.022432636502342465,9240.061621479606,0.03827829403112329,2113.5777032482856,384.41262488353414,96.60327305231569
23_2021,23.0,黑龙江,2021,3125,43621.61796186931,19071.923308992456,42552.94334275925,0.9755012613231308,96.79455162827794,2799.632541128222,40821.98542074109,1982.480385811376,0.5218682326317154,852.3677541946553,0.20198958904109587,5220.067407776558,0.06903769726027398,7325.273989660771,0.1229098191780822,2780.4156677048013,0.011117739726027398,10682.798535257361,0.024196665753424655,9461.873602561358,0.04012044931506849,2622.9720105375904,416.9695166544536,97.90160620919114
23_2022,23.0,黑龙江,2022,3099,45280.161214484986,18167.96042517775,45010.10061082007,0.9940357852882704,99.601593625498,2551.466494469164,42728.694720015825,1775.6671115415766,0.45512301088777446,831.5564908154635,0.18722503686575342,5407.309990958621,0.0591521333709452,7542.68696575026,0.11597873298312332,2466.874938703712,0.011593714061643837,9990.112895814755,0.021270225009219178,9908.936845290518,0.03749070259232876,2714.361091058385,430.21946780637006,99.31836636283236
23_2023,23.0,黑龙江,2023,3062,45348.49025359789,19394.44213382063,45348.49025359789,1.0,100.0,2624.855925036733,42723.63432856116,1802.3585133948122,0.4431536385345431,830.2448360426725,0.1860084683506849,5599.879522240237,0.062381404409041094,7606.344533731195,0.13614040132791783,2117.624373492401,0.01228780909931507,9663.781842734585,0.022882918423794515,10136.699557256936,0.038324616552109586,2656.5753119227547,427.2363432856116,100.0
31_2015,31.0,上海,2015,2458,126273.27471441892,40227.073718686996,109185.99999999999,0.8646801965573182,79.96385970614969,2612.361362801679,123660.91335161724,1362.6066506570871,0.3159135250696942,1260.980603792311,0.11913014649452054,4411.298841428114,0.051738071585013694,11393.251599193662,0.10391333591909592,3083.339824696483,0.026160190158219184,11209.762865005816,0.029041341004027395,11262.229426373806,0.0354067150979726,4470.8211526854675,1388.9948648766529,89.02906445417185
31_2016,31.0,上海,2016,2467,131793.16246907695,40675.55652553915,117605.62363278955,0.8923499628471524,83.80212497204488,2434.268617481978,129358.89385159497,1370.0273533319014,0.32423291656121095,1158.5458135184658,0.11073788551232877,3995.0002177778624,0.053313224954780816,9729.109378729197,0.10186286263693152,3338.754669115324,0.026709361821917812,10711.587085067948,0.03196165744639726,10225.656487437649,0.03619576773238356,3992.6812330977314,1415.4663252219173,91.38959475515183
31_2017,31.0,上海,2017,2466,140148.5698387957,41777.009778730135,127187.61779723932,0.9075199122155542,84.3887398468492,2262.298466967137,137886.27137182857,1304.3197885990926,0.3015381494991491,1094.8270488675125,0.10753290192328765,3894.2148762432003,0.05300907314984932,8712.843981995595,0.09811242062334247,3023.4945714944492,0.026112243606849318,12570.208382875424,0.03064832991569863,9697.133692172716,0.035206775581369865,3677.4360867833116,1478.6696333510213,93.25022186284106
31_2018,31.0,上海,2018,2475,148274.0728887007,44096.9091465665,136714.6603895851,0.9220402308110032,86.49845834302043,2349.741082553751,145924.33180614695,1404.6820042087586,0.3398958613035437,1098.5017498137,0.09903155424657534,3586.310330699278,0.057145960265698625,9363.758791223352,0.11261553749654796,2763.0012929646173,0.025448448046575343,12438.966478491708,0.03054573770883561,10310.802575639751,0.03765790303660274,3809.1784134256695,1544.724730602618,94.4662365502622
31_2019,31.0,上海,2019,2481,148421.76317542125,44154.06825625141,140272.10769503246,0.945091236581278,92.03435967697376,2444.7342989286394,145977.0288764926,1366.4432753163437,0.32391104348851435,1049.797969847022,0.1049326924068493,3242.9238073325296,0.055753112622561635,10748.183836245802,0.09971687230594521,3746.7210553466707,0.02826485621643836,11237.989317201434,0.032482250360657536,10316.042447893473,0.038160810257205476,3637.7629580089238,1525.9438991889583,95.66343097808488
31_2020,31.0,上海,2020,2488,146781.29509723498,39817.408903247946,141079.98485718493,0.96115778760316,97.8325243366231,2461.1997176784325,144320.09537955656,1428.3622002495804,0.34243310653950243,953.1548747656548,0.11322420492328766,3453.1661898475422,0.05628494050854794,8601.819923325704,0.09598641824983563,5039.032911695318,0.028173502684246583,9173.216230938262,0.03516457069158904,11094.248204796711,0.04291435652778082,2969.360284914799,1507.8550643896258,95.71218002837482
31_2021,31.0,上海,2021,2489,160337.2450251279,44676.343630049174,155958.70439912254,0.9726916810543978,97.4411942392766,2528.36681351466,157808.87821161322,1533.4685952140676,0.3601106071960748,892.1864806157331,0.12316438356164383,3679.9920641148365,0.057888583561643836,8159.84131924681,0.11636134520547949,3449.004454920568,0.028989246575342468,10593.295149498092,0.03644785753424657,11601.352543151097,0.043772273972602735,3431.5900601560857,1620.3333285886504,97.39284838945366
31_2022,31.0,上海,2022,2475,157062.09349366574,40058.07204610626,156592.31654403367,0.997008973080758,103.09278350515464,2333.52358138833,154728.56991227742,1368.9496939067126,0.3139565561002056,884.2638899326155,0.10009635960821917,3633.939144335968,0.05268179425228767,10243.348453996816,0.11718226693997262,2909.947546448357,0.025536984738356167,11810.059261123819,0.033181344647904114,11171.793868323262,0.041839540666410956,3327.913799959643,1569.0989293723965,98.6098244131524
31_2023,31.0,上海,2023,2487,164585.81881196317,45408.28320003747,164585.81881196317,1.0,100.0,2408.2104141271802,162177.60839783598,1385.6761487056,0.3046172489526769,936.2837472571957,0.11003478931232877,4016.9332837624816,0.05266247044931507,9226.254801502773,0.12123235704797264,2642.995860907712,0.025485482588356166,11842.515259863896,0.034783631415630144,12190.253870834973,0.044022094586520545,3381.76376987146,1621.7760839783598,100.0
32_2015,32.0,江苏,2015,8315,100688.43438715315,24102.52036067488,85871.0,0.8528387646769915,74.12146210787793,2821.879013043813,97866.55537410933,1496.8266315095264,0.375273228837407,1183.6624858181021,0.1544232577808219,5974.097355018623,0.0476782623329589,11919.596473242682,0.09880781818635619,3422.168357475958,0.01808124768493151,10305.391167909193,0.023079034941712328,9728.531849650988,0.031070465990575342,4436.383451976433,1086.039619344649,90.11324599112244
32_2016,32.0,江苏,2016,8381,103816.09977776051,24794.829867522752,90574.77735667367,0.8724540562645622,77.6051708269482,2659.2975021072048,101156.8022756533,1459.329225868069,0.3595247893470755,1128.5738182642413,0.1495569344547945,5682.974194938799,0.049237022249794524,10570.868277093728,0.09600029597736988,3738.122232361299,0.01864700763972603,9487.174924976178,0.02585297097771233,8863.760537318101,0.030845592287561643,3832.578510892854,1107.5764410421177,91.33166662562355
32_2017,32.0,江苏,2017,8423,110713.17008518337,25423.05128320825,98234.22094621297,0.8872857752210598,76.98432946033262,2637.2934069394796,108075.87667824389,1454.0587786739427,0.3529450611389987,1138.7857137773917,0.1501483205589041,5730.9984294130845,0.05129378033447945,10132.65236954312,0.09825382232556167,3295.2597083301566,0.01883089089863014,10434.23929738638,0.024207626266917807,9093.993532658636,0.03134988781347946,3659.3719144089223,1152.6425981881316,93.76356283216596
32_2018,32.0,江苏,2018,8446,114376.8690074244,25882.94726160586,103819.12316895617,0.907693348051144,78.67798470845993,2368.6056643224297,112008.26334310196,1435.5305639741289,0.37490197356035204,1122.0143336102392,0.1126293825328767,5476.056004347654,0.04843144417017807,9995.781985695332,0.10699499236043837,2816.832949914081,0.018537995604109594,10006.228239469247,0.025566797628260276,9499.187015181946,0.030702696130849312,3821.7844127572816,1167.321084622278,95.95325983454296
32_2019,32.0,江苏,2019,8469,113582.62286594056,25994.987420934547,106294.2351577341,0.9358318418407294,86.15239325576363,2331.7757869772586,111250.8470789633,1406.975517560829,0.369964312818209,1034.9331615663916,0.11391571135479453,4866.1882383821,0.04908094587108219,10596.178767933581,0.08987194690841098,3692.427126693965,0.020340776584246576,8325.302695517115,0.028488655120164387,9145.386494154458,0.03182541012350685,3542.8665555410657,1149.172240849669,96.80954962565684
32_2020,32.0,江苏,2020,8477,112449.71684562921,24304.960927996723,107864.87627086652,0.9592276378867476,96.4045280531995,2244.53222841116,110205.18461721805,1453.8652463711762,0.3753652707714238,924.3220472271232,0.12522223871506852,4207.631312984326,0.049394253861164375,8142.72671353968,0.09111871590534247,5018.082645994996,0.020286650855479458,7677.114342096307,0.02974424375360274,8805.212154531333,0.03580124932350685,2614.2201643757603,1151.0011930603875,95.74723751953236
32_2021,32.0,江苏,2021,8505,124128.89076584135,28237.51577502786,120972.94848574525,0.9745752800929356,96.88655069346548,2460.8893664742973,121668.00139936706,1628.8449123064318,0.4123896876600651,973.6134194815932,0.12439602739726026,4551.669744246489,0.05823757260273972,7581.99370623514,0.12643592054794525,3257.5751351995564,0.022962808219178087,9734.259539185512,0.032750105479452056,9517.816671912735,0.03725033424657534,2805.4712960592296,1245.5847008894182,97.67942823357512
32_2022,32.0,江苏,2022,8515,123321.6209291753,28235.73950818695,122830.29973025428,0.99601593625498,99.50248756218906,2490.5044327156415,120831.11649645967,1635.0853993903377,0.4053528034952509,978.1870057128235,0.12024219771369865,4915.896095603107,0.06010743444843834,7984.315054705945,0.1364892687601644,2832.8136514507096,0.02390296793013699,8926.14312434705,0.03271361997849315,9536.656050216732,0.0387344073689863,2865.4168879444223,1212.6752922979135,99.64012400013138
32_2023,32.0,江苏,2023,8526,128328.10803626096,30265.236915386253,128328.10803626096,1.0,100.0,2551.372712201074,125776.73532405989,1709.0623631399403,0.42038185208599765,984.9943269160104,0.10482833522465752,5131.658680508318,0.0629273659289178,7955.947232912626,0.15586202733361648,2261.480181727192,0.026507326515068496,8255.483288573705,0.03931585558735616,10136.955357354564,0.04470841889435617,2882.1458417699737,1257.7673532405988,100.0
33_2015,33.0,浙江,2015,5985,85417.3695981397,28112.896939807415,73276.0,0.8578583061587964,76.97265664927009,2861.839310670849,82555.53028746885,1537.5596687787192,0.4017446458979076,1249.6509462217032,0.1396902480041096,5846.735723388587,0.04640882547130136,12876.395066974419,0.11031266084104112,3246.306284701777,0.025248895008904114,9454.625836064239,0.022074005945054792,11326.677530404762,0.023300553221041097,4233.19188494612,919.3740268605451,89.79536932251324
33_2016,33.0,浙江,2016,6072,87996.11263584718,28656.92576497869,76922.47186089914,0.8741576139758138,80.89826213838286,2842.2048765305167,85153.90775931666,1585.8140175808394,0.4169821650101045,1211.0161178991334,0.14727517876849316,5428.827616501759,0.04834307261671233,12131.235211931045,0.10817136526216442,3521.592216333056,0.024237507991780826,9151.43405906228,0.024029780612945202,10808.244131407766,0.02386793852821918,3719.5035444052683,942.74750842982,90.32525357838767
33_2017,33.0,浙江,2017,6170,92197.51650084477,29162.057055375193,82287.65942069053,0.8925149238693058,80.17017777913742,2775.398367083502,89422.11813376127,1591.1584956939726,0.4125257793322329,1208.6030248997706,0.14943389323561643,5368.327713045098,0.04969186557154795,10866.081202388232,0.11035528636931508,3129.290416134004,0.024588916885616444,10062.11836386303,0.024244079569041097,10535.015124356089,0.024739426883616435,3496.0562721726465,958.3468007684536,93.30872504823706
33_2018,33.0,浙江,2018,6273,95962.25533623886,30334.369931345533,87617.64315111234,0.9130427671182996,82.25460240139499,2659.4476075440443,93302.80772869481,1587.6959445211369,0.408554977129911,1120.9312044343924,0.14233985875479452,5115.060144225406,0.049076618992013696,10744.901611224985,0.11923222138150688,2849.7097183679066,0.02377644493493151,9684.197055839704,0.02546146797261644,11049.531662703914,0.025406383094794517,3727.996585489921,978.561074079043,95.34694379347272
33_2019,33.0,浙江,2019,6375,96014.99364411163,31132.694000671447,90208.10355063395,0.9395210073647304,88.8349705935066,2763.0080956132538,93251.98554849837,1584.411957296087,0.4088143182718928,1021.3517107388554,0.13902811627808218,4822.061218255978,0.05140378342764383,12221.73334048357,0.11098934488035618,3736.1123801010945,0.026914919478082198,8608.847211931738,0.02790213472436986,10949.184274700796,0.027153361587616436,3496.3907043076197,969.0312070538876,96.23218000585264
33_2020,33.0,浙江,2020,6468,93574.1835387052,29069.507771087166,89936.95413879366,0.9611299905341192,97.27429279988972,2657.35864938788,90916.82488931731,1609.0695805090836,0.4223409952501856,922.2475546317276,0.14205773841780822,4332.002743186348,0.05202778325543835,9790.393354772583,0.10058950179838358,5124.172667201938,0.02691643232191781,7684.454683968699,0.030088252491027402,10993.479404491245,0.03051408671978082,2950.7047000376265,950.1936817071589,95.68241363799876
33_2021,33.0,浙江,2021,6540,102641.19589363842,33061.14223621021,100131.3046122283,0.9755469403921307,97.07974421428996,2962.288438561828,99678.9074550766,1846.76982178215,0.46774400815134903,903.4608107621052,0.14533397260273972,4516.516844174997,0.06099980410958905,9718.03588531815,0.1480962575342466,3400.336751698845,0.03169075342465754,9585.382696796447,0.03399735342465754,10824.279118006862,0.03552276164383561,3241.765060595764,1019.825715767505,97.74111979521892
33_2022,33.0,浙江,2022,6577,102743.90770225404,33641.115315358016,102436.59790852848,0.997008973080758,99.70089730807578,2865.038509397264,99878.86919285679,1801.1327545359447,0.4505777722997943,861.6662510592614,0.13222407233835615,4806.401832941264,0.05909719327120548,10262.729238903266,0.15980622861747948,2840.130590574559,0.031692011703424665,9172.94704619865,0.03371380082576712,11364.099714939768,0.033455298211945206,3200.199679157993,1001.7850580043535,99.70089730807578
33_2023,33.0,浙江,2023,6627,107296.69816703188,36206.05929272452,107296.69816703188,1.0,100.0,2816.0225287458297,104480.67563828605,1706.5659540868755,0.4115122017459172,867.6417671664387,0.12016582347945204,5045.014980840006,0.059904608698041095,10627.468760602149,0.1608965747203562,2510.0383079944263,0.03072273702191781,8585.720956411724,0.0349394538649863,12515.13946505547,0.03514157751276713,3164.316296414119,1044.8067563828604,100.0
34_2015,34.0,安徽,2015,6011,45366.09435052471,14675.639520737366,39692.0,0.8749265408063702,78.58249012812584,2196.875255943789,43169.21909458093,1514.1455193838317,0.4368212457313816,959.420319785009,0.12281806994794522,5412.512197113855,0.04361400459758904,10430.07640541599,0.09101572352161645,2972.800614449033,0.011255874005479454,8837.742562505691,0.024128495723849314,7808.829431278268,0.027419346164054795,3634.840562348051,465.9848437382774,92.64082228139404
34_2016,34.0,安徽,2016,6033,48180.923654731865,16225.22624783206,42913.55470568,0.8906752185408849,82.19728467401963,2145.4519759456384,46035.47167878623,1519.9594031873862,0.4334372116272273,888.0118544606863,0.12194283920547944,5088.171992790665,0.047042318457849314,9846.707425781286,0.08986397791931508,3217.142528571381,0.011634048597945207,8198.567933138942,0.027292918592671234,7275.804517564687,0.02876638719320548,3261.1257111306754,494.8946880996021,93.02074317176984
34_2017,34.0,安徽,2017,6057,52866.73947287356,16962.91438144973,47652.139870348234,0.9013633211633756,80.06015527249512,2209.4953692816716,50657.24410359189,1506.043834756496,0.42216551282850817,935.2521211984122,0.1236858738780822,5346.97057043338,0.04963260438039726,9807.02323836678,0.09258471269901374,2971.4215289610315,0.011234468719863017,9111.459146942867,0.024032081981534247,8171.507138938268,0.029686662890849314,3123.369079523466,528.5010093520792,95.8507991606215
34_2018,34.0,安徽,2018,6076,58038.783375790554,17645.334168569738,53360.31115068197,0.919390587586643,81.74141853321751,2201.6838938195965,55837.09948197096,1553.8135016112878,0.4288452662937126,901.3576286815816,0.11648275270273974,5153.654322544557,0.05013884284047945,9570.045221323617,0.11114473513043838,2633.100140296797,0.012509424096575347,8590.812854542844,0.028113931724054794,8409.105540516983,0.029671798017643837,3318.428770079058,571.3802429865669,97.72318901002616
34_2019,34.0,安徽,2019,6092,59442.096628567895,18783.43163390472,56126.06775868252,0.9442141334514824,89.58859471240638,2339.8093244304996,57102.2873041374,1606.309235754663,0.45286167311182446,802.970959035768,0.10848413740684933,4579.728191102226,0.05696200794361644,10978.842764942885,0.10394147420802742,3448.165596881794,0.015820777414383563,7252.442939067291,0.03310013870309589,8463.663083895606,0.03198440908953424,3147.616018341103,587.3435403973557,97.22127405284132
34_2020,34.0,安徽,2020,6105,58079.2957244257,17567.100177511995,56319.9527647766,0.9697079150546726,99.35375153605868,2099.25180978956,55980.04391463614,1594.3836834390368,0.456053633874354,713.6925070162328,0.11119439429999999,4084.39249030805,0.054317238957917804,7919.906888279847,0.09113910684583564,4641.900694073532,0.015217096615753429,6718.347301263107,0.03462616231163014,8131.68123438247,0.0346442088140274,2383.064578731421,583.9064357086841,95.8715994398888
34_2021,34.0,安徽,2021,6113,63688.50753674465,20028.114252219017,62315.083105108075,0.9784352862901649,97.86344526301778,2278.81325241297,61409.69428433168,1708.148411891843,0.4662063881377022,781.4524855736729,0.12316438356164383,4662.630102253574,0.05722925753424657,7802.211526364382,0.12089490410958906,2952.389783155081,0.01568952054794521,8694.581383247423,0.035460995890410955,8506.915618857613,0.03542875616438357,2785.985013365404,627.6076939129917,97.84726172086285
34_2022,34.0,安徽,2022,6127,64037.37749843515,19804.77669259309,63909.5583816718,0.998003992015968,100.60362173038229,2161.5266452700616,61875.85085316509,1613.9105720188973,0.4289548555473253,790.032580827213,0.10560952996027398,4777.503795242648,0.0565056704389315,8100.581545974885,0.13266696480065757,2624.9628644628733,0.014625350243150686,8343.919659004478,0.034501833847931505,8469.626110881127,0.03409108117117808,2870.6445420314226,622.4947281591941,99.39979899290203
34_2023,34.0,安徽,2023,6121,67231.51528552556,20657.61868908816,67231.51528552556,1.0,100.0,2388.1213261498524,64843.39395937571,1774.1106048992644,0.45247447579046796,803.9529244068985,0.11507616617671233,4995.227847145898,0.06472518893076712,8006.278267147115,0.15658191618928768,2134.1474061647596,0.01664506326232877,8107.281765694221,0.04008984648615068,8551.276244402006,0.041462645613917805,2879.1974797318867,648.4339395937571,100.0
35_2015,35.0,福建,2015,3984,76038.0200851446,21187.77074276592,67649.0,0.8896733492567155,78.50840339088415,2609.4011108409254,73428.61897430367,1495.802700771858,0.3895579678586277,1199.7560109677336,0.11443154842602739,6053.177805244922,0.04184131466865754,11765.48759607794,0.12833845372849317,2601.3740479940966,0.02701371462260274,9247.629414303003,0.023543006918123287,12082.643049897353,0.02317534416339726,3837.6010742138637,773.0275821417573,94.9883557464556
35_2016,35.0,福建,2016,4016,80445.18877655223,21916.900638830604,72786.62951944117,0.9047977961940796,82.19829835025571,2679.595037222646,77765.59373932958,1538.3460564149984,0.39478014058237587,1159.4574730753843,0.1209692124369863,5704.506984719215,0.04390393935969863,11108.829148191957,0.1300295165353151,3060.6366341140633,0.027596155343150686,8958.907904328402,0.027312087963561642,11495.422867023972,0.024581975986410955,3453.9395005471674,817.562322045883,95.11885717131328
35_2017,35.0,福建,2017,4065,88877.70015723932,22548.214284745336,81381.34339986517,0.9156553697484088,80.47213408490035,2615.361145662983,86262.33901157633,1479.1173799069666,0.37526743508519556,1192.978529642132,0.11234598128630137,5845.251611902141,0.04369538350682192,10629.629116341523,0.13053092311282194,2741.5112631468864,0.02684168058835617,10963.532674900927,0.02670705855228767,11637.491177715267,0.024170227821698625,3458.143133913683,881.3681667416326,97.87321832882078
35_2018,35.0,福建,2018,4104,97535.73388834688,23679.891189115664,90648.7552543749,0.9293902002946348,81.84016036434366,2611.7610399931405,94923.97284835373,1532.7688547135058,0.38471078990380775,1187.6661048127667,0.11262476386849314,5653.407896119128,0.04656722422332876,11185.829928570838,0.1467164638444932,2302.3794550110233,0.024882846026027406,9718.845110993467,0.026137300996027395,12453.978228809252,0.024745038494575343,3722.096405261789,956.4590506080212,99.24520321911382
35_2019,35.0,福建,2019,4137,100483.64861026393,24762.398326748134,95816.61978424288,0.9535543455022956,90.02417640077803,2500.107035761943,97983.54157450199,1431.285076124015,0.3696283366947471,1073.752657520925,0.10897578499315068,4952.888439603994,0.04425179311728768,11578.072843249185,0.11254020485942469,3386.231482039851,0.026308597436986308,8282.130244713922,0.029185709950328764,12577.732467549638,0.02475211101008219,3436.2228825967804,996.0453443248047,98.37257122156691
35_2020,35.0,福建,2020,4161,98436.83625003776,23531.71034592172,95929.90016892325,0.974532541103346,98.3964248060504,2396.539707691465,96040.29654234629,1465.5121573403078,0.3826495672221539,978.0686957885111,0.1179881293808219,4493.63690907627,0.04528565568186301,8900.558188655757,0.09741888685676714,4673.661525081809,0.027416975823287674,7657.1102307549,0.033517268076767116,10340.95870455062,0.02847959562849315,2710.0217486245365,989.7140456265874,97.03842939961838
35_2021,35.0,福建,2021,4187,109674.2838184126,26266.41374143709,107629.32661276996,0.9813542688910696,96.03491061070518,2653.642867859472,107020.64095055313,1618.3708367512834,0.39732101152632676,1011.4901543804165,0.1317858904109589,5094.845008269963,0.04824215753424657,8908.75607980852,0.13953286849315072,2914.616167976249,0.027846301369863016,9959.3825805835,0.033391742465753424,11026.106997615789,0.031065446575342468,3165.9814592217226,1079.3960837192915,99.148628167883
35_2022,35.0,福建,2022,4188,109952.35625010263,26720.93616193098,109952.35625010263,1.0,99.10802775024776,2465.015557394009,107487.34069270862,1553.4362332027324,0.3717305246488045,983.1086489737064,0.12360116141506851,5214.641467353135,0.04408808306852055,9236.506537522999,0.150572200282274,2417.7075268742483,0.026736794584931514,9275.270262829394,0.03096831750160274,11061.831595542733,0.029021035100164384,3211.863508236616,1070.3304786584463,100.42444164295256
35_2023,35.0,福建,2023,4183,115508.76688200409,28345.537051386873,115508.76688200409,1.0,100.0,2818.1476313783232,112690.61925062576,1738.4408814297094,0.3967453296684574,984.9985909805174,0.13546492139589042,5382.038465382139,0.05395749679835616,9708.785216696335,0.17988484216315073,2089.4474157693953,0.0327462654,8743.74047527441,0.03481001106182191,11552.569562573615,0.03561157422717808,3091.2712820404686,1126.9061925062576,100.0
36_2015,36.0,江西,2015,4485,43338.166202461995,14358.888027559413,37436.0,0.8638113533717839,76.84613083347956,2562.1231855423675,40776.043016919626,1655.5424785100215,0.4641131768092845,1251.5186037134893,0.15973196293972602,4889.128566498073,0.04713574267868493,10875.688654325593,0.1039554174203014,2929.6248757935596,0.01268026738972603,7282.279114876859,0.017993822767424658,10940.64973084238,0.022160849249863016,4238.89035903381,445.2455654088742,91.58101996922645
36_2016,36.0,江西,2016,4496,45565.34414378673,14752.960781864673,40147.05882352941,0.8810875804392196,81.14951416015442,2487.2011464875177,43078.14299729921,1625.3856371333936,0.4496129864717516,1203.7522588213953,0.16149211746164382,4689.51590773822,0.04915267826904109,9770.367281090501,0.10046268808126028,3305.263993736263,0.012642987634246577,7147.333446184747,0.01922111182190411,10944.738888088477,0.020108248826849313,3761.1192149575168,469.39046016225245,91.77464531854471
36_2017,36.0,江西,2017,4511,47996.978162583,15463.904687418342,43135.332184817606,0.8987093320480041,79.9322714477521,2486.8713509041386,45510.10681167886,1601.6475010468823,0.43185587092611244,1250.541452331111,0.1621170781767123,4533.233264397529,0.04899704407424657,10073.48395315164,0.10374366999575343,3054.28467856249,0.013131982193835618,8604.966705377412,0.019816942661219177,10565.963499435302,0.021161162495561645,3737.230882064883,478.44269102168806,95.12133358019229
36_2018,36.0,江西,2018,4513,51649.74529940726,16200.645122327132,47392.888368547916,0.9175822280210122,80.41186507643862,2520.21249888263,49129.53280052463,1620.6777258587738,0.4135874844249759,1263.8230923370136,0.16738021251369864,4608.474887625579,0.04604220659083562,9733.101539148918,0.12824503219134248,2826.2391962377615,0.013202162146575346,8248.29804888191,0.020503356861301367,10778.667042674659,0.021378408200657534,4007.0684790543132,502.63668011024276,97.74362824008207
36_2019,36.0,江西,2019,4516,52938.852626718755,17100.489547247184,49984.44710202153,0.9441921126336216,88.9355227745411,2492.7258494039447,50446.126777314814,1599.902150134108,0.4119722453530402,1104.9009112389144,0.15933238073013697,4086.124811269146,0.04767156471927397,11129.377991251798,0.11819907368013702,3562.3091337184846,0.016063112969178086,6693.237838560446,0.024222712448383563,10149.093832898985,0.02248998516690411,3624.5477862209955,517.8122641645858,97.421653113416
36_2020,36.0,江西,2020,4519,52521.7196973698,16525.49683985411,50879.94891069596,0.9687411075620956,99.16310789361332,2637.8821002269187,49883.83759714288,1825.3310857669014,0.47354135224312194,1006.9511431718946,0.19245282302465752,3551.543861369824,0.050703032823986305,8599.406956385772,0.12525362379591784,4722.596836999274,0.016277786132876712,6062.794879879735,0.028520731794945204,9804.63766677197,0.025916193067945206,2765.9059122437834,520.503224305944,95.83771102217402
