"food_category","food_category_label","participation_rate","mean_cons_kg_month","mean_selfprod_kg_month","mean_self_suff_rate","mean_price_yuan_per_kg"
"zhushi","主食",0.838644846396784,29.3212381493781,9.02595532755248,0.332794253689144,4.9062539619662
"nailei","奶类",0.00127064803049555,3.36086683392388,0.000241935262527879,0.00122526774369214,19.3851056549184
"shuiguo","水果",0.302451539338654,14.2576232542702,1.62738779936901,0.0906872477360185,4.12042432702788
"youzhi","油脂",0.378080603073355,3.74606294404259,0.728201435542366,0.269843606573407,15.283889661493
"roulei","肉类和水产品及加工品",0.343678815489749,7.15059683746851,1.29321101287789,0.13477008532258,18.4396568139986
"shucai","蔬菜",0.933607520564042,23.730942697177,15.0920065329082,0.535528104153292,5.96447797739898
"danlei","蛋类",0.441294387170676,2.40157923198579,0.666918763508247,0.292935736088127,12.8863065770486
"doulei","豆类",0.229845626072041,2.37368133639366,0.26699969228412,0.103046695103621,6.58527462265617
