variant,model,group,group_label_cn,items,rmse_x,mae_x,mean_x,relative_rmse
baseline_real_national_nonfood,AIDADS_sat,grain,粮食/主粮,grain,0.07836452276934526,0.05427682007659769,0.4162108514051832,0.18828082570354954
baseline_real_national_nonfood,AIDADS_sat,oil,食用油,oil,0.03148518712459785,0.02556403671874141,0.1280012295893504,0.24597566152768735
baseline_real_national_nonfood,AIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.010841449841680806,0.00801929458400924,0.05127216060514116,0.21144905371110329
baseline_real_national_nonfood,AIDADS_sat,pork,猪肉,pork,0.0434893643374585,0.03558958992781472,0.10369770792339729,0.41938597494926894
baseline_real_national_nonfood,AIDADS_sat,aquatic,水产品,aquatic,0.0071561125519220975,0.0054775570848729265,0.012086946516067662,0.5920529674230949
baseline_real_national_nonfood,AIDADS_sat,othermeat,其他肉类(牛羊禽),beef+mutton+poultry,0.013012821314799245,0.010479250598841064,0.028343059898296212,0.45911843539453145
baseline_real_national_nonfood,AIDADS_sat,dairyegg,奶蛋类,milk+egg,0.008743270840227971,0.007061320202093355,0.029622519078042715,0.29515622277744774
baseline_real_national_nonfood,AIDADS_sat,nonfood,其他/未覆盖支出,,3.5859150305038012,2.886238945092834,673.6725310365065,0.005322934905756874
baseline_real_national_nonfood,MAIDADS_sat,grain,粮食/主粮,grain,0.07093215779139253,0.05004642746300711,0.4162108514051832,0.17042361474218207
baseline_real_national_nonfood,MAIDADS_sat,oil,食用油,oil,0.03144079485458425,0.0259552597176033,0.1280012295893504,0.24562885024973308
baseline_real_national_nonfood,MAIDADS_sat,vegfruit,蔬菜水果,vegetable+fruit,0.009666956640307813,0.007410772588022392,0.05127216060514116,0.18854201824563813
baseline_real_national_nonfood,MAIDADS_sat,pork,猪肉,pork,0.04300973822245266,0.035332216350444694,0.10369770792339729,0.4147607414256876
baseline_real_national_nonfood,MAIDADS_sat,aquatic,水产品,aquatic,0.0069631739695018725,0.005291721367010587,0.012086946516067662,0.5760904096204486
baseline_real_national_nonfood,MAIDADS_sat,othermeat,其他肉类(牛羊禽),beef+mutton+poultry,0.013028638974986044,0.010501445388838323,0.028343059898296212,0.45967651417090766
baseline_real_national_nonfood,MAIDADS_sat,dairyegg,奶蛋类,milk+egg,0.008680825806206636,0.007105226173635076,0.029622519078042715,0.2930481969928472
baseline_real_national_nonfood,MAIDADS_sat,nonfood,其他/未覆盖支出,,3.6047353679015113,2.9050269484164963,673.6725310365065,0.00535087182841684
