model,start_id,selected,success,nll,n_iter,grad_norm,max_abs_gradient,hessian_status,n_boundary_raw_params,boundary_raw_params,message
AIDADS_sat,warm_start,True,True,-4915.485438847793,57,2927704517.7156935,882752446.7244735,not_available_lbfgsb,0,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_1,False,False,-4915.485438847785,0,3530939827.3901005,882752446.7244735,not_available_lbfgsb,1,log_omega,ABNORMAL: 
MAIDADS_sat,start_2,False,True,-4915.981339799343,9,156.38061951950107,79.3759686806971,not_available_lbfgsb,0,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_3,False,False,-4915.208817335574,12,985633633.8577936,985633633.8577878,not_available_lbfgsb,0,,ABNORMAL: 
MAIDADS_sat,start_4,True,True,-4916.502810478746,12,87.85307726540177,41.94462260810219,not_available_lbfgsb,0,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
MAIDADS_sat,start_5,False,True,-4905.077029232663,11,204.67148658953667,88.6206185825223,not_available_lbfgsb,0,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
