period,item_code,households,module_observed_households,consumer_households,participation_total,participation_purchase,participation_own,participation_gift,quantity_total_sum,quantity_household_mean_all,quantity_household_sd_all,quantity_household_mean_winsor_p99,quantity_household_mean_excl_top1pct_consumers,quantity_consumer_mean_excl_top1pct_consumers,quantity_percap_mean_all,purchase_quantity_share,own_quantity_share,gift_quantity_share,top1pct_quantity_share,outer_fence_3iqr,share_consumers_above_outer_fence,quantity_consumer_n,quantity_consumer_mean,quantity_consumer_sd,quantity_consumer_p01,quantity_consumer_p10,quantity_consumer_p25,quantity_consumer_p50,quantity_consumer_p75,quantity_consumer_p90,quantity_consumer_p95,quantity_consumer_p99,quantity_consumer_max,quantity_pc_consumer_n,quantity_pc_consumer_mean,quantity_pc_consumer_sd,quantity_pc_consumer_p01,quantity_pc_consumer_p10,quantity_pc_consumer_p25,quantity_pc_consumer_p50,quantity_pc_consumer_p75,quantity_pc_consumer_p90,quantity_pc_consumer_p95,quantity_pc_consumer_p99,quantity_pc_consumer_max,item_order,module,item_name,analytic_family,family_order,previous_six_group,community_categories,community_mapping_count,quantity_unit,price_unit,fixed_questionnaire_item,item_count
pooled_2023_2024,畜禽肉,3547,3547,3454,0.973780659712433,0.9196504087961658,0.2785452495066253,0.08655201578798985,74389.6901785147,20.972565598679083,184.98869515429544,15.344909693503258,13.771622204685668,14.146223218150357,8.025995567478043,0.7308654310832726,0.21312646705889857,0.05600810185782884,0.34983010324695296,71.53676014893105,0.03821656050955414,3454,21.537258302986306,187.4308529350788,0.08746355685131195,0.6651739612188365,1.6577762430939227,5.223275015346838,19.127522219553207,41.139428571428574,64.28571428571428,173.21307142857114,10443.774285714286,3454,8.242097937997864,50.566149411533196,0.043419200804222166,0.24855371900826448,0.6296092438399974,2.1009615384615383,6.9180844514601425,16.0,24.49207142857142,61.155298339674786,2088.754857142857,5,肉类,猪肉（不含排骨、腊肉）；猪排骨；牛肉；羊肉；下水内脏；鸡肉；其他禽肉（鸭肉/鹅肉/其他）；活禽（鸡）；活禽（鸭/鹅/其他）,畜禽肉,5,肉类及制品,猪肉（不含排骨、腊肉）; 猪排骨; 牛肉; 羊肉; 下水内脏; 鸡肉; 其他禽肉（鸭肉/鹅肉/其他）; 活禽（鸡）; 活禽（鸭/鹅/其他）,9,斤/月,元/斤,0,9
2023,畜禽肉,1760,1760,1723,0.9789772727272728,0.95,0.13920454545454544,0.09829545454545455,28701.721683495864,16.307796411077195,75.75407089881067,12.146654681851198,10.262300285419613,10.485001230029894,7.181120806903671,0.6517916862545646,0.23821973183764092,0.1099885819077944,0.3771479183605698,35.72532781703713,0.07603017991874637,1723,16.65799285170973,76.52546801739565,0.08626155222100766,0.5236383491464299,1.3328364640883978,3.3559322033898304,9.930959302325581,28.81707428571427,51.5333571428571,194.51028571428563,1397.142857142857,1723,7.335329437115763,48.712421269393225,0.04335260115606936,0.2092964006259781,0.49723756906077343,1.3271186440677967,4.172462693991246,11.642857142857142,19.763693388764178,64.86967470179466,1337.8743488555642,5,肉类,猪肉（不含排骨、腊肉）；猪排骨；牛肉；羊肉；下水内脏；鸡肉；其他禽肉（鸭肉/鹅肉/其他）；活禽（鸡）；活禽（鸭/鹅/其他）,畜禽肉,5,肉类及制品,猪肉（不含排骨、腊肉）; 猪排骨; 牛肉; 羊肉; 下水内脏; 鸡肉; 其他禽肉（鸭肉/鹅肉/其他）; 活禽（鸡）; 活禽（鸭/鹅/其他）,9,斤/月,元/斤,0,9
2024,畜禽肉,1787,1787,1731,0.9686625629546727,0.8897593732512591,0.4157806379406827,0.07498601007274762,45687.96849501885,25.566854222170594,249.49743960091783,18.33612129493315,17.26503603959612,17.82945052775571,8.858105012699586,0.7805404919648432,0.19736258160865675,0.02209692642649993,0.3315122173275142,98.96987726467196,0.016175621028307337,1731,26.393973711738212,253.46030145886434,0.12850597740409878,0.8571428571428572,2.4552562326869807,9.571428571428571,26.583911490683228,50.857142857142854,68.57142857142857,123.6000000000001,10443.774285714286,1731,9.144675712128342,52.344664419981065,0.043731778425655975,0.2963793103448276,0.8900815952754728,3.6,9.860089285714285,18.785714285714285,27.88285714285714,57.428571428571495,2088.754857142857,5,肉类,猪肉（不含排骨、腊肉）；猪排骨；牛肉；羊肉；下水内脏；鸡肉；其他禽肉（鸭肉/鹅肉/其他）；活禽（鸡）；活禽（鸭/鹅/其他）,畜禽肉,5,肉类及制品,猪肉（不含排骨、腊肉）; 猪排骨; 牛肉; 羊肉; 下水内脏; 鸡肉; 其他禽肉（鸭肉/鹅肉/其他）; 活禽（鸡）; 活禽（鸭/鹅/其他）,9,斤/月,元/斤,0,9
pooled_2023_2024,糖,3547,3547,2647,0.7462644488299972,0.7375246687341416,0.0008457851705666761,0.013250634338877925,4432.718011251735,1.2497090530735087,6.639963227533534,1.0757730206870197,0.9211699809512182,1.237602417155835,0.5219332548267341,0.9622507946279247,0.00033299062682031453,0.037416214745254854,0.2685033596277315,4.144838842634572,0.09142425387230828,2647,1.674619573574513,7.640260188758314,0.010269918775529368,0.04631105790823013,0.16,0.41500000000000004,1.156209710658643,3.4285714285714284,6.647371428571415,21.231428571428555,334.0,2647,0.699394505051162,3.816127052763745,0.004187429284850377,0.02,0.05174173553719008,0.16483516483516483,0.498,1.341467000835423,2.589610389610385,8.571428571428571,167.0,21,烟酒糖茶,白糖；红糖,糖,21,未纳入原六类,白糖; 红糖,2,斤/月,元/斤,0,2
2023,糖,1760,1760,1274,0.7238636363636364,0.7147727272727272,0.0017045454545454545,0.010227272727272727,2016.002267072906,1.1454558335641511,8.791793762856694,0.8582336137488804,0.7074910558006549,0.9801640558951182,0.5087059182226557,0.9807110833149847,0.0007321685958357277,0.01855674808917968,0.3869119620196111,3.084624625482688,0.08006279434850863,1274,1.5824193619096596,10.30112628240717,0.008605856756822952,0.042134831460674156,0.08498583569405099,0.25,0.8348955331412103,2.394285714285715,4.881203007518795,21.115714285714276,334.0,1274,0.7027648477801207,5.262719608246189,0.0031979874854713647,0.014017404714694868,0.036241193181818177,0.09480295566502459,0.333,1.0,2.142857142857143,8.571428571428571,167.0,21,烟酒糖茶,白糖；红糖,糖,21,未纳入原六类,白糖; 红糖,2,斤/月,元/斤,0,2
2024,糖,1787,1787,1373,0.7683268047006155,0.7599328483491886,0.0,0.016228315612758813,2416.7157441788295,1.3523870980295631,3.3746132915084956,1.27138861693595,1.13171543060606,1.4764764227112173,0.5349607379958322,0.9468513899053896,0.0,0.05314861009461043,0.16972798174642642,5.741538461538461,0.06700655498907501,1373,1.7601717000574144,3.7558016428261674,0.016788571072862524,0.08287292817679558,0.24,0.66,1.6153846153846154,4.285714285714286,8.099447513812121,18.959999999999905,42.857142857142854,1373,0.6962671804796445,1.5452182794401645,0.004925787931796094,0.027842483001762793,0.083,0.22727272727272727,0.5633333333333334,1.664,2.857142857142857,8.571428571428571,17.142857142857142,21,烟酒糖茶,白糖；红糖,糖,21,未纳入原六类,白糖; 红糖,2,斤/月,元/斤,0,2
pooled_2023_2024,肉制品,3547,3547,1998,0.5632929235974062,0.3780659712433042,0.23230899351564702,0.03129405131096701,20019.48657395551,5.644061622203414,56.174973435440975,2.921797272746725,2.242242822976105,3.9981751449123966,2.307657717519901,0.3159108964796179,0.6065407930355036,0.07754831048487854,0.6049653717430897,11.399999999999999,0.10710710710710711,1998,10.019763050027782,74.56183581165477,0.016054647887323945,0.08280443815350898,0.2,0.7486931818181818,3.0,12.857142857142858,21.428571428571427,122.76122448979564,1628.5714285714284,1998,4.096727689711256,31.530640121438758,0.005212554958475817,0.025495750708215296,0.0699189406779661,0.2553196626319856,1.0714285714285714,4.285714285714286,9.87857142857141,46.059999999999945,645.2571428571429,7,肉制品,腊肉/熏肉/精肉火腿/香肠（不含淀粉火腿肠）；含淀粉的火腿肠；肉干/肉脯,肉制品,7,肉类及制品,腊肉/熏肉/精肉火腿/香肠（不包括含淀粉的火腿肠）; 含淀粉的火腿肠; 肉干/肉脯,3,斤/月,元/斤,0,3
2023,肉制品,1760,1760,898,0.5102272727272728,0.4375,0.09431818181818181,0.031818181818181815,2002.630615561055,1.137858304296054,13.082350131519357,0.6743654161734874,0.5914639886657058,1.1649645041098435,0.4282781195883306,0.7876773721220199,0.11124990786871955,0.10107272000926058,0.48285348475834455,3.7349405428552607,0.09799554565701558,898,2.230100908197166,18.25319785891788,0.008449283938927684,0.04306639660112637,0.08835315238157981,0.3222937283710764,1.0,3.5966200000000006,6.428571428571429,16.803298701298516,500.85470085470087,898,0.8393869604403807,6.11182747727802,0.003701860095627801,0.016934829314872286,0.0397887323943662,0.11258802816901409,0.4304187192118227,1.2857142857142856,2.3762271062271054,8.257336733248334,166.95156695156695,7,肉制品,腊肉/熏肉/精肉火腿/香肠（不含淀粉火腿肠）；含淀粉的火腿肠；肉干/肉脯,肉制品,7,肉类及制品,腊肉/熏肉/精肉火腿/香肠（不包括含淀粉的火腿肠）; 含淀粉的火腿肠; 肉干/肉脯,3,斤/月,元/斤,0,3
2024,肉制品,1787,1787,1100,0.6155567991046447,0.3195299384443201,0.36821488528259655,0.03077783995523223,18016.855958394455,10.082180166980669,77.82697451941097,7.180861116696874,4.570897016470495,7.454465657714967,4.158641540888431,0.26347255819803655,0.6615939439589418,0.0749334978430217,0.549426763470944,31.95776220263915,0.05818181818181818,1100,16.37895996217678,98.69218341589749,0.03992967032967033,0.16574585635359115,0.41407926578695037,1.422462115039922,8.3,19.731807419100242,42.857142857142854,428.57142857142856,1628.5714285714284,1100,6.755902212334206,41.95589683158465,0.01093262678825683,0.04594389369435186,0.14419613167812015,0.5026238819320215,2.142857142857143,8.235714285714288,14.360378571428539,142.92857142857136,645.2571428571429,7,肉制品,腊肉/熏肉/精肉火腿/香肠（不含淀粉火腿肠）；含淀粉的火腿肠；肉干/肉脯,肉制品,7,肉类及制品,腊肉/熏肉/精肉火腿/香肠（不包括含淀粉的火腿肠）; 含淀粉的火腿肠; 肉干/肉脯,3,斤/月,元/斤,0,3
pooled_2023_2024,茶,3547,3547,1797,0.5066253171694389,0.3721454750493375,0.00986749365661122,0.1268677755850014,3339.745949834033,0.9415691992765811,17.870612983465275,0.4933513210005042,0.4084289336971833,0.8101999477331984,0.41495007101223347,0.3351332501726497,0.3743614182908018,0.2905053315365485,0.5684265424173995,3.3046044864226687,0.07623817473567056,1797,1.8585119364685772,25.07654183375378,0.003432883340579156,0.01694915254237288,0.04132231404958678,0.1245,0.8571428571428572,2.142857142857143,4.285714285714286,17.142857142857142,1028.5714285714284,1797,0.8190472464554212,12.469579365898321,0.0010559355073182014,0.005555555555555556,0.013333333333333334,0.04310344827586207,0.26785714285714285,1.0714285714285714,2.142857142857143,6.428571428571429,514.2857142857142,22,烟酒糖茶,茶,茶,22,未纳入原六类,茶,1,斤/月,元/斤,0,1
2023,茶,1760,1760,883,0.5017045454545455,0.38238636363636364,0.019886363636363636,0.10227272727272728,1821.9646339372514,1.0352071783734382,24.921415463481978,0.29896515729253587,0.2544628161739454,0.5097990745086708,0.474756811259551,0.20300507030158232,0.6862218987253345,0.11077303097308328,0.7554483864169653,1.588186188811189,0.11325028312570781,883,2.063380106384203,35.16403185243497,0.004233003237478576,0.014574621845092128,0.025604603729603728,0.08,0.41625,1.8302900107411404,3.2142857142857144,8.957142857142749,1028.5714285714284,883,0.9462876419216419,17.55694111917885,0.001177836874608918,0.004273504273504274,0.008595988538681949,0.02666666666666667,0.14285714285714288,0.6122448979591837,1.1811846689895449,4.285714285714286,514.2857142857142,22,烟酒糖茶,茶,茶,22,未纳入原六类,茶,1,斤/月,元/斤,0,1
2024,茶,1787,1787,914,0.5114717403469502,0.3620593172915501,0.0,0.1510912143256855,1517.7813158967815,0.8493460077765985,4.729014548806146,0.6585393885424471,0.561578037726302,1.103898421504025,0.3560469580657986,0.4937416533399713,0.0,0.5062583466600288,0.3425112283385733,4.106613854890179,0.09737417943107221,914,1.6605922493400236,6.511432106650466,0.0033733132162558637,0.021325029137529136,0.05792331347299634,0.2571428571428571,1.070095948827292,3.7558441558441773,6.14999999999996,17.88857142857143,86.14285714285714,914,0.6961224442708778,2.8391598665142332,0.0010099133492646338,0.0083,0.02075,0.0998,0.4285714285714286,1.2681818181818207,2.571428571428571,10.435714285714294,42.857142857142854,22,烟酒糖茶,茶,茶,22,未纳入原六类,茶,1,斤/月,元/斤,0,1
pooled_2023_2024,蔬菜制品,3547,3547,2579,0.7270933182971525,0.5339723710177615,0.3146320834508035,0.03044826614040034,11813.535446399072,3.3305710308427043,20.151341078525633,2.516795713636426,2.1704198448791345,2.9933600759183054,1.277350996288232,0.3534097895197815,0.6185311111586195,0.028059099321599112,0.35311081864584115,8.49533615555715,0.11632415664986429,2579,4.5806651595188335,23.51220244483674,0.01729106628242075,0.08450704225352113,0.20718232044198892,0.6666666666666666,2.279220779220779,8.571428571428571,17.142857142857142,49.42408163265266,864.9350649350649,2579,1.756790997997037,10.458749974255152,0.00576004504952135,0.03106022556047669,0.08287292817679558,0.24975352112676058,1.0491561714874702,3.2142857142857144,6.428571428571428,21.493494223091954,357.85714285714283,14,蔬菜制品,咸菜（泡菜/榨菜/酸豆角等）；干菜（脱水蔬菜/金针菜/粉条/粉皮等）,蔬菜制品,14,蔬菜,咸菜（泡菜/榨菜/酸豆角等）; 干菜（脱水蔬菜/金针菜/粉条/粉皮等）,2,斤/月,元/斤,0,2
2023,蔬菜制品,1760,1760,1446,0.821590909090909,0.647159090909091,0.3255681818181818,0.03920454545454546,6990.172822513037,3.9716891037005895,26.266775712754896,2.7161044153597036,2.322213259816629,2.8317694887351625,1.585774099060624,0.33833201440927246,0.6371264662674291,0.02454151932329865,0.4202915662787307,7.637111242723358,0.10926694329183956,1446,4.834144413909431,28.90842139713417,0.01724137931034483,0.08450704225352113,0.1735360643377733,0.5113636363636364,2.0394298589341693,8.571428571428571,17.142857142857142,48.53877551020403,864.9350649350649,1446,1.9301261510004828,13.370811036087481,0.005754579482592998,0.028818683143977147,0.08035002035002035,0.2136752136752137,0.8571428571428571,3.0,5.714285714285714,23.06755714285709,357.85714285714283,14,蔬菜制品,咸菜（泡菜/榨菜/酸豆角等）；干菜（脱水蔬菜/金针菜/粉条/粉皮等）,蔬菜制品,14,蔬菜,咸菜（泡菜/榨菜/酸豆角等）; 干菜（脱水蔬菜/金针菜/粉条/粉皮等）,2,斤/月,元/斤,0,2
2024,蔬菜制品,1787,1787,1133,0.634023503077784,0.42249580302182427,0.30386121992165643,0.02182428651371013,4823.362623886034,2.699139688800243,11.22160233574945,2.3156100251993594,1.9948205879451726,3.158614222660732,0.9735878956282374,0.37526098795124607,0.5915821222389652,0.03315688980978869,0.265904967196938,10.612885714285715,0.07855251544571933,1133,4.257160303518124,13.857745430930619,0.01749271137026239,0.08522727272727272,0.2338,0.8571428571428572,2.8285714285714287,8.571428571428571,17.142857142857142,49.76571428571453,214.28571428571428,1133,1.535570670333328,4.5622646605448836,0.005836359606499241,0.03314917127071823,0.08333333333333333,0.2972857142857143,1.0932944606413995,3.8312087912087964,6.523809523809492,21.428571428571427,71.42857142857143,14,蔬菜制品,咸菜（泡菜/榨菜/酸豆角等）；干菜（脱水蔬菜/金针菜/粉条/粉皮等）,蔬菜制品,14,蔬菜,咸菜（泡菜/榨菜/酸豆角等）; 干菜（脱水蔬菜/金针菜/粉条/粉皮等）,2,斤/月,元/斤,0,2
pooled_2023_2024,蛋制品,3547,3547,982,0.276853679165492,0.2120101494220468,0.05187482379475613,0.017761488581900197,3592.4341258299437,1.0128091699548756,15.731248162859165,0.6069636960039603,0.4875116768884984,1.7740008242331469,0.38226618892167863,0.5794359323134117,0.3007541917678809,0.11980987591870736,0.52001101738887,5.066359090909091,0.09979633401221996,982,3.658283223859413,29.74633873011912,0.013920145581395349,0.057989030478192344,0.12484999999999999,0.3514705882352941,1.3602272727272726,4.989795918367343,10.0,42.857142857142854,642.8571428571428,982,1.3807517027547802,10.981733346794117,0.005831942969816472,0.020239342485549133,0.043478260869565216,0.1278409090909091,0.5107142857142857,2.098333333333333,3.9999999999999996,17.980008999999814,312.5,10,蛋制品,咸蛋/松花蛋,蛋制品,10,未纳入原六类,咸蛋/松花蛋,1,斤/月,元/斤,0,1
2023,蛋制品,1760,1760,388,0.22045454545454546,0.15795454545454546,0.04602272727272727,0.020454545454545454,1977.4913009381212,1.1235746028057507,21.5396043946863,0.4353440833252313,0.3387112842960341,1.548898477145406,0.41036691431318906,0.5282373211469458,0.36909713917958453,0.10266553967346968,0.6992264820878485,3.719304343732346,0.13402061855670103,388,5.096627064273508,45.699823585846076,0.013286860000000003,0.05167042225923386,0.09356521875588475,0.2524549145500897,1.0,4.285714285714286,7.7099999999999556,42.857142857142854,642.8571428571428,388,1.8614581680185895,16.717861981837377,0.004913583815028903,0.017231951525899656,0.0416625,0.08645533141210375,0.431657364959139,1.7142857142857144,3.910714285714261,21.428571428571427,312.5,10,蛋制品,咸蛋/松花蛋,蛋制品,10,未纳入原六类,咸蛋/松花蛋,1,斤/月,元/斤,0,1
2024,蛋制品,1787,1787,594,0.3324006715165081,0.2652490207050923,0.05763850027979855,0.01510912143256855,1614.9428248918218,0.903717305479475,5.8631931831679145,0.770191262412302,0.634223349764617,1.921006438657794,0.3545900408024519,0.6421284355037843,0.21706851453892487,0.14080304995729087,0.300562367583232,6.360932638431383,0.09259259259259259,594,2.718758964464347,9.929447131616445,0.015437385585463424,0.06167992656058752,0.16540340623715813,0.485,1.7142857142857144,5.2928571428571525,11.108571428571459,41.130000000000095,150.0,594,1.0667548870605752,4.105981974692444,0.0065302920190274845,0.021052631578947364,0.05566666666666667,0.167,0.6428571428571428,2.142857142857143,3.9999999999999996,13.157142857143072,64.64357142857142,10,蛋制品,咸蛋/松花蛋,蛋制品,10,未纳入原六类,咸蛋/松花蛋,1,斤/月,元/斤,0,1
pooled_2023_2024,蛋类,3547,3547,3387,0.9548914575697772,0.6504087961657739,0.3400056385678038,0.032985621652100366,26782.272925329256,7.550683091437625,106.91569452778462,4.521040791020776,4.107080712466141,4.303064283594857,3.2339523177337224,0.4312392003904248,0.5328012934122542,0.035959506197321,0.46127893688783417,24.968429360694557,0.03365810451727192,3387,7.907373169568721,109.39970921481567,0.03497118448708387,0.1274787535410765,0.24861878453038672,0.8158640226628895,6.428571428571429,12.857142857142858,21.428571428571427,47.292857142857,6000.0,3387,3.3867224301746415,53.78460633802521,0.012449822904368359,0.0436046511627907,0.08670520231213873,0.2985074626865672,2.142857142857143,5.342857142857144,8.571428571428571,21.535308095238072,3000.0,9,蛋类,鸡蛋；鸭蛋/鹅蛋,蛋类,9,未纳入原六类,鸡蛋; 鸭蛋/鹅蛋,2,斤/月,元/斤,0,2
2023,蛋类,1760,1760,1695,0.9630681818181818,0.7494318181818181,0.23068181818181818,0.03806818181818182,7331.7552574193705,4.165770032624643,12.531752899498176,3.7317763613677517,3.350174966974076,3.479949325051141,1.7423145866384864,0.6315898059923957,0.2788350140809894,0.0895751799266148,0.20355293344977946,16.445628833341416,0.06725663716814159,1695,4.325519325911133,12.742815521948149,0.04415735555701957,0.12945940574381398,0.2324094365052419,0.4310344827586207,4.285714285714286,12.857142857142858,18.385714285714226,42.857142857142854,310.7142857142857,1695,1.809129010314889,5.629010605827072,0.01652892561983471,0.04661602209944751,0.08547008547008547,0.1724137931034483,1.4285714285714286,5.2071428571428715,7.992857142857133,21.428571428571427,155.35714285714286,9,蛋类,鸡蛋；鸭蛋/鹅蛋,蛋类,9,未纳入原六类,鸡蛋; 鸭蛋/鹅蛋,2,斤/月,元/斤,0,2
2024,蛋类,1787,1787,1692,0.9468382764409625,0.5528819250139899,0.4476776720761052,0.027979854504756575,19450.517667909888,10.884453087806316,150.06145893931418,5.459528913212026,4.894315550877258,5.171903597046416,4.703052713216439,0.35571824865900215,0.6285323498029155,0.015749401538082238,0.5546165571035083,29.21511627906977,0.03309692671394799,1692,11.495577817913647,154.19628093265686,0.025978212538906177,0.12288895315211104,0.2616279069767442,2.3736549165120593,7.5,13.354761904761908,21.428571428571427,64.30821428571426,6000.0,1692,4.967113001488047,75.86616347917679,0.010856474324505982,0.042735042735042736,0.1038781163434903,0.8582589285714286,2.5714285714285716,5.357142857142858,8.571428571428571,25.12928571428566,3000.0,9,蛋类,鸡蛋；鸭蛋/鹅蛋,蛋类,9,未纳入原六类,鸡蛋; 鸭蛋/鹅蛋,2,斤/月,元/斤,0,2
pooled_2023_2024,调料,3547,3547,3484,0.9822385114180998,0.9788553707358331,0.00563856780377784,0.05187482379475613,32019.69091569147,9.027259914206786,68.08657194030401,7.186695806529996,5.733864063471249,5.838599765413461,3.750401301717279,0.9648134120608804,0.0013878460353960206,0.03379874190372358,0.3710954098859651,21.066421030343545,0.06572904707233065,3484,9.190496818510756,68.68865962122159,0.03507032888343307,0.137882200518238,0.293956531665834,1.6139811989774882,5.487072656335261,13.621176470588244,26.81485714285714,152.9679838528818,3697.0,3484,3.818218546840181,33.569539701436916,0.01265941809627511,0.04946392204018934,0.11609230172138259,0.6016417253521127,2.09985,5.357142857142858,11.142857142857142,57.26593370914802,1848.5,18,调料,盐；味精/鸡精；酱油类（生抽/老抽/味极鲜/蚝油等）；醋,调料,18,未纳入原六类,盐; 味精/鸡精; 酱油类; 醋,4,斤/月,元/斤,0,4
2023,调料,1760,1760,1743,0.9903409090909091,0.9869318181818182,0.011363636363636364,0.08693181818181818,17198.877367055775,9.772089413099872,91.75369695828438,7.080426065715189,5.655177064918086,5.710909244688293,4.235092992199707,0.953675552967597,0.0025837966132062525,0.04374065041919643,0.4272115419604433,19.7740977295388,0.06884681583476764,1743,9.867399522120351,92.19521427368807,0.04712085482682388,0.14697463976945246,0.2832149083965241,0.956043956043956,5.155935613682093,13.451625605526342,27.56819854721538,145.01285714285706,3697.0,1743,4.276399120063962,45.77505466367016,0.016055864509605663,0.05420005878318802,0.11329705505761845,0.3934782608695652,2.0,5.354945054945055,11.121428571428542,57.81028471528464,1848.5,18,调料,盐；味精/鸡精；酱油类（生抽/老抽/味极鲜/蚝油等）；醋,调料,18,未纳入原六类,盐; 味精/鸡精; 酱油类; 醋,4,斤/月,元/斤,0,4
2024,调料,1787,1787,1741,0.974258533855624,0.9709009513150532,0.0,0.017347509792949075,14820.813548635699,8.293684134659037,30.1914117526078,7.486627972514097,5.753204106519914,5.906800966009128,3.2730328768437067,0.9777383889555904,0.0,0.0222616110444095,0.3133023345151933,21.96370083102493,0.05973578403216542,1741,8.512816512714359,30.557364554130963,0.03284764642472152,0.12605042016806722,0.32409972299168976,2.247,5.734,13.630252100840337,25.714285714285715,177.84367346938697,502.36,1741,3.359511631774673,12.553327771708306,0.010421175790418628,0.044044321329639896,0.12430939226519336,0.8214285714285714,2.157699443413729,5.357142857142858,11.188186813186812,56.057142857142836,227.14285714285714,18,调料,盐；味精/鸡精；酱油类（生抽/老抽/味极鲜/蚝油等）；醋,调料,18,未纳入原六类,盐; 味精/鸡精; 酱油类; 醋,4,斤/月,元/斤,0,4
pooled_2023_2024,豆制品,3547,3547,3189,0.8990696363123767,0.8491683112489428,0.18579080913447985,0.01945305892303355,17078.103558554096,4.814802243742345,17.665853494418336,4.052529968043229,3.6246594828915,4.03569150534166,1.9748540593538257,0.6732463553811621,0.3109046500434696,0.01584899457536832,0.2539758270770025,17.084302325581397,0.06992787707745375,3189,5.355316261697741,18.553503323334816,0.03488372093023256,0.1652892561983471,0.30523255813953487,1.0,4.5,12.857142857142858,21.428571428571427,51.051428571428524,441.4285714285714,3189,2.196552947170906,9.006226579339339,0.012159197342192691,0.05187319884726225,0.11563599798893916,0.41750000000000004,1.93,4.535714285714286,8.571428571428571,21.44873142857141,244.28571428571428,4,豆制品的获取与消费,豆浆；豆腐/豆腐皮/豆干；发酵豆制品（豆腐乳/豆酱/豆豉等）,豆制品,4,豆类及制品,豆浆; 豆腐/豆腐皮/豆干; 发酵豆制品（豆腐乳/豆酱/豆豉等）,3,斤/月,元/斤,0,3
2023,豆制品,1760,1760,1643,0.9335227272727272,0.8875,0.21022727272727273,0.024431818181818183,8675.487757040759,4.929254407409522,22.75170639876328,3.8153608738597273,3.1622068654988906,3.389745735894567,2.0476913530240557,0.5649994145695629,0.41391594931337006,0.021084636117066805,0.3646781920599887,12.787606837606837,0.0931223371880706,1643,5.280272524066194,23.508929550006297,0.037540250447227204,0.13628663865952012,0.25,0.676056338028169,3.3844017094017094,11.449832873194207,17.358213688818125,70.78285714285605,441.4285714285714,1643,2.1935099095084225,10.349569727256986,0.011418932197838193,0.04933934761220011,0.09113095795486469,0.2616279069767442,1.2588028169014085,4.285714285714286,7.521428571428567,29.639999999999937,217.92857142857142,4,豆制品的获取与消费,豆浆；豆腐/豆腐皮/豆干；发酵豆制品（豆腐乳/豆酱/豆豉等）,豆制品,4,豆类及制品,豆浆; 豆腐/豆腐皮/豆干; 发酵豆制品（豆腐乳/豆酱/豆豉等）,3,斤/月,元/斤,0,3
2024,豆制品,1787,1787,1546,0.8651371012870733,0.8114157806379407,0.161723559037493,0.014549524342473419,8402.61580151334,4.702079351714237,10.477655630703062,4.433907292739555,4.0728128265381445,4.714347395947095,1.903117273198479,0.7850085770430174,0.2045480955176837,0.010443327439298773,0.1415826111554479,23.097218343350942,0.04657179818887452,1546,5.435068435648991,11.086897661498654,0.03773000255558396,0.1702131084213237,0.41704443500023614,1.8221343873517788,6.087087912087912,13.821969780219781,22.392857142857142,44.40255102040812,244.28571428571428,1546,2.1997869128109198,7.3164653452338655,0.012899127906976745,0.05698005698005698,0.16620593741438616,0.664551282051282,2.142857142857143,5.0,8.586967245461722,21.042857142857102,244.28571428571428,4,豆制品的获取与消费,豆浆；豆腐/豆腐皮/豆干；发酵豆制品（豆腐乳/豆酱/豆豉等）,豆制品,4,豆类及制品,豆浆; 豆腐/豆腐皮/豆干; 发酵豆制品（豆腐乳/豆酱/豆豉等）,3,斤/月,元/斤,0,3
pooled_2023_2024,豆类,3547,3547,1967,0.5545531435015506,0.4443191429376938,0.13560755568085706,0.028474767409078096,7808.265836380217,2.201371817417597,21.71735283958965,1.5117684591374057,1.2773177962624103,2.313867420347982,1.0030440801173894,0.6696353098039407,0.29593116198115366,0.03443352821490569,0.42303451728969166,8.057138658857856,0.09811896288764616,1967,3.9696318436096676,29.045869142178553,0.017158670683025984,0.08417524313096025,0.17142997085690495,0.5157593123209169,2.142857142857143,7.4276180638962455,12.857142857142858,42.857142857142854,858.0,1967,1.8087429345075647,20.387398835059837,0.006492032361720747,0.028137363506884002,0.07019730112518686,0.21067415730337077,0.8290469613259669,2.5,5.0,20.542774804446164,858.0,3,豆类过去7天的消费,黄豆；绿豆/红豆/黑豆等杂豆,豆类,3,豆类及制品,黄豆; 绿豆/红豆,2,斤/月,元/斤,0,2
2023,豆类,1760,1760,975,0.5539772727272727,0.45397727272727273,0.1375,0.03409090909090909,3120.9270216856003,1.773253989594091,21.787037529181923,1.0447697834981082,0.8179235700160568,1.4832810855213463,0.6304816151530627,0.7100288612852953,0.2680842319211713,0.02188690679353339,0.5413650375089439,3.506849315068493,0.10358974358974359,975,3.200950791472411,29.200461218130325,0.017032899819727016,0.0821917808219178,0.1643835616438356,0.3380281690140845,1.0,3.910896580055464,8.609564164648905,40.74285714285712,830.0,975,1.1381001463275797,7.226133092040541,0.005901910373960063,0.02170143252073385,0.052639740988302694,0.1282051282051282,0.3841735815205203,1.5269387755102042,3.2142857142857144,16.627460786924924,166.0,3,豆类过去7天的消费,黄豆；绿豆/红豆/黑豆等杂豆,豆类,3,豆类及制品,黄豆; 绿豆/红豆,2,斤/月,元/斤,0,2
