base_ssp,diet_pathway,economy_id,commodity,primary_supply_mt,processing_supply_mt,production_mt,food_demand_mt,final_demand_mt,processing_demand_mt,demand_mt,net_import_mt,primary_supply_mt_baseline,processing_supply_mt_baseline,production_mt_baseline,food_demand_mt_baseline,final_demand_mt_baseline,processing_demand_mt_baseline,demand_mt_baseline,net_import_mt_baseline,primary_supply_mt_change,primary_supply_mt_change_percent,processing_supply_mt_change,processing_supply_mt_change_percent,production_mt_change,production_mt_change_percent,food_demand_mt_change,food_demand_mt_change_percent,final_demand_mt_change,final_demand_mt_change_percent,processing_demand_mt_change,processing_demand_mt_change_percent,demand_mt_change,demand_mt_change_percent,net_import_mt_change,net_import_mt_change_percent
SSP2,CGS,CHN,NBM,0.0,0.4690182888733123,0.4690182888733123,0.0,3.7301405898745754,0.0,3.7301405898745754,3.2611223010012624,0.0,0.4708131193039435,0.4708131193039435,0.0,3.7452748221287777,0.0,3.7452748221287777,3.2744617028248344,0.0,,-0.0017948304306311669,-0.38121928999869104,-0.0017948304306311669,-0.38121928999869104,0.0,,-0.015134232254202296,-0.40408869770470757,0.0,,-0.015134232254202296,-0.40408869770470757,-0.013339401823571961,-0.4073769380800618
SSP2,CGS,CHN,NBO,0.0,0.4576481485369895,0.4576481485369895,0.2911202120484489,1.6612650319981428,0.0,1.6612650319981428,1.2036168834611534,0.0,0.4593994679268782,0.4593994679268782,0.5239648298901308,1.888649046737244,0.0,1.888649046737244,1.4292495788103654,0.0,,-0.0017513193898887058,-0.38121928999871324,-0.0017513193898887058,-0.38121928999871324,-0.23284461784168192,-44.43897845023428,-0.2273840147391013,-12.039505970255348,0.0,,-0.2273840147391013,-12.039505970255348,-0.22563269534921204,-15.786794601473119
SSP2,CGS,CHN,NBS,4.520517489440381,0.0,4.520517489440381,0.0,2.1014964059499124,1.0527907718817335,3.154287177831646,-1.3662303116087346,4.534987864113569,0.0,4.534987864113569,0.0,2.0994432596193064,1.0568195719504905,3.156262831569797,-1.3787250325437723,-0.01447037467318868,-0.3190829855950872,0.0,,-0.01447037467318868,-0.3190829855950872,0.0,,0.002053146330605937,0.09779479970219995,-0.004028800068756944,-0.38121928999870214,-0.0019756537381510064,-0.06259471544606265,0.012494720935037673,-0.9062518370312578
SSP2,CGS,CHN,NDM,0.0,0.0407495330991308,0.0407495330991308,0.7364491713550206,0.7700194595837809,0.0,0.7700194595837809,0.72926992648465,0.0,0.0377370327695246,0.0377370327695246,0.3553580754062758,0.3902919151510492,0.0,0.3902919151510492,0.3525548823815245,0.0,,0.003012500329606198,7.982875463486394,0.003012500329606198,7.982875463486394,0.38109109594874485,107.24143401357881,0.3797275444327317,97.2932130264013,0.0,,0.3797275444327317,97.2932130264013,0.37671504410312556,106.8528796306544
SSP2,CGS,CHN,OCG,15.792891123557864,0.0,15.792891123557864,9.830448358602556,29.06803605857061,0.0,29.06803605857061,13.275144935012744,15.792891123557895,0.0,15.792891123557895,9.830448358603771,29.0680360585718,0.0,29.0680360585718,13.275144935013904,-3.197442310920451e-14,-1.9984014443252818e-13,0.0,,-3.197442310920451e-14,-1.9984014443252818e-13,-1.2150280781497713e-12,-1.2356782264077992e-11,-1.1901590823981678e-12,-4.096722960866828e-12,0.0,,-1.1901590823981678e-12,-4.096722960866828e-12,-1.1599610161283636e-12,-8.737455203799982e-12
SSP2,CGS,CHN,ODA,0.0,0.0487712764519615,0.0487712764519615,0.0,0.8559092989057699,0.0,0.8559092989057699,0.8071380224538084,0.0,0.0451657508124547,0.0451657508124547,0.0,0.8555082186251447,0.0,0.8555082186251447,0.8103424678126899,0.0,,0.0036055256395068,7.982875463486283,0.0036055256395068,7.982875463486283,0.0,,0.00040108028062524337,0.04688210725429798,0.0,,0.00040108028062524337,0.04688210725429798,-0.003204445358881536,-0.39544334477880083
SSP2,CGS,CHN,OTO,6.63671657088251,0.0,6.63671657088251,3.280073817450805,9.444411914473688,0.0,9.444411914473688,2.8076953435911784,6.726503465508584,0.0,6.726503465508584,5.905122743350056,12.046526920386196,0.0,12.046526920386196,5.320023454877612,-0.08978689462607381,-1.3348226918557748,0.0,,-0.08978689462607381,-1.3348226918557748,-2.6250489258992507,-44.45375718659533,-2.6021150059125073,-21.600541161029398,0.0,,-2.6021150059125073,-21.600541161029398,-2.5123281112864335,-47.224004416428464
SSP2,CGS,CHN,PLM,41.82055916372716,0.0,41.82055916372716,44.82995043941723,44.82995043941723,0.0,44.82995043941723,3.0093912756900707,40.24410739608346,0.0,40.24410739608346,32.98303406069088,32.98303406069088,0.0,32.98303406069088,-7.261073335392581,1.5764517676437038,3.917223836345096,0.0,,1.5764517676437038,3.917223836345096,11.846916378726348,35.91821285127157,11.846916378726348,35.91821285127157,0.0,,11.846916378726348,35.91821285127157,10.270464611082652,-141.44554305795842
SSP2,CGS,CHN,PRK,66.5129121463816,0.0,66.5129121463816,26.74126226386584,26.74126226386584,0.0,26.74126226386584,-39.77164988251576,85.7562998601686,0.0,85.7562998601686,78.32371560184528,78.32371560184528,0.0,78.32371560184528,-7.432584258323317,-19.243387713787,-22.439619882346417,0.0,,-19.243387713787,-22.439619882346417,-51.582453337979445,-65.8580264503746,-51.582453337979445,-65.8580264503746,0.0,,-51.582453337979445,-65.8580264503746,-32.33906562419244,435.0985404299697
SSP2,CGS,CHN,RBM,0.0,6.847823641654893,6.847823641654893,0.0,9.254406426085833,0.0,9.254406426085833,2.406582784430938,0.0,6.936584602947337,6.936584602947337,0.0,9.382766491586011,0.0,9.382766491586011,2.446181888638674,0.0,,-0.08876096129244448,-1.2796061227989708,-0.08876096129244448,-1.2796061227989708,0.0,,-0.12836006550017842,-1.3680407118229487,0.0,,-0.12836006550017842,-1.3680407118229487,-0.039599104207735714,-1.6188127461679858
SSP2,CGS,CHN,RBO,0.0,5.023118765977183,5.023118765977183,1.352404586974168,6.189254273277994,0.0,6.189254273277994,1.1661355073008108,0.0,5.088228043564611,5.088228043564611,2.40172039528392,7.155229388386205,0.0,7.155229388386205,2.0670013448215947,0.0,,-0.06510927758742735,-1.279606122798982,-0.06510927758742735,-1.279606122798982,-1.0493158083097518,-43.69017352603639,-0.9659751151082112,-13.500267603944394,0.0,,-0.9659751151082112,-13.500267603944394,-0.9008658375207839,-43.583224547855274
SSP2,CGS,CHN,RBS,22.305770206866445,0.0,22.305770206866445,0.0031139578215076,12.852835023927833,12.189077325836406,25.04191234976424,2.736142142897794,22.51938742659246,0.0,22.51938742659246,0.003104540421919,12.81396478540634,12.34707120496144,25.161035990367782,2.6416485637753238,-0.21361721972601444,-0.9485924980080052,0.0,,-0.21361721972601444,-0.9485924980080052,9.417399588599901e-06,0.3033427918061715,0.038870238521493405,0.3033427918091469,-0.1579938791250335,-1.2796061227989597,-0.11912364060354363,-0.4734448957075754,0.09449357912247036,3.5770685176768735
SSP2,CGS,CHN,RIC,293.9307157552432,0.0,293.9307157552432,135.72108882581193,166.5583040685897,0.0,166.5583040685897,-127.37241168665344,309.87365132493426,0.0,309.87365132493426,198.67643212387088,229.14949881963685,0.0,229.14949881963685,-80.72415250529741,-15.94293556969103,-5.144979413875117,0.0,,-15.94293556969103,-5.144979413875117,-62.95534329805895,-31.68737359789485,-62.59119475104714,-27.31456759602715,0.0,,-62.59119475104714,-27.31456759602715,-46.648259181356025,57.78723930027607
SSP2,CGS,CHN,SBE,14.345301251799842,0.0,14.345301251799842,0.0,2.306453596189589,8.966719964843284,11.273173561032872,-3.072127690766969,14.345301251799842,0.0,14.345301251799842,0.0,2.306453596189589,8.966719964843284,11.273173561032872,-3.072127690766969,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSP2,CGS,CHN,SBM,0.0,85.99739016633892,85.99739016633892,0.0,80.0306899842647,0.0,80.0306899842647,-5.96670018207422,0.0,86.49847774005909,86.49847774005909,0.0,80.51440265605319,0.0,80.51440265605319,-5.984075084005895,0.0,,-0.5010875737201701,-0.5793021875205917,-0.5010875737201701,-0.5793021875205917,0.0,,-0.48371267178849564,-0.6007778184169754,0.0,,-0.48371267178849564,-0.6007778184169754,0.017374901931675346,-0.29035233829393103
SSP2,CGS,CHN,SBO,0.0,20.585777532735523,20.585777532735523,2.393051240538823,16.037490470101226,0.0,16.037490470101226,-4.548287062634298,0.0,20.7057262578895,20.7057262578895,4.235714114822325,17.600630664923685,0.0,17.600630664923685,-3.1050955929658137,0.0,,-0.11994872515397503,-0.5793021875205695,-0.11994872515397503,-0.5793021875205695,-1.8426628742835018,-43.50300384616009,-1.5631401948224593,-8.881160138980949,0.0,,-1.5631401948224593,-8.881160138980949,-1.4431914696684842,46.47816553338471
SSP2,CGS,CHN,SBS,30.343863660088,0.0,30.343863660088,8.259537809146028,26.07304951988682,110.73575864838904,136.80880816827585,106.46494450818784,30.484623486576687,0.0,30.484623486576687,8.252492487380517,26.050809410630148,111.38099116669984,137.43180057732997,106.94717709075329,-0.14075982648868646,-0.461740413328926,0.0,,-0.14075982648868646,-0.461740413328926,0.007045321765511758,0.08537204700622691,0.022240109256671303,0.08537204701055678,-0.6452325183108059,-0.5793021875205917,-0.6229924090541203,-0.45331022837292734,-0.48223258256544455,-0.4509072569126693
SSP2,CGS,CHN,SCA,162.02674761732985,0.0,162.02674761732985,0.0,25.342218181753857,113.3872852606854,138.72950344243927,-23.29724417489058,162.0267476173298,0.0,162.0267476173298,0.0,25.34221818175386,113.3872852606855,138.72950344243935,-23.29724417489044,5.684341886080802e-14,4.440892098500626e-14,0.0,,5.684341886080802e-14,4.440892098500626e-14,0.0,,-3.552713678800501e-15,-1.1102230246251565e-14,-9.947598300641403e-14,-8.881784197001252e-14,-8.526512829121202e-14,-6.661338147750939e-14,-1.3855583347321954e-13,5.995204332975845e-13
SSP2,CGS,CHN,SUG,0.0,12.81369660999706,12.81369660999706,10.501886031599112,16.511387676645217,0.0,16.511387676645217,3.697691066648156,0.0,12.813696609997072,12.813696609997072,10.501886031599176,16.51138767664528,0.0,16.51138767664528,3.6976910666482095,0.0,,-1.2434497875801753e-14,-9.992007221626409e-14,-1.2434497875801753e-14,-9.992007221626409e-14,-6.394884621840902e-14,-6.106226635438361e-13,-6.394884621840902e-14,-3.885780586188048e-13,0.0,,-6.394884621840902e-14,-3.885780586188048e-13,-5.3290705182007514e-14,-1.4432899320127035e-12
SSP2,CGS,CHN,WDM,0.0,0.0,0.0,1.0139589456448148,1.0139589456448148,0.0,1.0139589456448148,1.0139589456448148,0.0,0.0,0.0,0.4878585354364648,0.4878585354364648,0.0,0.4878585354364648,0.4878585354364648,0.0,,0.0,,0.0,,0.52610041020835,107.83872208726902,0.52610041020835,107.83872208726902,0.0,,0.52610041020835,107.83872208726902,0.52610041020835,107.83872208726902
SSP2,CGS,CHN,WHE,219.88667788414975,0.0,219.88667788414975,76.76470726657864,129.18421595918937,0.0,129.18421595918937,-90.7024619249604,225.1661180112882,0.0,225.1661180112882,112.38509019430204,164.19132617167136,0.0,164.19132617167136,-60.97479183961684,-5.279440127138457,-2.3446867467305954,0.0,,-5.279440127138457,-2.3446867467305954,-35.6203829277234,-31.694936460111823,-35.00711021248199,-21.320925428107007,0.0,,-35.00711021248199,-21.320925428107007,-29.72767008534356,48.75403291828666
SSP2,MTS,CHN,BDI,9.78180031729403,0.0,9.78180031729403,0.0,7.872182570629183,0.0,7.872182570629183,-1.9096177466648472,9.78180031729403,0.0,9.78180031729403,0.0,7.872182570629183,0.0,7.872182570629183,-1.9096177466648472,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
SSP2,MTS,CHN,BFV,12.362806982727315,0.0,12.362806982727315,7.53551051732761,7.53551051732761,0.0,7.53551051732761,-4.827296465399707,12.908990962648884,0.0,12.908990962648884,13.63006322777773,13.63006322777773,0.0,13.63006322777773,0.7210722651288481,-0.5461839799215689,-4.2310354194367905,0.0,,-0.5461839799215689,-4.2310354194367905,-6.094552710450121,-44.714045772213105,-6.094552710450121,-44.714045772213105,0.0,,-6.094552710450121,-44.714045772213105,-5.548368730528555,-769.4608430872208
SSP2,MTS,CHN,BUT,0.0,0.1992894899923554,0.1992894899923554,0.4382431300718015,0.4404487343735099,0.0,0.4404487343735099,0.2411592443811544,0.0,0.1910914300068724,0.1910914300068724,0.2707094953344008,0.272917877026096,0.0,0.272917877026096,0.0818264470192235,0.0,,0.008198059985483008,4.290124358370329,0.008198059985483008,4.290124358370329,0.16753363473740068,61.88687047362358,0.1675308573474139,61.38508007351782,0.0,,0.1675308573474139,61.38508007351782,0.1593327973619309,194.72041517884657
SSP2,MTS,CHN,CHE,0.0,0.3852410050682972,0.3852410050682972,0.7269589881942331,0.7431343754202577,0.0,0.7431343754202577,0.3578933703519605,0.0,0.369393561891345,0.369393561891345,0.4526310953721373,0.4689558749987746,0.0,0.4689558749987746,0.0995623131074296,0.0,,0.015847443176952247,4.290124358370306,0.015847443176952247,4.290124358370306,0.2743278928220958,60.60738990911641,0.2741785004214831,58.465735272470894,0.0,,0.2741785004214831,58.465735272470894,0.25833105724453087,259.4667090204974
SSP2,MTS,CHN,CRN,443.2718614254077,0.0,443.2718614254077,10.738572645825917,336.907088144548,0.0,336.907088144548,-106.36477328085972,443.271861425409,0.0,443.271861425409,10.73857264583118,336.9070881445526,0.0,336.9070881445526,-106.3647732808564,-1.3073986337985843e-12,-2.9976021664879227e-13,0.0,,-1.3073986337985843e-12,-2.9976021664879227e-13,-5.263345315142942e-12,-4.901634653720066e-11,-4.547473508864641e-12,-1.354472090042691e-12,0.0,,-4.547473508864641e-12,-1.354472090042691e-12,-3.325340003357269e-12,3.1308289294429414e-12
SSP2,MTS,CHN,CTN,0.0,7.8439665438896995,7.8439665438896995,0.0,7.159377527164156,0.0,7.159377527164156,-0.6845890167255435,0.0,7.8439665438896995,7.8439665438896995,0.0,7.159377527164156,0.0,7.159377527164156,-0.6845890167255435,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
SSP2,MTS,CHN,DDG,0.0,2.662640060610438,2.662640060610438,0.0,2.3878380362716087,0.0,2.3878380362716087,-0.2748020243388294,0.0,2.6626400606104403,2.6626400606104403,0.0,2.3878380362716083,0.0,2.3878380362716083,-0.274802024338832,0.0,,-2.220446049250313e-15,-8.881784197001252e-14,-2.220446049250313e-15,-8.881784197001252e-14,0.0,,4.440892098500626e-16,2.220446049250313e-14,0.0,,4.440892098500626e-16,2.220446049250313e-14,2.609024107869118e-15,-9.547918011776346e-13
SSP2,MTS,CHN,ETH,0.0,3.550186747480584,3.550186747480584,0.0,3.035184532205245,0.0,3.035184532205245,-0.5150022152753393,0.0,3.5501867474805877,3.5501867474805877,0.0,3.0351845322052435,0.0,3.0351845322052435,-0.5150022152753437,0.0,,-3.552713678800501e-15,-9.992007221626409e-14,-3.552713678800501e-15,-9.992007221626409e-14,0.0,,1.3322676295501878e-15,4.440892098500626e-14,0.0,,1.3322676295501878e-15,4.440892098500626e-14,4.440892098500626e-15,-8.659739592076221e-13
SSP2,MTS,CHN,FMK,0.0,67.57050905982777,67.57050905982777,77.49592479849107,77.49592479849107,0.0,77.49592479849107,9.925415738663304,0.0,64.79089892311993,64.79089892311993,48.30185875332657,48.30185875332657,0.0,48.30185875332657,-16.489040169793356,0.0,,2.779610136707845,4.290124358370284,2.779610136707845,4.290124358370284,29.194066045164504,60.440874944908614,29.194066045164504,60.440874944908614,0.0,,29.194066045164504,60.440874944908614,26.41445590845666,-160.19401758051325
SSP2,MTS,CHN,MLK,80.6608863858044,0.0,80.6608863858044,0.0,0.0,76.08993799105845,76.08993799105845,-4.570948394745955,79.18960169213713,0.0,79.18960169213713,0.0,0.0,72.95986888422144,72.95986888422144,-6.229732807915696,1.4712846936672719,1.857926624491868,0.0,,1.4712846936672719,1.857926624491868,0.0,,0.0,,3.130069106837013,4.290124358370284,3.130069106837013,4.290124358370284,1.6587844131697418,-26.62689499398815
SSP2,MTS,CHN,NBM,0.0,0.4698694199597459,0.4698694199597459,0.0,3.737317026529234,0.0,3.737317026529234,3.267447606569488,0.0,0.4708131193039435,0.4708131193039435,0.0,3.7452748221287777,0.0,3.7452748221287777,3.2744617028248344,0.0,,-0.0009436993441975794,-0.20044032451618232,-0.0009436993441975794,-0.20044032451618232,0.0,,-0.007957795599543793,-0.21247561200383736,0.0,,-0.007957795599543793,-0.21247561200383736,-0.007014096255346214,-0.21420608612692238
SSP2,MTS,CHN,NBO,0.0,0.4584786461425399,0.4584786461425399,0.4016766138276843,1.7692269108710237,0.0,1.7692269108710237,1.3107482647284834,0.0,0.4593994679268782,0.4593994679268782,0.5239648298901308,1.888649046737244,0.0,1.888649046737244,1.4292495788103654,0.0,,-0.0009208217843382771,-0.20044032451619342,-0.0009208217843382771,-0.20044032451619342,-0.1222882160624465,-23.339012293647432,-0.11942213586622041,-6.323151253142001,0.0,,-0.11942213586622041,-6.323151253142001,-0.11850131408188203,-8.291156131073796
SSP2,MTS,CHN,NBS,4.527379407670133,0.0,4.527379407670133,0.0,2.100521726224168,1.0547012793709225,3.1552230055950905,-1.3721564020750423,4.534987864113569,0.0,4.534987864113569,0.0,2.0994432596193064,1.0568195719504905,3.156262831569797,-1.3787250325437723,-0.007608456443436218,-0.16777236613230162,0.0,,-0.007608456443436218,-0.16777236613230162,0.0,,0.0010784666048615499,0.051369171322934726,-0.002118292579567971,-0.20044032451617122,-0.001039825974706421,-0.03294484744127413,0.006568630468730019,-0.47642788182432616
SSP2,MTS,CHN,NDM,0.0,0.0393559984044962,0.0393559984044962,0.5637925159203817,0.5979858363095828,0.0,0.5979858363095828,0.5586298379050866,0.0,0.0377370327695246,0.0377370327695246,0.3553580754062758,0.3902919151510492,0.0,0.3902919151510492,0.3525548823815245,0.0,,0.0016189656349715961,4.290124358370395,0.0016189656349715961,4.290124358370395,0.20843444051410592,58.654764008333224,0.20769392115853358,53.2150201159439,0.0,,0.20769392115853358,53.2150201159439,0.2060749555235621,58.451879642544235
SSP2,MTS,CHN,OCG,15.792891123557864,0.0,15.792891123557864,9.83044835860237,29.06803605857043,0.0,29.06803605857043,13.275144935012566,15.792891123557895,0.0,15.792891123557895,9.830448358603771,29.0680360585718,0.0,29.0680360585718,13.275144935013904,-3.197442310920451e-14,-1.9984014443252818e-13,0.0,,-3.197442310920451e-14,-1.9984014443252818e-13,-1.4015455462867976e-12,-1.425526363618701e-11,-1.3677947663381929e-12,-4.707345624410664e-12,0.0,,-1.3677947663381929e-12,-4.707345624410664e-12,-1.3375967000683886e-12,-1.0080825063596421e-11
SSP2,MTS,CHN,ODA,0.0,0.0471034176897007,0.0471034176897007,0.0,0.8557454135099709,0.0,0.8557454135099709,0.8086419958202702,0.0,0.0451657508124547,0.0451657508124547,0.0,0.8555082186251447,0.0,0.8555082186251447,0.8103424678126899,0.0,,0.0019376668772460026,4.290124358370417,0.0019376668772460026,4.290124358370417,0.0,,0.00023719488482620843,0.027725611474238576,0.0,,0.00023719488482620843,0.027725611474238576,-0.0017004719924197387,-0.209846091000232
SSP2,MTS,CHN,OTO,6.679300813859601,0.0,6.679300813859601,4.526270509281661,10.6796823862698,0.0,10.6796823862698,4.000381572410199,6.726503465508584,0.0,6.726503465508584,5.905122743350056,12.046526920386196,0.0,12.046526920386196,5.320023454877612,-0.047202651648983185,-0.7017412819457225,0.0,,-0.047202651648983185,-0.7017412819457225,-1.378852234068395,-23.350102851310993,-1.366844534116396,-11.346378447080053,0.0,,-1.366844534116396,-11.346378447080053,-1.3196418824674128,-24.805189181215205
SSP2,MTS,CHN,PLM,41.15912725338778,0.0,41.15912725338778,39.89431021242429,39.89431021242429,0.0,39.89431021242429,-1.2648170409634858,40.24410739608346,0.0,40.24410739608346,32.98303406069088,32.98303406069088,0.0,32.98303406069088,-7.261073335392581,0.9150198573043227,2.273674126496772,0.0,,0.9150198573043227,2.273674126496772,6.911276151733404,20.954033940650252,6.911276151733404,20.954033940650252,0.0,,6.911276151733404,20.954033940650252,5.996256294429095,-82.58085296014846
SSP2,MTS,CHN,PRK,74.55679673588895,0.0,74.55679673588895,49.06093787970918,49.06093787970918,0.0,49.06093787970918,-25.495858856179773,85.7562998601686,0.0,85.7562998601686,78.32371560184528,78.32371560184528,0.0,78.32371560184528,-7.432584258323317,-11.199503124279644,-13.059685577084345,0.0,,-11.199503124279644,-13.059685577084345,-29.2627777221361,-37.361324724291656,-29.2627777221361,-37.361324724291656,0.0,,-29.2627777221361,-37.361324724291656,-18.063274597856456,243.0281846805632
SSP2,MTS,CHN,RBM,0.0,6.890071861848748,6.890071861848748,0.0,9.31549078994835,0.0,9.31549078994835,2.425418928099603,0.0,6.936584602947337,6.936584602947337,0.0,9.382766491586011,0.0,9.382766491586011,2.446181888638674,0.0,,-0.046512741098589494,-0.6705424032286245,-0.046512741098589494,-0.6705424032286245,0.0,,-0.06727570163766039,-0.7170134916816839,0.0,,-0.06727570163766039,-0.7170134916816839,-0.020762960539070896,-0.8487905431523668
SSP2,MTS,CHN,RBO,0.0,5.054109316959539,5.054109316959539,1.8540910203473608,6.650979847011415,0.0,6.650979847011415,1.5968705300518762,0.0,5.088228043564611,5.088228043564611,2.40172039528392,7.155229388386205,0.0,7.155229388386205,2.0670013448215947,0.0,,-0.03411872660507154,-0.6705424032286356,-0.03411872660507154,-0.6705424032286356,-0.547629374936559,-22.801545759110773,-0.5042495413747901,-7.047286872357262,0.0,,-0.5042495413747901,-7.047286872357262,-0.4701308147697185,-22.744581949475993
SSP2,MTS,CHN,RBS,22.407430476562467,0.0,22.407430476562467,0.0031094613347628,12.834275812264716,12.264278856975343,25.09855466924006,2.6911241926775915,22.51938742659246,0.0,22.51938742659246,0.003104540421919,12.81396478540634,12.34707120496144,25.161035990367782,2.6416485637753238,-0.11195695002999173,-0.4971580616699445,0.0,,-0.11195695002999173,-0.4971580616699445,4.920912843799953e-06,0.15850696641142026,0.02031102685837638,0.15850696641142026,-0.08279234798609636,-0.6705424032286134,-0.06248132112772353,-0.24832570944870458,0.049475628902267754,1.8729073042009547
