base_ssp,diet_pathway,group_system,group_code,group_name,primary_production_mt,primary_food_demand_mt,primary_net_import_mt,primary_production_mt_baseline,primary_food_demand_mt_baseline,primary_net_import_mt_baseline,primary_production_mt_change,primary_production_mt_change_percent,primary_food_demand_mt_change,primary_food_demand_mt_change_percent,primary_net_import_mt_change,primary_net_import_mt_change_percent
SSP1,CGS,UN_REPORTING_AREA,013,Central America,246.62583368025165,59.592418992541994,66.50968296085624,246.46751516941114,58.6408055516675,63.622149536324685,0.15831851084050186,0.06423504157604398,0.9516134408744961,1.6227837116528754,2.8875334245315543,4.538566278529976
SSP1,CGS,UN_REPORTING_AREA,014,Eastern Africa,146.12369223876541,158.56545152790272,155.20673275442633,146.18160523346484,157.30731341516716,154.01138193903694,-0.05791299469942146,-0.03961715607577743,1.2581381127355655,0.7997963256896279,1.1953508153893893,0.7761444643503923
SSP1,CGS,UN_REPORTING_AREA,015,Northern Africa,149.30579853803349,94.82567583347492,68.38350529897795,149.42078092947477,94.44229561237248,68.65286496760258,-0.11498239144128775,-0.07695207502332879,0.38338022110244196,0.40594123492718737,-0.2693596686246309,-0.392350222749982
SSP1,CGS,UN_REPORTING_AREA,017,Middle Africa,15.971663727226607,31.355437394447005,35.97951917499264,16.070735412716097,31.00469492580109,35.84917572883699,-0.09907168548948952,-0.6164726314335178,0.3507424686459153,1.1312559903759567,0.1303434461556492,0.36358840476993226
SSP1,CGS,UN_REPORTING_AREA,018,Southern Africa,51.25718504222277,21.235957473335308,29.4472263424591,51.2527862336396,21.08613374359731,28.77260656963298,0.004398808583175651,0.008582574541660115,0.1498237297379994,0.7105320091384426,0.6746197728261194,2.3446599153033487
SSP1,CGS,UN_REPORTING_AREA,021,Northern America,928.6603132362651,117.70412074158976,-29.14961780268973,931.1970464577646,115.25643272574547,-37.82079087909243,-2.536733221499503,-0.27241637322080736,2.4476880158442924,2.1236888544595267,8.671173076402699,-22.9270009295236
SSP1,CGS,UN_REPORTING_AREA,029,Caribbean,16.672830419071197,7.504423374513115,7.808863221652771,16.692632938975663,7.392175888111779,8.833317697412152,-0.019802519904466465,-0.11863029623223609,0.11224748640133608,1.5184634145658515,-1.0244544757593808,-11.597618367779406
SSP1,CGS,UN_REPORTING_AREA,030,Eastern Asia,1501.2493985342687,353.9362767983425,-259.96603471012264,1541.6471445729076,508.6397921492623,-149.44547298049002,-40.39774603863884,-2.6204275200620186,-154.70351535091982,-30.41514205902347,-110.52056172963262,73.95377024505854
SSP1,CGS,UN_REPORTING_AREA,034,Southern Asia,2191.490997950196,625.2561144712095,-35.04711504396877,2200.0689878631415,619.6191947704551,-82.02006170157681,-8.577989912945668,-0.38989640598848796,5.6369197007543335,0.9097393606152915,46.972946657608034,-57.27006988670065
SSP1,CGS,UN_REPORTING_AREA,035,South-eastern Asia,553.2662651851164,272.85427714409764,109.90372010591501,568.0014768389879,267.71545757746856,88.29253401057994,-14.735211653871488,-2.5942206586988314,5.138819566629081,1.919507978033752,21.61118609533507,24.476799015356665
SSP1,CGS,UN_REPORTING_AREA,039,Southern Europe,119.36991995743418,39.06388032727292,56.09875627793009,120.19335067212388,37.640206253626424,53.419974847632325,-0.8234307146897066,-0.6850884097040821,1.4236740736464952,3.78232272175536,2.678781430297768,5.014568872296077
SSP1,CGS,UN_REPORTING_AREA,053,Australia and New Zealand,152.54302304034542,9.425380966939887,-29.588041267399536,152.93905544544978,9.178403827855306,-32.29068483470682,-0.3960324051043642,-0.25894785602728065,0.2469771390845814,2.690850650251808,2.7026435673072875,-8.369731336272002
SSP1,CGS,UN_REPORTING_AREA,054,Melanesia,3.395216434734774,2.8589103183962834,2.472570213960706,3.4092795307916615,2.789346229760192,2.387785813037117,-0.014063096056887492,-0.4124946614049496,0.06956408863609154,2.4939209013888686,0.08478440092358941,3.5507540274623217
SSP1,CGS,UN_REPORTING_AREA,057,Micronesia,0.0028988981915004,0.0861462112605854,9.280800534405012,0.0033029328012159995,0.0840116474514764,13.209953567916253,-0.00040403460971559935,-12.232601570545153,0.002134563809108994,2.540795084802827,-3.9291530335112412,-29.743882242358467
SSP1,CGS,UN_REPORTING_AREA,061,Polynesia,0.012531713553727501,0.2138902084651832,2.556273218600038,0.013433162423918128,0.21088761589289362,3.5387864272687968,-0.000901448870190627,-6.710622873029304,0.003002592572289575,1.4237880017641924,-0.9825132086687587,-27.764128433912116
SSP1,CGS,UN_REPORTING_AREA,143,Central Asia,73.61500729209294,26.552701116084805,15.157340863924755,73.55889185047671,26.150811593730122,12.120087728948327,0.05611544161622817,0.07628641514922929,0.4018895223546828,1.5368147214637196,3.037253134976428,25.059662957076423
SSP1,CGS,UN_REPORTING_AREA,145,Western Asia,224.89696286815752,97.31769150554807,68.68299119412221,223.73948857624447,96.52372583881701,65.37489050936017,1.1574742919130472,0.517331249516384,0.7939656667310544,0.8225601113418302,3.3081006847620387,5.060200726895903
SSP1,CGS,UN_REPORTING_AREA,151,Eastern Europe,770.5818199123466,71.0526184890924,-266.9853209473851,774.6310556440342,68.77685484569247,-277.2064509998173,-4.049235731687531,-0.5227308797116303,2.2757636433999267,3.308909150477768,10.221130052432216,-3.6871905453740528
SSP1,CGS,UN_REPORTING_AREA,154,Northern Europe,144.35475613091734,30.06444682999649,15.059172148379707,144.080616888891,29.21443524904288,14.0024150428618,0.27413924202633666,0.19026795411192232,0.8500115809536126,2.9095602010018595,1.0567571055179066,7.546963165162168
SSP1,CGS,UN_REPORTING_AREA,155,Western Europe,413.23210871443234,44.10999174556785,-26.69705362210152,413.7027118002926,42.4305508701082,-25.041173664633916,-0.47060308586026167,-0.11375392822839947,1.6794408754596475,3.958093498717208,-1.6558799574676044,6.612629182817553
SSP1,CGS,UN_SPECIAL_GROUP,LDC,Least developed countries,349.6200771267149,370.8080685472195,338.2034881783825,354.74201471917036,366.8678846790804,331.0091741759322,-5.121937592455481,-1.4438485941706825,3.9401838681390586,1.0740062111421311,7.194314002450312,2.173448521588872
SSP1,CGS,UN_SPECIAL_GROUP,LLDC,Landlocked developing countries,311.38909923394203,199.29064002145168,137.9939691816619,312.18439417283065,197.44883195034467,132.95603704008818,-0.7952949388886168,-0.25475166399520077,1.8418080711070104,0.9328027180075749,5.0379321415737195,3.789171408632397
SSP1,CGS,UN_SPECIAL_GROUP,PACIFIC_ISLANDS,Pacific island countries and areas,3.4106470464800016,3.1589467381220517,14.309643966965755,3.4260156260167953,3.0842454931045618,19.136525808222167,-0.015368579536793714,-0.4485846304986607,0.07470124501748998,2.422026559964152,-4.826881841256412,-25.223396815228092
SSP1,CGS,UN_SPECIAL_GROUP,SIDS,Small island developing States,27.68401858400756,14.595164668215768,29.740234089176873,27.80930186327717,14.356216020998836,36.38076642462028,-0.1252832792696097,-0.45050853806239965,0.23894864721693132,1.6644263841350648,-6.64053233544341,-18.252865423278998
SSP1,CGS,UN_SUBREGION,015,Northern Africa,149.30579853803349,94.82567583347492,68.38350529897795,149.42078092947477,94.44229561237248,68.65286496760258,-0.11498239144128775,-0.07695207502332879,0.38338022110244196,0.40594123492718737,-0.2693596686246309,-0.392350222749982
SSP1,CGS,UN_SUBREGION,021,Northern America,928.6603132362651,117.70412074158976,-29.14961780268973,931.1970464577646,115.25643272574547,-37.82079087909243,-2.536733221499503,-0.27241637322080736,2.4476880158442924,2.1236888544595267,8.671173076402699,-22.9270009295236
SSP1,CGS,UN_SUBREGION,030,Eastern Asia,1501.2493985342687,353.9362767983425,-259.96603471012264,1541.6471445729076,508.6397921492623,-149.44547298049002,-40.39774603863884,-2.6204275200620186,-154.70351535091982,-30.41514205902347,-110.52056172963262,73.95377024505854
SSP1,CGS,UN_SUBREGION,034,Southern Asia,2191.490997950196,625.2561144712095,-35.04711504396877,2200.0689878631415,619.6191947704551,-82.02006170157681,-8.577989912945668,-0.38989640598848796,5.6369197007543335,0.9097393606152915,46.972946657608034,-57.27006988670065
SSP1,CGS,UN_SUBREGION,035,South-eastern Asia,553.2662651851164,272.85427714409764,109.90372010591501,568.0014768389879,267.71545757746856,88.29253401057994,-14.735211653871488,-2.5942206586988314,5.138819566629081,1.919507978033752,21.61118609533507,24.476799015356665
SSP1,CGS,UN_SUBREGION,039,Southern Europe,119.36991995743418,39.06388032727292,56.09875627793009,120.19335067212388,37.640206253626424,53.419974847632325,-0.8234307146897066,-0.6850884097040821,1.4236740736464952,3.78232272175536,2.678781430297768,5.014568872296077
SSP1,CGS,UN_SUBREGION,053,Australia and New Zealand,152.54302304034542,9.425380966939887,-29.588041267399536,152.93905544544978,9.178403827855306,-32.29068483470682,-0.3960324051043642,-0.25894785602728065,0.2469771390845814,2.690850650251808,2.7026435673072875,-8.369731336272002
SSP1,CGS,UN_SUBREGION,054,Melanesia,3.395216434734774,2.8589103183962834,2.472570213960706,3.4092795307916615,2.789346229760192,2.387785813037117,-0.014063096056887492,-0.4124946614049496,0.06956408863609154,2.4939209013888686,0.08478440092358941,3.5507540274623217
SSP1,CGS,UN_SUBREGION,057,Micronesia,0.0028988981915004,0.0861462112605854,9.280800534405012,0.0033029328012159995,0.0840116474514764,13.209953567916253,-0.00040403460971559935,-12.232601570545153,0.002134563809108994,2.540795084802827,-3.9291530335112412,-29.743882242358467
SSP1,CGS,UN_SUBREGION,061,Polynesia,0.012531713553727501,0.2138902084651832,2.556273218600038,0.013433162423918128,0.21088761589289362,3.5387864272687968,-0.000901448870190627,-6.710622873029304,0.003002592572289575,1.4237880017641924,-0.9825132086687587,-27.764128433912116
SSP1,CGS,UN_SUBREGION,143,Central Asia,73.61500729209294,26.552701116084805,15.157340863924755,73.55889185047671,26.150811593730122,12.120087728948327,0.05611544161622817,0.07628641514922929,0.4018895223546828,1.5368147214637196,3.037253134976428,25.059662957076423
SSP1,CGS,UN_SUBREGION,145,Western Asia,224.89696286815752,97.31769150554807,68.68299119412221,223.73948857624447,96.52372583881701,65.37489050936017,1.1574742919130472,0.517331249516384,0.7939656667310544,0.8225601113418302,3.3081006847620387,5.060200726895903
SSP1,CGS,UN_SUBREGION,151,Eastern Europe,770.5818199123466,71.0526184890924,-266.9853209473851,774.6310556440342,68.77685484569247,-277.2064509998173,-4.049235731687531,-0.5227308797116303,2.2757636433999267,3.308909150477768,10.221130052432216,-3.6871905453740528
SSP1,CGS,UN_SUBREGION,154,Northern Europe,144.35475613091734,30.06444682999649,15.059172148379707,144.080616888891,29.21443524904288,14.0024150428618,0.27413924202633666,0.19026795411192232,0.8500115809536126,2.9095602010018595,1.0567571055179066,7.546963165162168
SSP1,CGS,UN_SUBREGION,155,Western Europe,413.23210871443234,44.10999174556785,-26.69705362210152,413.7027118002926,42.4305508701082,-25.041173664633916,-0.47060308586026167,-0.11375392822839947,1.6794408754596475,3.958093498717208,-1.6558799574676044,6.612629182817553
SSP1,CGS,UN_SUBREGION,202,Sub-Saharan Africa,301.25607819499606,338.17449488020645,327.50062874692725,302.4381796070275,335.2813933495978,323.6674455848503,-1.182101412031443,-0.39085720379861133,2.8931015306086465,0.8628875887520593,3.833183162076921,1.184296788066086
SSP1,CGS,UN_SUBREGION,419,Latin America and the Caribbean,1952.8535291283813,196.27252592714137,-27.662575209473907,1955.310494513656,193.10396688629513,-40.84210343974186,-2.4569653852747706,-0.12565602200615977,3.1685590408462474,1.640856525082146,13.179528230267955,-32.269464891084596
SSP1,CGS,WB_DEVELOPMENT_STATUS,DEVELOPING_ECONOMIES,"Developing economies (World Bank FY25 LIC, LMC and UMC)",7059.282148286274,1963.1699443380153,126.01048324832523,7125.873715539411,2099.945552935139,144.44773528865753,-66.59156725313733,-0.9345038925952509,-136.77560859712366,-6.51329309019224,-18.437252040332297,-12.76396061418904
SSP1,CGS,WB_INCOME_FY25,HIC,High income,2408.475668982842,348.23706364420684,-135.7319499914497,2416.241055366519,338.81842088404676,-154.29012414117648,-7.765386383677196,-0.3213829334796747,9.418642760160083,2.7798496715689014,18.558174149726767,-12.028102416163666
SSP1,CGS,WB_INCOME_FY25,LIC,Low income,134.74700557509902,195.8387349778394,179.10035899296236,134.78372338033316,194.25200830312295,181.47569091706254,-0.03671780523413304,-0.027242017295014964,1.5867266747164592,0.8168392638908673,-2.3753319241001805,-1.3088981296044522
SSP1,CGS,WB_INCOME_FY25,LMC,Lower middle income,2728.6595168307836,1008.1508066912049,246.4051212787699,2746.851108575657,996.6147024003833,179.67424216333887,-18.19159174487322,-0.6622707611664502,11.53610429082164,1.1575290092586954,66.73087911543104,37.13992518458327
SSP1,CGS,WB_INCOME_FY25,NCL,Not classified,12.328808460347895,8.362135532464396,9.721466743126046,12.240526380559249,8.293793223988262,9.842388852517214,0.08828207978864633,0.7212278054386401,0.06834230847613476,0.8240175108111814,-0.12092210939116832,-1.2285849624833922
SSP1,CGS,WB_INCOME_FY25,UMC,Upper middle income,4195.875625880391,759.1804026689709,-299.494997023407,4244.238883583421,909.0788422316325,-216.70219779174383,-48.363257703029376,-1.1395036667256608,-149.89843956266157,-16.489047220006427,-82.79279923166317,38.205795822721235
SSP1,MTS,ECONOMIC,EU27,European Union (27),797.6401280489818,104.55846117081106,-51.374090852322574,799.2279316536045,102.35779623662938,-52.2246098386858,-1.5878036046227635,-0.19866718138060735,2.200664934181674,2.1499729528117184,0.8505189863632268,-1.628578919000745
SSP1,MTS,FOCUS,CHINA_MAINLAND,China mainland,1485.196597612617,394.0925098568064,-248.4054266512664,1509.4776034260683,488.00107462692597,-182.3102782864922,-24.281005813451202,-1.6085701277276598,-93.9085647701196,-19.24351597830234,-66.09514836477419,36.254208476885054
SSP1,MTS,FOCUS,USA,United States,810.8847280881846,105.22302631286634,13.754101364982958,811.8306460505805,104.03319562573675,9.434340725629937,-0.9459179623959244,-0.11651666107921343,1.1898306871295858,1.1437029113380737,4.319760639353021,45.787625918763794
SSP1,MTS,GLOBAL,WORLD,World,9505.536220565944,2369.1996255239583,8.287127494649438e-13,9554.355297286489,2447.057767043174,-1.7548670849798498e-12,-48.81907672054513,-0.5109614955852715,-77.85814151921568,-3.181704272281771,2.5835798344447936e-12,
SSP1,MTS,UN_REGION,002,Africa,450.8752679126064,431.63394531273104,394.5383399220953,451.8589605365023,429.7236889619703,392.32031055245295,-0.9836926238959336,-0.21769904102996174,1.9102563507607329,0.44453131159118975,2.218029369642352,0.5653618510137681
SSP1,MTS,UN_REGION,009,Oceania,156.02540670282767,12.441055224119726,-14.263909335234853,156.36507107146656,12.262649320959866,-13.154159026484656,-0.3396643686388927,-0.2172252193609503,0.1784059031598595,1.4548724218584663,-1.109750308750197,8.436497586168912
SSP1,MTS,UN_REGION,019,Americas,2882.972366818775,311.4073981913299,-65.96098682105188,2886.507540971421,308.3603996120406,-78.6628943188343,-3.53517415264605,-0.12247236850995158,3.0469985792892658,0.9881290149846844,12.701907497782429,-16.14726690108732
SSP1,MTS,UN_REGION,142,Asia,4566.8836996983155,1432.2469251058474,-87.44301222747542,4607.015989701758,1518.648981929733,-65.67802243317838,-40.132290003442904,-0.8711124531182945,-86.40205682388569,-5.689402742304239,-21.764989794297037,33.138923779931105
SSP1,MTS,UN_REGION,150,Europe,1448.7794794334197,181.47030168993024,-226.87043153833224,1452.6077350053415,178.06204721846996,-234.82523477395713,-3.8282555719217726,-0.2635436587364537,3.408254471460282,1.9140824924238853,7.954803235624894,-3.3875419067640578
SSP1,MTS,UN_REPORTING_AREA,005,South America,1690.4033593155941,128.2240153676206,-106.81270401703893,1692.1503464052696,127.07098544651583,-113.29757067347867,-1.7469870896754855,-0.10324065431813745,1.1530299211047748,0.9073903984085252,6.484866656439749,-5.723747312401784
SSP1,MTS,UN_REPORTING_AREA,011,Western Africa,88.2762140792746,126.55045389648154,106.17173496257186,88.93305272720697,125.88325126503227,105.03428134734342,-0.6568386479323749,-0.7385765222151508,0.6672026314492712,0.5300169996758086,1.1374536152284378,1.0829355907781446
SSP1,MTS,UN_REPORTING_AREA,013,Central America,246.49012061245614,59.14508912856621,65.23327583639603,246.46751516941114,58.6408055516675,63.622149536324685,0.0226054430449949,0.009171773825622509,0.5042835768987146,0.8599533586802321,1.6111263000713478,2.5323355337931286
SSP1,MTS,UN_REPORTING_AREA,014,Eastern Africa,146.08113316467967,158.03103517495268,154.6962717258694,146.18160523346484,157.30731341516716,154.01138193903694,-0.1004720687851659,-0.06873099294860685,0.7237217597855192,0.4600687304826545,0.684889786832457,0.4447007605603792
SSP1,MTS,UN_REPORTING_AREA,015,Northern Africa,149.26637387052773,94.68157431754996,68.59465517086932,149.42078092947477,94.44229561237248,68.65286496760258,-0.15440705894704365,-0.1033370713140136,0.23927870517748318,0.2533596876547417,-0.05820979673326576,-0.08478859077583056
SSP1,MTS,UN_REPORTING_AREA,017,Middle Africa,16.007557459678544,31.200583961779984,35.92376172393831,16.070735412716097,31.00469492580109,35.84917572883699,-0.06317795303755247,-0.393124218743357,0.19588903597889384,0.6318044297732417,0.07458599510132302,0.2080549791869446
SSP1,MTS,UN_REPORTING_AREA,018,Southern Africa,51.243989338445836,21.17029796196689,29.151916338846412,51.2527862336396,21.08613374359731,28.77260656963298,-0.008796895193761145,-0.017163740432879493,0.08416421836958321,0.3991448569614642,0.37930976921343174,1.3183017266630292
SSP1,MTS,UN_REPORTING_AREA,021,Northern America,929.4072867313756,116.58453262133503,-32.63387996506866,931.1970464577646,115.25643272574547,-37.82079087909243,-1.7897597263889793,-0.19219989294394502,1.3280998955895598,1.1523000184725518,5.18691091402377,-13.714443282282406
SSP1,MTS,UN_REPORTING_AREA,029,Caribbean,16.67160015934916,7.4537610738080184,8.252321324659697,16.692632938975663,7.392175888111779,8.833317697412152,-0.021032779626501963,-0.1260003721605396,0.06158518569623972,0.8331130999640113,-0.5809963727524554,-6.57732906994466
SSP1,MTS,UN_REPORTING_AREA,030,Eastern Asia,1517.0010087924813,415.104019620939,-216.24960928697647,1541.6471445729076,508.6397921492623,-149.44547298049002,-24.64613578042622,-1.5986885109986804,-93.53577252832326,-18.389393431663493,-66.80413630648644,44.7013448946745
SSP1,MTS,UN_REPORTING_AREA,034,Southern Asia,2193.312648096376,623.0926020340696,-53.90240406074768,2200.0689878631415,619.6191947704551,-82.02006170157681,-6.75633976676545,-0.30709672305901936,3.47340726361449,0.5605712819954256,28.11765764082913,-34.28143926925207
SSP1,MTS,UN_REPORTING_AREA,035,South-eastern Asia,558.8016566575119,270.64835382357177,101.45413145855912,568.0014768389879,267.71545757746856,88.29253401057994,-9.199820181475957,-1.6196824403827859,2.932896246103212,1.095527420285225,13.161597447979176,14.906806782102366
SSP1,MTS,UN_REPORTING_AREA,039,Southern Europe,119.61811837543883,38.415679590500105,55.0291401221676,120.19335067212388,37.640206253626424,53.419974847632325,-0.5752322966850585,-0.478589117840833,0.7754733368736808,2.0602260562771813,1.6091652745352718,3.012291336948447
SSP1,MTS,UN_REPORTING_AREA,053,Australia and New Zealand,152.60845001928325,9.315670749392279,-30.654134758939957,152.93905544544978,9.178403827855306,-32.29068483470682,-0.3306054261665281,-0.21616808421079936,0.13726692153697329,1.495542407061956,1.6365500757668663,-5.068180139703515
SSP1,MTS,UN_REPORTING_AREA,054,Melanesia,3.4009858929552603,2.827751862657494,2.4351758161455597,3.4092795307916615,2.789346229760192,2.387785813037117,-0.008293637836401135,-0.2432665834964598,0.038405632897302144,1.3768686184433943,0.04739000310844288,1.9846840051439107
SSP1,MTS,UN_REPORTING_AREA,057,Micronesia,0.0030692552633925,0.0851497368297985,10.975231751261287,0.0033029328012159995,0.0840116474514764,13.209953567916253,-0.00023367753782349955,-7.0748498951437755,0.0011380893783220908,1.3546804673476132,-2.2347218166549663,-16.916954364491932
SSP1,MTS,UN_REPORTING_AREA,061,Polynesia,0.012901535325778516,0.2124828752401544,2.9798178562982547,0.013433162423918128,0.21088761589289362,3.5387864272687968,-0.0005316270981396126,-3.9575721737201364,0.0015952593472607912,0.7564499890173826,-0.5589685709705421,-15.795487590415258
SSP1,MTS,UN_REPORTING_AREA,143,Central Asia,73.51960152169521,26.39251346147745,13.865616586079184,73.55889185047671,26.150811593730122,12.120087728948327,-0.03929032878150451,-0.053413432140014816,0.24170186774732727,0.9242614397683813,1.7455288571308571,14.401949030135608
SSP1,MTS,UN_REPORTING_AREA,145,Western Asia,224.2487846302518,97.0094361657895,67.3892530756104,223.73948857624447,96.52372583881701,65.37489050936017,0.5092960540073364,0.22762904181474752,0.4857103269724803,0.5032030443826496,2.0143625662502274,3.081248091668809
SSP1,MTS,UN_REPORTING_AREA,151,Eastern Europe,771.9097395667402,70.01812551880057,-271.0801110047846,774.6310556440342,68.77685484569247,-277.2064509998173,-2.7213160772939773,-0.3513047995514995,1.2412706731081045,1.8047796397392846,6.126339995032708,-2.2100279315060867
SSP1,MTS,UN_REPORTING_AREA,154,Northern Europe,144.10850619543024,29.685216914405316,14.751071863205544,144.080616888891,29.21443524904288,14.0024150428618,0.027889306539236713,0.019356737319320416,0.4707816653624377,1.6114693347627274,0.7486568203437436,5.346626407316757
SSP1,MTS,UN_REPORTING_AREA,155,Western Europe,413.14311529581056,43.35127966622423,-25.57053251892074,413.7027118002926,42.4305508701082,-25.041173664633916,-0.5595965044820446,-0.13526537016083084,0.9207287961160304,2.16996663308624,-0.5293588542868228,2.1139538480756004
SSP1,MTS,UN_SPECIAL_GROUP,LDC,Least developed countries,351.38947760446115,369.1996517129753,335.5731054035623,354.74201471917036,366.8678846790804,331.0091741759322,-3.3525371147092073,-0.9450634476897868,2.3317670338948915,0.6355876682786255,4.563931227630121,1.3787929712197
SSP1,MTS,UN_SPECIAL_GROUP,LLDC,Landlocked developing countries,311.52563434882256,198.51525339075238,135.9275660380399,312.18439417283065,197.44883195034467,132.95603704008818,-0.6587598240080865,-0.21101625715582717,1.0664214404077086,0.5401001514538706,2.9715289979517365,2.2349710957884295
SSP1,MTS,UN_SPECIAL_GROUP,PACIFIC_ISLANDS,Pacific island countries and areas,3.4169566835444316,3.125384474727447,16.3902254237051,3.4260156260167953,3.0842454931045618,19.136525808222167,-0.009058942472363718,-0.2644162625404012,0.04113898162288532,1.3338426436825257,-2.746300384517067,-14.351091791892001
SSP1,MTS,UN_SPECIAL_GROUP,SIDS,Small island developing States,27.722210274121736,14.488993519254892,32.613052531483206,27.80930186327717,14.356216020998836,36.38076642462028,-0.08709158915543469,-0.3131743097457673,0.1327774982560559,0.9248781020140928,-3.7677138931370777,-10.356334578447246
SSP1,MTS,UN_SUBREGION,015,Northern Africa,149.26637387052773,94.68157431754996,68.59465517086932,149.42078092947477,94.44229561237248,68.65286496760258,-0.15440705894704365,-0.1033370713140136,0.23927870517748318,0.2533596876547417,-0.05820979673326576,-0.08478859077583056
SSP1,MTS,UN_SUBREGION,021,Northern America,929.4072867313756,116.58453262133503,-32.63387996506866,931.1970464577646,115.25643272574547,-37.82079087909243,-1.7897597263889793,-0.19219989294394502,1.3280998955895598,1.1523000184725518,5.18691091402377,-13.714443282282406
SSP1,MTS,UN_SUBREGION,030,Eastern Asia,1517.0010087924813,415.104019620939,-216.24960928697647,1541.6471445729076,508.6397921492623,-149.44547298049002,-24.64613578042622,-1.5986885109986804,-93.53577252832326,-18.389393431663493,-66.80413630648644,44.7013448946745
SSP1,MTS,UN_SUBREGION,034,Southern Asia,2193.312648096376,623.0926020340696,-53.90240406074768,2200.0689878631415,619.6191947704551,-82.02006170157681,-6.75633976676545,-0.30709672305901936,3.47340726361449,0.5605712819954256,28.11765764082913,-34.28143926925207
SSP1,MTS,UN_SUBREGION,035,South-eastern Asia,558.8016566575119,270.64835382357177,101.45413145855912,568.0014768389879,267.71545757746856,88.29253401057994,-9.199820181475957,-1.6196824403827859,2.932896246103212,1.095527420285225,13.161597447979176,14.906806782102366
SSP1,MTS,UN_SUBREGION,039,Southern Europe,119.61811837543883,38.415679590500105,55.0291401221676,120.19335067212388,37.640206253626424,53.419974847632325,-0.5752322966850585,-0.478589117840833,0.7754733368736808,2.0602260562771813,1.6091652745352718,3.012291336948447
SSP1,MTS,UN_SUBREGION,053,Australia and New Zealand,152.60845001928325,9.315670749392279,-30.654134758939957,152.93905544544978,9.178403827855306,-32.29068483470682,-0.3306054261665281,-0.21616808421079936,0.13726692153697329,1.495542407061956,1.6365500757668663,-5.068180139703515
SSP1,MTS,UN_SUBREGION,054,Melanesia,3.4009858929552603,2.827751862657494,2.4351758161455597,3.4092795307916615,2.789346229760192,2.387785813037117,-0.008293637836401135,-0.2432665834964598,0.038405632897302144,1.3768686184433943,0.04739000310844288,1.9846840051439107
